sample_id,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,Na-Na,Na-Na-max,Na-Na-avg,bottleneck_min,bottleneck_avg,poly_dist_max,poly_dist_std,poly_dist_avg,poly_dist_avg_fixed,face-area-max,face-area-avg,face-area-min,face-area-count,pockets-per-ion,pockets-per-volume,paths-per-ion,paths-per-volume,E_T
s257,2.864084311508718,20.537789531695836,0.42991253370303606,36.968021157052505,2.6375489225414683,2.2815999999999996,0.0,0.0,0.3288888888888889,0.22666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,2.7959953620134206,4.715643712961319,3.645503866729877,2.4173098142827136,4.777831121769727,0.7595416000335681,0.1860527514703289,0.1887606463346513,0.15604991322619222,12.03043900555532,2.686214590175986,5.2470982674122e-09,31.411166802805305,0.892,0.009651585041141218,4.476,0.048431047807340914,14.579171350603042
s258,2.035580474088538,25.014912749283592,0.4488817939617953,46.76701079213893,4.258618949126499,2.081627906976744,0.03255813953488372,0.0,0.2744186046511628,0.0,0.0,0.3395348837209302,0.0,0.09302325581395349,0.0,0.2186046511627907,0.0,0.04186046511627907,0.0,2.753547075022214,4.42233958258548,3.5711767788371445,2.9982161776145797,5.31163004601825,0.35803675628586284,0.08153632810658426,0.07608333463704654,0.08240479864249849,12.476643370966107,3.1399572535581184,4.456396087105149e-07,36.69569603229309,0.5808219178082191,0.007883669405612024,2.717808219178082,0.03688962287909023,11.727627497373724
s259,2.0123993193173537,20.670759659413388,0.5864126062697189,47.171733581738295,6.163262039559579,1.8276404494382024,0.15730337078651685,0.0,0.43820224719101125,0.0,0.0,0.4044943820224719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.844665694041065,3.84904358274625,3.2967383201923934,2.9774754966826222,4.952101470471037,0.34918528287317485,0.07146164628894146,0.10475874149158113,0.10475874149158113,11.199112921806364,2.629755478903597,3.4553518568515374e-07,21.482501741239865,0.02546296296296296,0.0004982702928130836,0.05555555555555555,0.001087135184319455,14.115353525303721
s260,3.0373499130422283,30.939544292084488,0.31569764380184484,49.430041176702986,2.844025575600144,2.3125555555555555,0.0,0.0,0.3148148148148148,0.0,0.09259259259259259,0.17407407407407408,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.21851851851851853,3.3675692689987353,6.119069272420163,4.181549491803272,1.9521411182953976,5.313251551564082,0.3457988553666137,0.0812714843764471,0.060611442659638866,0.07211994443045637,15.91938254581797,4.153844274405807,9.95377879598389e-07,47.98162286999011,1.622340425531915,0.009127717096972828,7.441489361702128,0.0418677908808688,10.9739487650768
s261,2.2128594723193835,23.40223503869781,0.4481410237242729,44.906991560744395,4.535830599021623,1.9782159624413147,0.0,0.0,0.5211267605633803,0.0,0.0,0.29107981220657275,0.0,0.13145539906103287,0.0,0.0,0.056338028169014086,0.0,0.0,3.0437678298099535,4.391706447458562,3.6289844728548903,3.063113979675128,4.9690978611182155,0.29150700817622915,0.06261443776414485,0.1027265092006039,0.1027265092006039,11.845388709963233,2.959189172798756,5.416972444719746e-07,34.28643671451765,0.5193548387096775,0.0064597979069182035,3.3516129032258064,0.041687764132223686,13.802081327974456
s262,2.16476110011347,19.99016852248756,0.3643616647086389,36.242338052965245,1.4347681303659647,2.2362331838565024,0.0,0.0,0.34977578475336324,0.20179372197309417,0.0,0.1210762331838565,0.3273542600896861,0.0,0.0,0.0,0.0,0.0,0.0,3.0620670246017565,5.873142548508171,4.0372900830029455,2.523836361599613,5.177701527907088,0.6016595805145603,0.1612349397443302,0.09622378687665246,0.1212208383762753,12.712514721679234,2.8326245621799244,8.395487139169518e-06,34.72655542966749,2.3851851851851853,0.014446563436586016,11.688888888888888,0.07079713386003954,11.48760247521933
s263,3.0190298793786,31.690080611693084,0.3350037997296292,52.958591089339464,8.598908477559544,2.146265060240964,0.0,0.0,0.39357429718875503,0.0,0.0,0.20481927710843373,0.0,0.0,0.0,0.0,0.19678714859437751,0.0,0.20481927710843373,3.4180406619425456,5.845813423963117,4.209142575523656,1.9311930249736415,5.436105963149143,0.3865856666200256,0.07527453869221905,0.07080924894397883,0.0761871665852937,17.804069679981982,4.070880755084195,1.7670978368935872e-07,49.313722050101006,1.5137254901960784,0.009783508109101207,6.686274509803922,0.04321471846118538,10.129650089905262
s264,3.330720054245283,17.6739742356041,0.5369964973338294,32.42663041573642,2.561118946978956,2.4245495495495497,0.0,0.0,0.0,0.42342342342342343,0.0,0.28378378378378377,0.0,0.0,0.0,0.0,0.17117117117117117,0.12162162162162163,0.0,2.6342572233277295,3.9520234842659687,3.3032663819926915,2.6013733278096023,4.657103582315958,0.8476326499078263,0.15917603815783068,0.343534531388433,0.3479529819529144,10.905998853046494,2.5542767782045783,6.781570427914444e-07,28.29933984167051,0.6,0.009633954876275767,2.746031746031746,0.04409190988348433,11.913598209784821
s265,3.0847339183411826,16.853484359443797,0.5325186777429138,31.48940498738183,2.169039961097305,2.382394366197183,0.0,0.0,0.1267605633802817,0.4084507042253521,0.0,0.26291079812206575,0.0,0.0,0.0,0.0,0.20187793427230047,0.0,0.0,2.8230620104265287,3.9241416566048652,3.2960623930946595,2.420493487242967,4.513069588270642,0.6933031961504391,0.14140910572852206,0.31370148434359335,0.19768295957853488,11.46307395693087,2.3250411788228913,9.761156635146748e-07,24.510016721580225,0.8535714285714285,0.013315534090976085,3.0892857142857144,0.04819220497361637,12.112656967708219
s266,2.5161180074865475,13.437223476426352,0.6162838238406443,24.95484359907753,1.8082935846143893,2.4860180995475116,0.0,0.0,0.0,0.5067873303167421,0.03167420814479638,0.28054298642533937,0.0,0.14027149321266968,0.04072398190045249,0.0,0.0,0.0,0.0,2.557514014552074,3.8521377002482278,3.024510842691327,2.4733482936040008,4.406707322626454,0.6039586579444362,0.09156337357544607,0.36091981777153076,0.36091981777153076,9.111327082435364,2.0142344889862365,1.5970480885116917e-07,16.657594313362985,0.7225806451612903,0.015086072839551327,3.132258064516129,0.0653954318178765,13.201494455808424
s267,1.9601097963516918,24.503113798152445,0.4326669459106172,46.023239829573306,3.1687448559977316,2.051296296296296,0.013888888888888888,0.0,0.37037037037037035,0.0,0.0,0.30092592592592593,0.05092592592592592,0.10185185185185185,0.0,0.16203703703703703,0.0,0.0,0.0,2.975040226912527,4.717258355488806,3.663748637008384,3.033913122889796,5.17146390893728,0.37116276995442193,0.07797178529219163,0.09075590513481392,0.09160145704600785,13.189560871557704,3.0998803830495008,3.639580467215571e-07,36.840395554633375,0.8584615384615385,0.010542877752655737,4.018461538461539,0.04935124854827381,11.875306356074455
s268,2.2800436715404806,25.81407338642851,0.39638917624742126,48.45799740961141,2.2064999247295534,2.017943925233645,0.0,0.0,0.3925233644859813,0.0,0.0,0.2383177570093458,0.22897196261682243,0.0,0.0,0.0,0.0,0.14018691588785046,0.0,3.045831723366835,5.0738117049819165,3.8412546706101693,3.124934175335467,5.319909027466065,0.4176252801350676,0.08176164545020223,0.09233376883888167,0.09418044421565933,13.502568410213454,3.2824149637809272,1.337016528658695e-07,39.722214538210466,1.2705882352941176,0.01173018042464205,8.60392156862745,0.07943214769032302,10.925516578961583
s269,2.1275301282681953,21.47736476583064,0.599814919846236,49.37004627989639,6.33117849893372,1.8092090395480227,0.12994350282485875,0.0,0.3898305084745763,0.0,0.0,0.4350282485875706,0.0,0.0,0.0,0.0,0.0,0.04519774011299435,0.0,2.736540234152671,3.8908373082961107,3.27206764154103,2.9922602440533907,4.98675165554642,0.35044811604251774,0.0751115389182157,0.09460135828368155,0.09460135828368155,10.523103941053508,2.7344056359233377,8.26276033161958e-07,22.07750485075717,0.021645021645021644,0.0004384241716588294,0.047619047619047616,0.0009645331776494246,14.336115127571876
s270,2.0203136867375955,18.76443006857673,0.4988946011547188,36.13890235429596,1.6963534634310542,2.275,0.17307692307692307,0.0,0.3076923076923077,0.0,0.21153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9362265449396383,4.18852290900985,3.448298468297415,2.86237318622408,4.951470831545024,0.34514488654239317,0.07710526053275632,0.10008935066903775,0.10365240198735298,11.670707289749188,2.597633688444586,9.104199292264256e-08,25.593001407631625,0.153125,0.0025108881241367883,0.290625,0.004765563174382067,12.137209693702083
s271,2.1735959818294543,24.442912831669503,0.5119937079733042,50.1722947597427,5.246984464916271,1.9676923076923076,0.11282051282051282,0.0,0.2512820512820513,0.0,0.0,0.4,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,0.05641025641025641,2.942698986034819,4.103425421392513,3.521330253419753,2.8675007870033964,5.103002653411312,0.40319559864383125,0.08284718244115744,0.07260345664752163,0.07883623598849217,12.103699265881737,3.0649860536858,1.3730434653009827e-07,33.965755841330704,0.1047008547008547,0.0017133940692240048,0.24572649572649571,0.0040212309787910315,13.301578983924474
s272,2.0423688166873832,21.115573765331327,0.6119048179949081,49.26967211910642,3.6713340375953765,1.7736,0.09142857142857143,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.05142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,2.807326114605317,3.8312345776420984,3.234921744052809,3.024387644687845,4.955325273976432,0.3237851043907659,0.06718515243033016,0.09572977487463355,0.09572977487463355,9.890569184063642,2.6990344252154066,3.284734041409652e-06,20.38661612428733,0.02666666666666667,0.0005412389715564096,0.05333333333333334,0.0010824779431128193,13.785251630063064
s273,2.147338554974622,20.91638888895043,0.3471101707791613,36.18382603416971,2.2468061999302127,2.317974683544304,0.0,0.0,0.35443037974683544,0.22362869198312235,0.0,0.16033755274261605,0.05063291139240506,0.18565400843881857,0.0,0.0,0.02531645569620253,0.0,0.0,3.2145580065024975,5.281213514403931,4.04901535847055,2.4395905821734067,5.2287427813394824,0.5376167229228116,0.1665828306077723,0.12791240349490146,0.1380140147850898,16.634345226868163,2.8991617669291196,2.645516996143123e-07,35.98437301052326,2.4210526315789473,0.018558923152050738,15.615789473684211,0.11970505433072726,11.576493550748882
s274,2.199277052528778,13.117007284420804,0.518896999769295,25.15095892150411,1.951034754347766,2.5044497607655503,0.2535885167464115,0.0,0.0,0.46411483253588515,0.0,0.22488038277511962,0.0,0.0,0.0,0.05741626794258373,0.0,0.0,0.0,2.5670212928602925,4.191460846395349,3.2481293908120743,2.2526788332804344,4.578989836985376,0.6483100655042667,0.1020186454623479,0.33958028998066525,0.33958028998066525,10.77849998888023,2.069905134757967,1.301808267995235e-06,19.83411151272812,0.9744680851063829,0.016706459882898324,4.68936170212766,0.08039527856311769,13.224937027312556
s275,2.0887181636272523,19.39848425613771,0.4139400663246223,36.04884990932261,1.998256377376415,2.25152466367713,0.04035874439461883,0.0,0.2914798206278027,0.24663677130044842,0.0,0.20179372197309417,0.12556053811659193,0.09417040358744394,0.0,0.0,0.0,0.0,0.0,2.9347833438608233,4.833057150310997,3.699652399448568,2.270044189135174,4.828351575363612,0.7890947794817811,0.1772042342522784,0.15088338071645507,0.14612195517095972,12.711926352357032,2.698368896774375,4.804434729089909e-10,31.80481948326345,1.3288888888888888,0.013823834452051662,5.391111111111111,0.05608130832889186,13.381325109411323
s276,2.3496932515066824,25.516175844265497,0.42103405243296105,45.60765288699424,4.164202527637862,2.150660792951542,0.0,0.0,0.31718061674008813,0.0,0.0,0.29515418502202645,0.0,0.0,0.0,0.2422907488986784,0.14537444933920704,0.0,0.0,3.0146115043514925,5.025163861740753,3.6074259255375765,1.9320382821143747,5.086368508329809,0.39338274052698013,0.08005913493062286,0.06489424487776944,0.0727075987760962,13.73072262233979,3.246205645817214,3.0830990141296005e-06,37.84141589466999,0.8716417910447761,0.010082573659829158,4.113432835820896,0.047581460627549935,11.86191615221904
s277,2.6574511288994755,12.75063811206189,0.4045038033778676,21.72996072618998,1.1514354768147501,2.6555371900826445,0.0,0.0,0.0,0.5867768595041323,0.0,0.09090909090909091,0.2644628099173554,0.0,0.05785123966942149,0.0,0.0,0.0,0.0,2.8668611700848707,5.9855954286299164,3.6457837150075862,2.4970527688903785,4.2584424393562434,0.5094552592844652,0.08187404422584695,0.34788692540336386,0.34788692540336386,9.373341332656883,2.0448987963884058,3.6146248133975345e-07,20.284329317167394,4.575757575757576,0.03262408969469526,30.858585858585858,0.22001455632956737,10.05440702060155
s278,2.999196532737797,21.32601494237025,0.285779645882333,34.12162390779238,2.4760227028427,2.5238257575757572,0.0,0.0,0.3371212121212121,0.2878787878787879,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,3.3163788697839136,6.361379601418497,4.350412876100311,2.5488250669525554,4.738751291511173,0.7347146436317753,0.16360150168791038,0.26606193951194135,0.18751533633193024,11.95784879134745,2.8987529153561478,1.2482209026938723e-08,32.72518503171576,4.954545454545454,0.019360334736448388,28.772727272727273,0.11243203567130118,16.366493203859438
s279,2.3787380436466377,14.395760917490847,0.5173609195833254,24.122626402281963,3.067674646020575,2.7276612903225805,0.0,0.0,0.0,0.3709677419354839,0.22580645161290322,0.2620967741935484,0.0,0.0,0.14112903225806453,0.0,0.0,0.0,0.0,2.712614130308912,4.085733350130335,3.1823406851779517,2.4043417955596684,4.503746640714643,0.6585621779751751,0.12389379130368237,0.35696791560739466,0.35696791560739466,9.370282576163854,2.3233041207965988,1.4047226950937595e-07,19.581863430795277,0.9876923076923076,0.01798244422268831,4.9107692307692306,0.08940804043430076,15.804931991043837
s280,2.4504817974846786,31.720637803611268,0.2344146173052075,46.2832942498146,5.48157348801485,2.403208722741433,0.0,0.0,0.46417445482866043,0.0,0.04672897196261682,0.1059190031152648,0.0,0.0,0.2087227414330218,0.0,0.0,0.0,0.17445482866043613,3.4698797026663164,6.3132906240544395,4.321680297778723,3.1387331269236167,5.448062730854886,0.28543407235380835,0.07834544827592958,0.09330064520583367,0.09760682883071828,16.043080667804112,3.9245009519770924,5.296940146106081e-06,45.018993939316296,4.919117647058823,0.01642552210358963,25.235294117647058,0.08426366496191273,10.016499434506391
s281,2.4188945777001654,13.094924145106178,0.40685757260659877,22.794867956295917,1.3976044738875992,2.6767234042553194,0.08936170212765958,0.0,0.0,0.4723404255319149,0.10212765957446808,0.1148936170212766,0.22127659574468084,0.0,0.0,0.0,0.0,0.0,0.0,2.7374322455085327,5.002252607494064,3.537526513133592,2.3440185082170863,4.65301615189818,0.5530929601545235,0.09269197775939456,0.3324094908259485,0.3324094908259485,10.582658749048623,2.1235407916896936,2.917250551249298e-07,20.132436105057188,5.014814814814815,0.0439995074718538,44.666666666666664,0.3919010783682103,10.48840327787398
s282,2.0689681939879754,19.168807109852263,0.38204753993573004,33.367923487520635,2.1680793869164643,2.4205957446808513,0.0,0.0,0.19148936170212766,0.34893617021276596,0.0,0.19574468085106383,0.0,0.2297872340425532,0.0,0.03404255319148936,0.0,0.0,0.0,2.9114785172106186,4.840119412826653,3.7295765378508925,2.4581037265536847,4.803470539269866,0.6823334515139291,0.16207649785668532,0.18055571652087135,0.14206081150714683,15.835611498089218,2.815061322099958,2.850300519636299e-06,33.913392900696934,2.7130434782608694,0.027704584158201515,21.204347826086956,0.21653086048004613,10.47396551466682
s283,2.6242521262863563,26.97633711970503,0.2628221095283892,42.28313514830175,4.3461305135761625,2.333010752688172,0.0,0.0,0.5412186379928315,0.0,0.0,0.08960573476702509,0.0,0.0,0.0,0.0967741935483871,0.2724014336917563,0.0,0.0,3.26942037298477,6.562868823214512,4.2193029903742065,2.0423590390087534,5.618927964873952,0.25907722362712343,0.06214299632666663,0.10423917172560859,0.10423917172560859,14.848300573482131,3.5195002675762304,1.544517700536118e-05,40.51495784239764,6.8,0.022587165696809488,43.7,0.1451557560221433,13.704758271179797
s284,2.192075852935022,16.737040039234593,0.39194086689859775,26.558776110162654,3.3895605067076278,2.772377358490566,0.0,0.0,0.0,0.3886792452830189,0.1509433962264151,0.20754716981132076,0.0,0.0,0.16226415094339622,0.09056603773584905,0.0,0.0,0.0,2.9087803047356506,4.440518147216121,3.4057832461111275,2.462631980512573,4.600473161427599,0.6813638773011101,0.15396803919509858,0.3479403053704845,0.35275054000694284,10.466343021863167,2.6819063796020153,2.134424503225157e-08,26.949405792969177,2.081818181818182,0.025815524769329103,12.14090909090909,0.15055298397134942,17.191190437539678
s285,3.111134913008608,18.269386147572696,0.5481951789331773,34.59866049186337,2.7043961004310337,2.3185514018691586,0.0,0.0,0.09345794392523364,0.35514018691588783,0.0,0.3037383177570093,0.0,0.0,0.0,0.0,0.16822429906542055,0.0794392523364486,0.0,2.6935097956005607,4.160933633760554,3.302369580808992,2.4010243443200125,4.644871710767685,0.7017096437550957,0.1694902088956105,0.30633928215955386,0.19459748218812226,11.305702066940132,2.510439808047547,2.6619672603699797e-06,26.902604614440968,0.3630769230769231,0.006036348071083255,1.3384615384615384,0.022252639075603525,13.625318026953245
s286,2.4082930504389486,12.911484779896012,0.8916155766289302,29.464670395147298,2.313413626416835,2.203314606741573,0.11797752808988764,0.0,0.0,0.3595505617977528,0.07865168539325842,0.4438202247191011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4054056871198233,3.156517756661638,2.8296503970105955,2.302812829275317,4.456077544260152,0.6329665517927415,0.12022051747302438,0.3501947950929696,0.3501947950929696,8.213737012969917,1.8884872957267258,6.748350887439985e-08,7.4508806097680225,0.11181434599156118,0.003843513663282474,0.3291139240506329,0.01131298361268049,16.410986426075482
s287,2.2852872340702137,27.89382598345148,0.31595941837946445,49.35061520149104,2.1383945998971607,2.0742608695652174,0.0,0.0,0.46956521739130436,0.0,0.0,0.13478260869565217,0.3,0.0,0.0,0.0,0.0,0.0,0.09565217391304348,3.4453350446010638,5.615505044369527,4.352888214136023,3.1896452427185658,5.178627085168852,0.3272893291097726,0.07513694361031102,0.10485971449870012,0.10485971449870012,16.28026503867129,3.547513154669159,1.989067825800615e-06,43.61123442347946,3.7161290322580647,0.017956287728852317,23.864516129032257,0.11531303525872347,11.535909111964969
s288,2.654836667831496,23.207804254530192,0.41854591580509354,39.737103687612844,2.3775301987647466,2.330042016806723,0.0,0.0,0.3025210084033613,0.0,0.1638655462184874,0.2689075630252101,0.0,0.01680672268907563,0.029411764705882353,0.0,0.10084033613445378,0.11764705882352941,0.0,2.80900969170905,4.7615049089394015,3.5789393104489293,1.9613675355463622,5.256479877869958,0.5584436962711382,0.08906172516393136,0.08986767655149752,0.09397926959633726,16.90360761461206,3.112742100146638,2.165037262062804e-07,34.2311186382115,0.68125,0.007893606620504172,3.7,0.04287169834255476,14.180171145941376
s289,2.597774015555067,12.94852261281851,0.7769745945629069,27.854380039202614,1.8261377944774546,2.283297297297297,0.11891891891891893,0.0,0.0,0.4648648648648649,0.0,0.3675675675675676,0.0,0.0,0.010810810810810811,0.0,0.03783783783783784,0.0,0.0,2.535299278990392,3.4152255158648237,2.895704345715138,2.335735450414782,4.355928577368953,0.6413821248732726,0.10051954704462746,0.36351998481932357,0.36351998481932357,8.399881594002098,1.8810151612351753,1.3226503117143552e-08,10.91542066416749,0.13970588235294118,0.003965807751728803,0.6593137254901961,0.01871582956517628,17.062285342538303
s290,2.4310615067093346,23.716738768215336,0.5794035620121527,53.818753358642454,9.916052293556142,1.790225988700565,0.11299435028248588,0.0,0.3446327683615819,0.0,0.0,0.4463276836158192,0.0,0.0,0.0,0.0,0.0,0.0,0.096045197740113,2.838331123017989,4.021114605846713,3.3508710565842152,2.987246542888619,4.995261626946683,0.36270058387234155,0.07782725945338827,0.08498011175556547,0.08515977372545039,11.986838385190302,2.9389319031861985,1.4236435526962154e-09,26.55962328283563,0.004219409282700422,7.940548613280011e-05,0.002109704641350211,3.970274306640006e-05,14.28130003977539
s291,2.691503736225152,12.609844155704947,0.4789194361475144,22.77907331353153,0.9476896121426723,2.544107142857143,0.0,0.0,0.0,0.5535714285714286,0.0,0.11607142857142858,0.33035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2.848543201705089,4.594873544929792,3.4160500009207633,2.5806928164543197,4.288107509895156,0.5452402768984215,0.08554572527725433,0.3377368880159769,0.3377368880159769,9.562834558003342,1.8591769718996687,1.4056895052116783e-06,17.65583461964963,3.341880341880342,0.030761428976212434,21.307692307692307,0.1961336123726281,11.015082553950311
s292,2.0272177179704634,21.075835390411008,0.3278793717138643,35.81418181727184,2.244723361126374,2.3572839506172842,0.0,0.0,0.345679012345679,0.24279835390946503,0.0,0.15637860082304528,0.0,0.2551440329218107,0.0,0.0,0.0,0.0,0.0,3.3221890769776548,5.419299709382442,4.028856253657006,2.446279503578853,4.674248631122115,0.5921056487234051,0.1606486463037291,0.13070227805905515,0.1373223051095992,13.869763823319616,2.937914596073472,7.894150535014855e-07,36.23776808365775,3.4105263157894736,0.0253054421546672,22.652631578947368,0.16807812196556732,10.132217709176237
s293,2.587464408729252,28.799883733648382,0.35787971239736666,47.9353769526496,2.831330282046575,2.2525403225806455,0.0,0.0,0.31451612903225806,0.0,0.10887096774193548,0.25,0.04032258064516129,0.0,0.10887096774193548,0.0,0.0,0.0,0.1774193548387097,3.3011190720585386,5.012337343561692,4.049912762351219,1.9811122459022525,5.022964484105244,0.30802631167845235,0.07574213777956819,0.0706406024273636,0.08021460348894767,17.895513268048347,3.828894360696845,3.1540834039868244e-08,46.24133245819862,1.064516129032258,0.009240628702508706,5.670967741935484,0.049227349269728195,9.870777815383827
s294,2.3530272011338575,12.647693770166962,0.7513500106713319,27.35431443315181,1.5862709414292115,2.291505376344086,0.16129032258064516,0.0,0.0,0.46236559139784944,0.0,0.34408602150537637,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,2.5437097820221886,3.447678629530296,2.903671449336211,2.267769744789131,4.329646363912497,0.5982028526290096,0.09669115605199965,0.3698979833317035,0.3698979833317035,8.054762765505071,1.8577717775967273,3.338742894399808e-07,10.244368776107875,0.2556818181818182,0.0069559353023678884,1.0795454545454546,0.02936950460999775,15.458919677813409
s295,1.7653729128646287,26.988486471948654,0.25126255072108017,44.582246640370855,2.44520247665141,2.3067049808429116,0.10727969348659004,0.0,0.3793103448275862,0.0,0.0,0.09961685823754789,0.18773946360153257,0.0,0.0,0.2260536398467433,0.0,0.0,0.0,3.8089351440499533,7.016360320321093,4.769889134958826,3.08404588612755,5.497415777926261,0.2505931040360334,0.06956932954427188,0.0780741065650364,0.07960497139964495,13.908428281170984,3.543861772914223,7.050369255975136e-07,41.02100857902694,10.221153846153847,0.03772717061309731,71.5576923076923,0.26412568551521187,9.844081330949466
s296,2.4926776508923427,13.730744613660296,0.47055328112480715,23.82688035899874,1.3433166981010813,2.663220338983051,0.0,0.0,0.0,0.3813559322033898,0.19491525423728814,0.15677966101694915,0.2669491525423729,0.0,0.0,0.0,0.0,0.0,0.0,2.831249028486073,4.520531546743744,3.394847124247458,2.6239651879721055,4.6757443518097475,0.6563939460254097,0.12415341723041434,0.304496618898434,0.304496618898434,10.485441828000805,2.192244940020266,7.072521967930311e-06,21.02191391898955,3.3189189189189188,0.03789590424201601,17.237837837837837,0.19682416714623624,11.536770927371126
s297,2.1413514498758035,19.580015160995703,0.6169783228447389,43.75287338444725,1.6980899507437326,1.917900552486188,0.0,0.0,0.292817679558011,0.15469613259668508,0.0,0.3812154696132597,0.1712707182320442,0.0,0.0,0.0,0.0,0.0,0.0,2.680094497465336,3.804370135266839,3.1930760298470746,2.4616002049620302,5.064112136263348,0.6251192417385013,0.16164912048889168,0.09421870945469583,0.1170048198763791,11.240190822992712,2.6050272523212663,8.441530316524811e-07,20.557068321844287,0.16183574879227053,0.0031508806540128083,0.41545893719806765,0.00808882794761497,13.465640462783472
s298,2.3129586691812114,14.647812274893301,0.35610372446777117,23.150278020664686,2.338127667930715,2.817345454545455,0.0,0.0,0.0,0.5636363636363636,0.06909090909090909,0.15272727272727274,0.0,0.02909090909090909,0.18545454545454546,0.0,0.0,0.0,0.0,2.67023865248923,4.148895948701514,3.446341055737512,2.4849012187977557,4.430689473295264,0.6094304629678187,0.08524954762812366,0.38814307651693863,0.38814307651693863,10.577821089489468,2.5819284299613514,4.181911827085032e-08,25.033870964606827,3.880952380952381,0.04046524229036043,20.077380952380953,0.209339359272064,13.640715853446011
s299,2.0213422808881365,24.773471913306274,0.28810887020889236,40.4528845166647,4.468843723545296,2.2092248062015503,0.0,0.0,0.6124031007751938,0.0,0.0,0.12790697674418605,0.06589147286821706,0.06976744186046512,0.12403100775193798,0.0,0.0,0.0,0.0,3.122768514468172,5.656712499151895,4.479058333700678,2.908616457344017,5.084257040280879,0.24869306780426065,0.04634777788951414,0.1112383987723738,0.1112383987723738,13.01522586526994,3.3396018656808164,2.559355254716046e-08,38.09279902497127,3.2045454545454546,0.01654526754928026,16.803030303030305,0.0867550908375972,12.300749957589872
s300,2.4735560099486444,31.06899651850673,0.30016589002300137,53.58276211162753,2.846057612087738,2.106344537815126,0.037815126050420166,0.0,0.3949579831932773,0.0,0.0,0.14285714285714285,0.23949579831932774,0.0,0.0,0.0,0.0,0.0,0.18487394957983194,3.384145071399137,5.983535259991226,4.501296892146618,3.1041927828913463,5.610973185895934,0.37141805190743327,0.07922867106469039,0.09601082538560626,0.09715381140210155,16.183542815023916,3.880968589338797,3.809866173596519e-07,47.26349810867119,4.329411764705882,0.01990689961903249,26.511764705882353,0.12190271274861338,10.667015444118302
s301,2.555170856994011,13.314372227473873,0.7469572037403222,26.36767833284043,2.159977059037494,2.3596039603960395,0.0,0.0,0.0,0.504950495049505,0.0,0.36633663366336633,0.0,0.0,0.12871287128712872,0.0,0.0,0.0,0.0,2.5054935270512817,3.3787406789279273,2.951627283780772,2.4312415032513806,4.30123405906504,0.6075295299473933,0.09090928300839288,0.3809083522862292,0.3809083522862292,8.866981357595801,1.9653877058697218,1.4242236604204902e-06,13.766821378354399,0.20540540540540542,0.005651601402370577,0.5621621621621622,0.015467540680172105,15.057922137319052
s302,1.9950996481092587,25.216806933152817,0.36791006129375303,45.51326129398313,4.319745012796822,2.1982882882882886,0.19369369369369369,0.0,0.27927927927927926,0.0,0.0,0.25225225225225223,0.0,0.0,0.0,0.23423423423423423,0.0,0.0,0.04054054054054054,3.0769687001278494,5.448674128270845,3.7145080516561393,2.8345074005374666,5.268534994191481,0.39705661195038894,0.0766226269595305,0.057802410684642105,0.07098541663026225,13.734626512196822,3.32693732673883,1.3339312779310232e-06,38.41877699573566,1.2785714285714285,0.012789982624584346,6.396428571428571,0.06398563933137029,10.239320483666653
s303,2.3328064662754437,13.179139068503915,0.3933567613668675,23.21556035913383,1.4472995338713415,2.6386026200873363,0.11353711790393013,0.0,0.0,0.5676855895196506,0.0,0.1222707423580786,0.11353711790393013,0.08296943231441048,0.0,0.0,0.0,0.0,0.0,2.7824041782036653,5.019906392003493,3.5807632981984066,2.346157383077734,4.301044671090848,0.5097640478688372,0.07369544047507329,0.3379256798889893,0.3379256798889893,10.860049915172592,2.0658412774569324,1.41117341390997e-08,20.61687516669232,4.857142857142857,0.04506261446936179,42.7,0.39615339602624233,11.37115445785968
s304,2.929879928656517,17.74280185045519,0.5233567077743,32.90758975682716,2.317062823339997,2.3705990783410136,0.0,0.0,0.17050691244239632,0.30414746543778803,0.06451612903225806,0.2764976958525346,0.0,0.0,0.0,0.0,0.18433179723502305,0.0,0.0,2.59892603148626,4.37308684704824,3.247418035288978,2.3649812604722062,4.444692311993117,0.8510875626783386,0.188995373259877,0.28117980877068,0.19160366718859684,12.760617672544589,2.4525143706680805,1.3107725943150335e-06,26.264748499043794,0.91,0.014181125695170363,4.616666666666666,0.0719445387831903,16.288223966040405
