# c0 + a0 * (poly_dist_avg_fixed - NBI) + a1 * (P + B) + a2 * (face-area-avg * E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.32006002325281; Max AE: 1.84967790866801
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -4.348590479503812e+00,  2.400368993465596e+00,  1.022625931157047e-01, -9.266267371174475e-01, -1.346612757839009e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         30|4|sub; (poly_dist_avg_fixed - NBI); $\left(poly_{dist, avg, fixed} - NBI\right)$; (poly_dist_avg_fixed - NBI); (newdata$poly_dist_avg_fixed - newdata$NBI); poly_dist_avg_fixed,NBI
# 1;  1; Unitless;                                         16|8|add; (P + B); $\left(P + B\right)$; (P + B); (newdata$P + newdata$B); P,B
# 2;  1; A^2;                                              32|0|mult; (face-area-avg * E_T); $\left(face-area-avg E_{T}\right)$; (face_sub_area_sub_avg .* E_T); (newdata$face_sub_area_sub_avg * newdata$E_T); face-area-avg,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s122        , -1.679179791839329e+01, -1.689330573660021e+01, -4.835013080183324e-01,  1.766666666666667e-01,  3.382224526547675e+01,  1.015785824080087e+01
s123        , -1.729435756680531e+01, -1.756564938370125e+01, -3.821652626149307e-01,  0.000000000000000e+00,  4.053132992101108e+01,  1.069064870595319e+01
s124        , -1.927065840811719e+01, -1.980901940502434e+01, -2.643461069077919e-01,  1.231527093596059e-01,  3.504069585291239e+01,  1.227181204948513e+01
s125        , -2.074667074869674e+01, -2.053174602374639e+01, -3.584729292267710e-01,  0.000000000000000e+00,  4.845076757544759e+01,  1.465441369143456e+01
s126        , -1.981090987888966e+01, -1.961659367352198e+01, -2.826095853532279e-01,  8.547008547008547e-02,  3.978693254970972e+01,  1.257603910863909e+01
s127        , -1.791042209268825e+01, -1.773190977583170e+01, -3.571902592328239e-01,  0.000000000000000e+00,  4.243919799207998e+01,  1.096342074710310e+01
s128        , -2.199486439730610e+01, -2.187506120173822e+01, -3.817212183872184e-01,  9.000000000000000e-02,  2.802171420581671e+01,  1.419178696268343e+01
s129        , -1.847106084369403e+01, -1.860472867551592e+01, -3.143312904993812e-01,  0.000000000000000e+00,  3.822946541455927e+01,  1.123963188621170e+01
s130        , -2.183307419908922e+01, -2.148181984078128e+01, -1.976756732939450e-01,  0.000000000000000e+00,  2.310295518175971e+01,  1.212772141001261e+01
s131        , -1.937195493711046e+01, -1.921313450008236e+01, -3.655651575975433e-01,  1.750000000000000e-01,  3.750835513000409e+01,  1.251039480543867e+01
