sample_id,E_T,AAV,cub_root_V,Na-Na,face-area-avg,face-area-count,ln_D
s228,13.135422491699037,24.799234999110283,30.859262646648066,3.09511260265506,3.1923635156793058,37.00297344524752,-19.35600154849446
s229,13.273247071612252,28.47630698706422,33.225116294394894,3.1850263563533465,3.464439273198928,34.75511600679261,-19.31982821700711
s230,9.717728647609446,26.44954016889736,30.264009847132208,3.085054495864407,3.4142407525060614,38.80562113061824,-16.639647614431244
s231,12.384679785201769,24.780905079947754,29.958194366970993,2.9014715973772405,3.1703522807091336,37.571951815897435,-19.124129615755344
s232,14.19121182661408,14.139795839711677,24.924077098991113,2.598403025717184,2.1010038396856174,16.130385037771582,-22.05202611453251
s233,12.220999871103446,14.665931030598449,25.829490226239283,2.7403662718542017,2.3098657920609416,24.11592625825701,-21.089871007465433
s234,12.718840976495212,15.178114216357113,25.449692969517386,2.5172531291120324,2.131459100022064,11.335586000329481,-21.198654807814222
s235,9.301158439141952,34.9236949270952,33.41159020892938,3.5535778781128453,4.27173775352461,50.93563276500092,-16.344704889092927
s236,15.248772338336403,25.851124462941968,29.995767528571832,3.1644414079762098,3.325869607340469,38.03496775232759,-20.354955565366687
s237,12.406877684745794,17.84337944518633,26.37283039929663,2.980575231909766,2.8516550653788837,31.81097489470605,-20.574888008173755
s238,12.489492971562097,14.709484559001826,25.045107634576652,2.8210822552977284,2.3473404387496366,24.87892910855786,-21.814975990020212
s239,12.27491106220577,25.645520101717956,31.380957161804794,3.462796157292552,3.3680717515228458,39.70553730628082,-19.386057842074095
s240,11.389896099526135,25.241510569833842,30.18889937517505,2.910440520357697,3.2395070399393178,38.9745331579548,-18.795894333725496
s241,10.1475330547508,31.236505442246912,32.62789652118214,3.405344182174441,3.8620856569046045,46.06770379185272,-17.321199982617035
s242,13.433797932980111,22.157614508335598,28.727792816597848,3.227490188764553,2.868654239795354,31.96550038446337,-20.176504132856827
s243,13.196921386745885,21.3073271187853,29.337004980678334,3.683374274491434,2.914330611322133,31.909532237934236,-19.960721244423937
s244,12.94093621616959,16.153000016544837,25.652114001973395,2.7121499646745533,2.290056849475011,22.10576470627363,-21.219936889316745
s245,14.722410188660593,19.343619677277783,27.19716867171808,2.6761317783974565,2.6113396710841905,27.883814495261596,-21.522562011203878
s246,10.918840628069072,26.726301221919258,30.722474966135753,2.9690844041461384,3.393253799405099,40.28993443866366,-18.06013829922115
s247,9.332246370192067,22.71947401291484,29.801724756803285,3.2690463851797,3.4092976673319146,38.69408637261382,-16.62499542985015
s248,12.732956524212762,18.099621586485572,27.547603689405122,2.9845492625883447,2.51439527381359,29.4529713691769,-20.87245838906029
s249,12.900495848007038,23.47874440465004,29.104136752782388,3.050969489583858,3.150149197156791,38.55851841374186,-20.311929305058033
s250,10.990773594576075,24.56911433521238,29.641382492356534,3.130990180577132,3.258882073338715,38.50792027084732,-18.2908289451548
s251,15.074891558377853,11.969080209226533,23.071157254496615,3.0854634183617975,2.0225537551316437,20.109511887749356,-23.16191337748571
s252,11.504614667552373,26.375588218907183,30.681182291302616,3.172204212756615,3.322850784791632,39.675469664306966,-18.36403387539604
s253,13.16261373539625,21.22718193444648,28.26688747387406,2.8840636948338565,2.9389411519107744,29.910764250659756,-19.489785918903074
s254,13.358955187614379,21.356908295314838,28.62289611437504,3.314059498489659,3.0034431729125823,34.79711363703033,-19.743287582359166
s255,13.437636845905253,22.728664633286467,28.972495188922416,2.900408567995252,2.9023467871900004,33.001031538941945,-20.456925991740576
s256,10.73669719586372,28.56312061476941,30.740354315817154,3.3106191300535306,3.672643172503212,44.79869250238066,-17.768504612400548
s257,14.579171350603042,20.537789531695836,28.481885780000788,2.7959953620134206,2.686214590175986,31.411166802805305,-21.636609940397
s258,11.727627497373724,25.014912749283592,29.95958677069061,2.753547075022214,3.1399572535581184,36.69569603229309,-18.60059101905129
s259,14.115353525303721,20.670759659413388,28.052779410403925,2.844665694041065,2.629755478903597,21.482501741239865,-20.945423624206537
s260,10.9739487650768,30.939544292084488,32.209146944078064,3.3675692689987353,4.153844274405807,47.98162286999011,-17.428759428379617
s261,13.802081327974456,23.40223503869781,29.2102751713873,3.0437678298099535,2.959189172798756,34.28643671451765,-20.65616574581777
s262,11.48760247521933,19.99016852248756,28.14257124723862,3.0620670246017565,2.8326245621799244,34.72655542966749,-20.140400407521465
s263,10.129650089905262,31.690080611693084,34.04324093520824,3.4180406619425456,4.070880755084195,49.313722050101006,-16.86996628366655
s264,11.913598209784821,17.6739742356041,26.970297194759144,2.6342572233277295,2.5542767782045783,28.29933984167051,-20.742711619677962
s265,12.112656967708219,16.853484359443797,26.182620042495454,2.8230620104265287,2.3250411788228913,24.510016721580225,-20.595366957166654
s266,13.201494455808424,13.437223476426352,24.578607408062133,2.557514014552074,2.0142344889862365,16.657594313362985,-21.9865113361999
s267,11.875306356074455,24.503113798152445,29.799914005879437,2.975040226912527,3.0998803830495008,36.840395554633375,-18.993335432451406
s268,10.925516578961583,25.81407338642851,30.228280207624607,3.045831723366835,3.2824149637809272,39.722214538210466,-18.57298059991068
s269,14.336115127571876,21.47736476583064,28.359713336390527,2.736540234152671,2.7344056359233377,22.07750485075717,-21.069170229606637
s270,12.137209693702083,18.76443006857673,26.92296619003951,2.9362265449396383,2.597633688444586,25.593001407631625,-19.207560529649285
s271,13.301578983924474,24.442912831669503,30.580619113207813,2.942698986034819,3.0649860536858,33.965755841330704,-19.65184309682283
s272,13.785251630063064,21.115573765331327,28.09295317426714,2.807326114605317,2.6990344252154066,20.38661612428733,-21.12049940018463
s273,11.576493550748882,20.91638888895043,29.156475169460982,3.2145580065024975,2.8991617669291196,35.98437301052326,-19.453985060044246
s274,13.224937027312556,13.117007284420804,23.932258403099727,2.5670212928602925,2.069905134757967,19.83411151272812,-21.352030056481187
s275,13.381325109411323,19.39848425613771,27.862124041269364,2.9347833438608233,2.698368896774375,31.80481948326345,-20.88724638081418
s276,11.86191615221904,25.516175844265497,30.709339992304436,3.0146115043514925,3.246205645817214,37.84141589466999,-18.394324898555674
s277,10.05440702060155,12.75063811206189,24.035505839941088,2.8668611700848707,2.0448987963884058,20.284329317167394,-21.993061955018845
s278,16.366493203859438,21.32601494237025,28.239556754569293,3.3163788697839136,2.8987529153561478,32.72518503171576,-22.768836128877638
s279,15.804931991043837,14.395760917490847,26.134775280197182,2.712614130308912,2.3233041207965988,19.581863430795277,-22.623809840366643
s280,10.016499434506391,31.720637803611268,34.4061156593077,3.4698797026663164,3.9245009519770924,45.018993939316296,-16.207312406688885
s281,10.48840327787398,13.094924145106178,24.872166589822584,2.7374322455085327,2.1235407916896936,20.132436105057188,-20.7263291094093
s282,10.47396551466682,19.168807109852263,28.240842664988367,2.9114785172106186,2.815061322099958,33.913392900696934,-18.407214855311967
s283,13.704758271179797,26.97633711970503,31.10873788229854,3.26942037298477,3.5195002675762304,40.51495784239764,-19.458430553559104
s284,17.191190437539678,16.737040039234593,26.08123627101025,2.9087803047356506,2.6819063796020153,26.949405792969177,-22.90375248734285
s285,13.625318026953245,18.269386147572696,26.93824164233239,2.6935097956005607,2.510439808047547,26.902604614440968,-21.625066525381193
s286,16.410986426075482,12.911484779896012,23.97999823370596,2.4054056871198233,1.8884872957267258,7.4508806097680225,-23.081672999493776
s287,11.535909111964969,27.89382598345148,31.773762319580328,3.4453350446010638,3.547513154669159,43.61123442347946,-18.887465458647895
s288,14.180171145941376,23.207804254530192,30.226904325564924,2.80900969170905,3.112742100146638,34.2311186382115,-20.319348636717013
s289,17.062285342538303,12.94852261281851,24.313514078144706,2.535299278990392,1.8810151612351753,10.91542066416749,-24.10980627565496
s290,14.28130003977539,23.716738768215336,29.312970363551734,2.838331123017989,2.9389319031861985,26.55962328283563,-20.872844469529642
s291,11.015082553950311,12.609844155704947,23.337630014679018,2.848543201705089,1.8591769718996687,17.65583461964963,-22.0427568691158
s292,10.132217709176237,21.075835390411008,29.474991732605798,3.3221890769776548,2.937914596073472,36.23776808365775,-18.209832643922198
s293,9.870777815383827,28.799883733648382,32.93094092828102,3.3011190720585386,3.828894360696845,46.24133245819862,-16.685687492468112
s294,15.458919677813409,12.647693770166962,23.476264386303452,2.5437097820221886,1.8577717775967273,10.244368776107875,-22.80852590517532
s295,9.844081330949466,26.988486471948654,30.429373400103195,3.8089351440499533,3.543861772914223,41.02100857902694,-16.73628435422914
s296,11.536770927371126,13.730744613660296,25.304166250892557,2.831249028486073,2.192244940020266,21.02191391898955,-21.037169242866305
s297,13.465640462783472,19.580015160995703,27.704327745853792,2.680094497465336,2.6050272523212663,20.557068321844287,-21.242887874886534
s298,13.640715853446011,14.647812274893301,25.25739077305978,2.67023865248923,2.5819284299613514,25.033870964606827,-21.77880180045448
s299,12.300749957589872,24.773471913306274,29.45928425518279,3.122768514468172,3.3396018656808164,38.09279902497127,-18.934865152709644
s300,10.667015444118302,31.06899651850673,33.31384258487214,3.384145071399137,3.880968589338797,47.26349810867119,-17.740175222694027
s301,15.057922137319052,13.314372227473873,23.780118951298967,2.5054935270512817,1.9653877058697218,13.766821378354399,-22.831714834949025
s302,10.239320483666653,25.216806933152817,30.362511389217005,3.0769687001278494,3.32693732673883,38.41877699573566,-17.21456897049112
s303,11.37115445785968,13.179139068503915,24.711409019800968,2.7824041782036653,2.0658412774569324,20.61687516669232,-21.305521219433746
s304,16.288223966040405,17.74280185045519,26.800978285251336,2.59892603148626,2.4525143706680805,26.264748499043794,-23.136770545619438
s305,11.978925059271305,25.311865501250832,30.536943029807748,3.095979464966941,3.2254612398247096,38.33003523756939,-18.581599861738347
s306,14.768787229316056,19.759667790315024,27.90770399539444,2.9028187004961827,2.667930803277676,28.95983643754319,-21.63460095493751
s307,13.960603360241606,24.542032348782136,29.555757052361184,3.4613114300799777,3.270429223401954,36.67703878941859,-19.872895367623194
s308,9.32847619625808,13.30339559712424,24.716451639725477,2.8710924875640598,1.9705509640620693,19.787591718179616,-20.285500261962973
s309,15.004502450685605,24.266562459161094,29.08587085984809,2.87268693861455,3.284373353908237,30.462322245618015,-21.29242792516701
s310,12.60317841366193,26.90721167277714,31.08214365163186,3.450675333544056,3.4639456834195856,41.107384462560915,-18.948559636861656
s311,13.655784684304951,21.865767257604354,29.83872988436773,2.8270171058097397,2.9152193832619826,30.842040971465018,-20.100398368442757
s312,11.676190014976392,24.654028231189386,29.952848437979615,3.0040783633105406,3.1741698485392935,36.65869270758158,-18.300571881596824
s313,12.2433376540896,23.966504452136952,29.58077062787357,3.006247237394966,3.0876530477693795,36.72570408347435,-19.903122714501734
s314,12.587898792175023,23.480941400729,28.683172768391668,2.9882171943111357,2.9254612063022276,33.08196421780464,-19.806455384792486
s315,12.22130020615636,21.298697952020156,28.40458457544611,3.0615278069215988,3.125806826397172,35.25915856737219,-19.14671781515828
s316,14.05137145881539,13.52204797390782,24.09873655618006,2.5990752080562185,2.0601573734242096,18.22350277960582,-22.576202538116522
s317,9.259943744194796,30.617711655792295,32.58494988588636,3.3694734962469286,3.9024238012569565,48.27566092699996,-16.473332334051207
s318,12.762384763612411,23.112805043723764,28.76713602551246,2.9381845810782776,2.9645287293682627,33.35158501761626,-20.271027014882893
s319,11.840882563092677,19.188065800833456,26.8163142898144,2.7732656156811344,2.5635521452263617,25.840816695391656,-19.961462480576472
s320,17.917419360244057,12.614961716044148,24.66858843757175,2.930633979987761,2.065778537855904,19.88614428419754,-25.487730825043986
s321,10.998830635406101,29.382574035772027,32.60798396864854,3.3157453861641324,3.63136541726935,40.830150784091046,-17.276618527501487
s322,13.041547076849612,18.33909776895704,27.039515707567237,2.9052781552609988,2.5213914290656523,24.746123058588047,-20.110737898189527
s323,14.258236693238558,18.70099813790396,27.969425734663744,2.66274521701243,2.523423373975076,21.30686863924867,-21.782232387481976
s324,12.430343295687837,27.573263018754012,30.45061301670903,3.1379688582733247,3.4526794030720716,39.841155600227175,-18.79130547869734
s325,12.965187841899294,22.822596091939296,29.263243525388024,2.8179616955165288,2.8396644738039565,25.68390496537866,-20.326794366780437
s326,11.341231203913633,13.343530662035489,24.957374415030632,2.8467873375653014,2.1051359511974495,21.00926795637227,-20.718910831217134
s327,12.606447308434449,26.27740018285569,30.652388151933966,3.3114424818602397,3.3587677489584875,38.84308819154521,-18.343759834301164
s328,12.758809947047602,13.01491072236925,25.304835296436284,3.258847030254523,2.2998025483989486,18.770075964005205,-20.9950536924673
s329,12.358572782497609,15.395900436230049,25.58652635440033,2.9468447155944837,2.5750313810811036,25.515143905383567,-21.403212909548728
s330,13.382624553593745,13.49251161878886,24.905738801613992,3.0130545826174497,2.2180565247058035,24.664115713989705,-21.14112529442132
s331,12.659460721931602,21.568147096495686,28.346030602977432,3.0053465304060327,2.9803360315234504,32.52049752213447,-19.346373221664365
s332,12.865961298482315,19.275583849757943,28.172270104671874,2.8226317355777244,2.8573056880521728,32.086819833481904,-19.624627796544967
s333,15.282866039725858,12.944207976941788,24.26693080964158,2.367695521555435,1.8910542619305348,6.9541925410381165,-22.936242498007903
s334,11.409719985708175,28.40165377302114,31.59042988786452,3.181422817486849,3.6009136414550733,43.03761709124435,-18.073554239309566
s335,11.718327639688102,25.82622748127128,31.410925977696497,2.9551559827181206,3.338322290477591,39.163080111897195,-18.501646439070797
s336,14.23599869689314,19.690527225122857,28.126256265998045,2.6874190154664066,2.82101503381954,30.123714807610074,-21.512963085554823
s337,8.1070820140839,23.830202238670015,30.815936104735187,2.92831798556306,3.5329814135710866,39.80160519092653,-17.75953587894473
s338,13.82597446519756,17.381207917599745,27.334173105038108,2.7458757362677235,2.685815698035502,29.124496805823295,-21.18082550420247
s339,11.971739670030162,28.208991470890105,32.598326763159115,3.6785256302985805,3.4790114794783547,39.83362171619748,-17.613819986902023
s340,11.975886625885357,24.832404773045745,29.746888664353104,3.0321281511501605,3.1269077523311113,37.49986820758728,-19.06967392812366
s341,16.445028996820806,12.916271481141367,24.07245074270958,2.5712544884504593,2.000717709851705,15.879799352006845,-23.710826995340035
s342,12.78277521045631,25.54623614199425,31.598366107958412,3.087746161062399,3.3683697848433694,39.47016957881318,-19.01967676945428
s343,11.220222838016678,23.038808729057973,29.328603175446172,3.070970188232286,3.0283541942633563,36.06425470688985,-19.43128604912865
s344,14.813720035146671,14.660680299984884,25.295371705760317,2.8204632529699274,2.5536596615781044,22.369270427059348,-21.714487140420246
s345,11.519560843813503,24.32012124763238,29.679601580935966,3.0271446556661266,3.114904715003263,36.976211470122735,-18.96311499883081
s346,13.617990085406507,14.526530681260775,24.83922959463439,2.5582241867237014,2.137662418330356,19.275243722202802,-22.114629691073674
s347,9.836276308463226,29.43453459334947,31.530843843349807,3.8072466642989378,3.781006513983544,42.50845678925994,-16.4081703710912
s348,13.455224234521475,20.89530458058934,27.9504196082118,2.91937121805048,2.7439886310049197,31.486735531145797,-20.58778590237884
s349,12.51177790155898,25.70737169079836,30.167753896909115,3.3817214628354235,3.406545971870892,40.19097466347479,-19.18353701640313
s350,13.69768538781703,19.238881633439586,27.950648890075623,2.850791857811225,2.7827160409798624,29.810596513645752,-20.4707333201593
s351,14.461503493852572,16.720292971855795,26.28398653497518,2.5339470766157746,2.29317534949016,16.252472426140166,-21.67714580870165
s352,14.649426072313032,25.876833442483523,29.773994290037002,3.13620646055628,3.1977109727116484,37.59937236695,-20.862385890254245
s353,12.793456170016281,21.982899930378487,29.126195800225837,2.862859298717289,3.059195722519133,28.29603410869924,-19.200587640714208
s354,11.988922547021993,15.666870307090495,26.45655189740542,2.4423086926642075,2.2145398864506425,19.09576830141124,-20.532237054092608
s355,10.215599241980028,24.052357268066995,29.698089287806514,3.3568807581399103,3.158577494675307,36.70700920082753,-17.042570811194388
s356,13.170059482725549,15.360698468848671,25.185356407718256,2.856140879184675,2.559710546124935,24.56028252768478,-21.271435459684177
s357,12.731569174718976,24.532846523196778,29.958460950653016,3.3588737034164926,3.345612024234314,38.93186885651917,-19.06625211198675
s358,12.74151718007906,20.696438012394687,28.93080310405292,2.9947242515391705,2.709481610012623,28.119691599849045,-20.329871928812526
s359,13.697212361513316,16.62421589775566,25.94040923155745,2.6044573019079698,2.3941643198760585,23.08873911107416,-21.36102912880764
s360,11.333920453309533,26.90842084829616,31.521997523832248,2.6570424726258275,3.2522438477832503,37.20599086608045,-18.813860710554877
s361,12.588592389108829,14.282432480014691,25.382587312153568,2.4040385170060286,2.1355136655754205,21.032983854682772,-21.82643688719446
s362,14.46978369650596,21.22526949911528,29.075058075284907,2.947390654650662,2.739087479202216,27.554357080291798,-20.918970087125963
s363,10.98556901423778,19.354749228528664,28.728164513614455,2.9784255182798556,2.8784505015966615,29.518037319351773,-17.984977543346105
s364,11.112659831915689,29.767961536033965,31.599847522429606,3.4947213024032404,3.8498163572424775,46.81547550857037,-17.893938447331536
s365,13.248295213676112,15.271361158916573,26.24680734548155,2.9024024955461636,2.910523644693195,29.10398399762102,-21.84332997178521
s366,15.127726234698974,15.044505646715209,25.938526638317835,2.701155762896565,2.324085964294511,23.74463639214906,-22.931314918042176
s367,14.556003477869691,14.372053855639388,24.82882388115077,2.5820142631358083,2.103328907486026,20.365557823760042,-23.203114956953797
s368,13.198030576635013,22.87086178714388,29.37248990804763,3.0082827490586497,3.099270417059868,30.13680194141971,-19.441592220261942
s369,14.654347699449596,13.862840944425018,24.493604550921603,2.6906640428674495,2.111265057250471,20.420069478103798,-22.218345507315245
s370,11.384391768586287,28.192376216734587,32.449755886581805,3.537396070477739,3.489191106077965,40.8123157421811,-17.393527757802193
s371,13.969089277905876,22.094851000069863,28.736362015203465,2.806113852957174,2.765469171388145,22.915965610799542,-21.313497026553016
s372,14.270892320700414,16.414405459787254,26.82527356168387,2.588267583495323,2.3304111769725027,19.48779456638121,-22.300675285710913
s373,9.410978518745713,33.57756129372841,34.43453651692701,3.2900706505376145,4.028590449970672,46.72837861125732,-16.09460498694387
s374,11.188972997535084,21.083350402196583,29.518876166063567,2.9033685769833357,3.2104882284126024,37.54204741197254,-18.463071543198716
s375,14.21478922008639,20.519088562737732,28.07106838926234,3.0867135532715344,2.697434805635318,26.675807275733487,-20.92466765927065
s376,16.565220647676654,12.618306405161816,23.5418471652908,2.5242944062307027,1.8841152401010526,10.245509235588372,-23.358961101915412
s377,14.278223955517442,13.44535006931868,25.18427878621821,2.521196777445341,1.9609947350468147,15.954859356475927,-22.09438728501526
s378,14.693648779673365,19.773100865113953,27.61477208480498,2.6367435208612404,2.575588139855145,25.02125771529945,-21.111087794705828
s379,11.440428338279332,28.163260594607888,30.62628844567276,3.127451692291948,3.472338597481429,41.79899036927494,-18.752258460709424
s380,11.257167071386151,23.8262508244943,29.22844185041696,3.338749896279791,3.320479099158553,36.89619460845999,-18.348696086234423
s381,13.179700187116879,21.66150803334833,29.017896627316045,2.672297333112736,2.73972757982323,24.891548305613316,-20.681553266141396
s382,11.483993160936821,28.579221687167163,30.856583416867128,3.1909586894899107,3.618156416995066,43.06926598934046,-18.046669331216115
s383,14.104939149565677,20.49971745628333,27.97518986095678,2.9487335944950592,2.8370634099755585,31.203838267184224,-20.621942367408742
s384,11.343439756826694,22.511756360879197,28.898017855084262,3.294658342616623,3.3236428312576325,36.2382179263088,-18.009161370798523
s385,14.496020979225477,14.186396293486595,25.109925685864457,3.1408880913046398,2.637596315330919,21.296733887058448,-22.164245096416202
s386,14.533940330017865,17.73129097392429,26.64617804109454,2.6248608944645415,2.420966983774856,20.66277419436168,-21.82057698940036
s387,10.919070252698033,28.445545000433327,32.21197662048194,3.305687953697893,3.7193448783905136,45.6472850269827,-17.998171678422374
s388,16.596794435481403,12.446429214306537,24.461553335623012,2.5239595022724934,1.8963114505253842,11.551376828382985,-23.512170097029006
s389,13.953594185956993,13.484903031824112,24.32986468406968,3.2681749342560695,2.383663849040618,19.58515645827174,-21.498035656497944
s390,12.979448692411072,22.339912458655466,29.828583897955816,2.746133475594753,2.806186852434595,28.261446166192485,-20.251253418505772
s391,12.264926792610227,25.682296093199465,29.699194699438003,3.1066569336176646,3.193850099702575,36.83489308263886,-19.256419784364784
s392,12.769109940516836,18.442445442019913,27.273260720764913,2.8513786852899523,2.763185550092584,31.516621776987936,-19.54014294555121
s393,13.568673777855901,23.639540369962,29.03085273049031,3.192485172228515,3.0725534266209,36.663423271890146,-20.07195889273447
s394,12.544646553466636,25.377785137700872,31.571251684280114,3.1051090847809397,3.4923207430854464,39.92471227931174,-19.33645012315517
s395,11.691039188978543,13.21604249571937,23.70576561920948,2.716318540048375,2.01574434228612,19.089883921755092,-21.913288171998268
s396,10.083461183653636,16.444287682111636,25.631361399316102,3.1967913083728634,2.5694689418541903,29.594816763050265,-19.85518647713905
s397,12.016954670306072,25.97797265380875,31.428553051156506,3.063821309010783,3.338103641954497,40.02094406920714,-18.598959041811813
s398,13.18587525182173,16.434012549121984,26.324221172024764,2.631044535696253,2.3141095573624875,16.003355157473248,-20.893382659097142
s399,9.559522717769433,29.116949451936783,31.407196146694794,3.115702821137616,3.605540845778625,42.67158902427559,-16.500744570524077
s400,10.067414551448067,30.743250393399393,33.54666741154119,3.2825780102926783,3.649472286190369,42.6840542839279,-16.591709574998696
s401,9.771893323015084,27.860832765438538,31.369766395617454,3.340616809646324,3.5733087461616075,41.54156227449482,-16.54426837808786
s402,11.652891972700221,24.41181747020911,29.12461605534682,3.320422576994444,3.2422040630152584,37.87799760698368,-18.779392022764075
s403,13.310864734365609,18.56980651274056,27.467798812561732,2.5563069403942627,2.501933138928142,20.10487006357077,-21.066947580026692
s404,14.170882929800676,14.225335291197597,24.705261713855556,2.921558421343182,2.568564686127358,19.879421411399992,-21.656767734121892
s405,14.309336529862577,15.897638238749733,25.99550723840552,2.7482701159819327,2.4271211870395746,25.842912170981727,-22.126117538556407
s406,11.562067053834566,21.91694753127767,28.398721331285852,3.1053195033792798,2.9563616641549277,33.22347910279008,-18.85653015374473
s407,11.847230822547452,36.13105391672031,34.45421442574017,3.5900787838037798,4.290642399521401,49.94737690758658,-17.90225292709843
s408,9.93718205019184,29.42791505001724,31.51860884603998,3.2529078748103015,3.6486139367366164,43.2824698431778,-16.532371454595697
s409,13.555859508256617,24.16355808430196,28.94886443072138,3.3077598993144397,3.1903312711660576,36.77039819838604,-19.841388260845473
s410,9.445382327263019,24.817939691616903,31.252896864915037,3.405730993780859,3.251057334808322,36.692553681756245,-16.3216388545883
s411,11.549035645302267,26.753501416657258,30.647682052998686,3.212920723042257,3.4946762949177805,40.34852690332154,-18.269500022295528
s412,16.271865645681718,19.893011808466873,27.644475368175247,2.7449470901539152,2.5769671760671615,19.181801381129727,-22.540856036312206
s413,12.75413979575,24.34098636809263,29.134705132605816,3.154053852211155,3.2400458845389326,36.33064465780609,-19.07038707751166
s414,12.763179643385904,21.012861416885354,27.640787958266944,2.8526628224429587,2.7156581355111395,27.478423149760065,-19.96831080241482
s415,13.593309557500985,23.99576577163524,30.086857229441474,3.4386691525028916,3.1210088052446325,37.070562822185636,-20.697623708042663
s416,11.143018615670568,28.033305426390957,31.396492092853293,3.1920183887433202,3.5307593882664197,40.65562447699092,-17.354943791783494
s417,10.243541207474527,32.37179736762566,33.0481556094039,3.2245169850724267,3.9846254098180105,48.89871942634568,-17.148589007961625
s418,13.001540669155805,22.30884821351325,28.244431698880913,2.7982212722246187,2.779676416640589,29.272012157826804,-20.14294405560549
s419,10.99842890626034,28.488525079661496,31.179599406368876,3.189619993140972,3.5175391407219325,41.673249845351584,-17.714165783874616
s420,15.807880832024493,13.530441874329291,24.181102063634107,2.6063371991018656,2.020849221247342,14.068581251452825,-23.359068447032406
s421,11.394278097020704,15.557727517686203,25.80889909297021,2.992409598468418,2.2799692300989856,23.517028357054873,-20.458195216009933
s422,12.372022080010723,25.547761454013944,30.722006117996983,3.062571771154058,3.332032613008031,39.29412924502544,-19.136247184046297
s423,13.37394340053949,21.04310344027614,29.256267425157205,3.4191271808904844,2.904512623266789,32.90392841061442,-20.017182669406516
s424,12.877860148937561,13.624218477093708,24.579857782451548,2.577362761549174,2.022033556225133,18.37298069047982,-21.99980092896302
s425,11.672172499013628,25.732577306175923,30.139888270663484,3.073282481227704,3.5119295542330975,38.23277376649935,-17.996691414756327
s426,13.601270567935416,17.056465187679777,27.124284939798944,2.572703435285241,2.3365301834721324,20.22033738601247,-21.798794036524622
s427,12.125188998491366,23.181168776859067,28.925349103945926,2.916849570768415,3.123921148077454,34.51232810171213,-18.5589562661058
s428,15.481922105413883,18.276760691157136,26.472101695580722,2.894069767669235,2.523128728641438,25.454590943394184,-22.010894532994502
s429,12.653332115118953,18.667982021213955,27.34243349013789,3.001291063657552,2.599419439878783,30.176789998798387,-20.10895188317044
s430,12.906037063812656,14.84413876129548,25.121298619056034,2.8457308568437942,2.3053632633396957,24.558928565588648,-21.970390839978876
s431,13.63165326551225,23.467566047329317,28.677725507510043,2.9594729555822403,2.930710183092482,32.31705484769998,-20.53790779896415
s432,10.991625991462787,14.315036709360003,24.757081352655995,2.97105210796556,2.4203236097324163,23.715047098585618,-20.561502224496394
s433,13.169806947016111,25.551425798391406,31.194439977510857,3.1055516887034065,3.5407748291922934,37.5060617336194,-19.617884154509206
s434,13.688764938131802,16.49711392491301,26.86263514233689,2.7101538427941954,2.39492085420881,23.866027866586315,-21.695851766558178
s435,13.150850193701293,25.225509887157997,29.996775793961913,3.038762041759613,3.1643875036129856,37.02798689516428,-19.692122032920857
s436,10.793099411084258,24.60879865508935,29.516774753088526,2.9395138579113826,3.1041993677347817,36.70731123351415,-18.417639119683916
s437,13.67081847943055,26.66923025764993,30.65335951624328,2.9906805079739347,3.6037850951752377,35.71501915432066,-20.854733524760423
s438,13.761295209477689,18.706253178694425,27.31939654120568,2.851535079318693,2.7372215939199753,30.393193847852604,-20.751931740013116
s439,10.529090635486211,29.782898344541387,31.120685681150484,3.0724865974086493,3.759040156857869,45.72683817040282,-17.47889033992054
s440,16.339196345644467,17.65527161827031,27.708976442363728,2.840946740377315,2.5973138503619033,28.218228141972563,-22.926282992400214
s441,11.834673864775414,23.658355492444652,29.0852385984965,3.0150417718992357,3.040764575021583,34.60661411392087,-19.285904107081848
s442,15.78486267062013,19.554410033174562,27.79386983186284,2.63637366439993,2.5430222825027555,21.66336530308101,-22.653963743563118
s443,12.29269687642633,25.565660788388136,29.79882392397088,3.386034338180445,3.3838718163899095,41.87361679434835,-19.394505514902132
s444,13.043728745129707,20.780998638653816,28.59387266183226,2.9100921948871585,2.834546356742559,34.08314210734476,-20.14197468633274
s445,14.733273736287762,20.965167691745027,28.026092207097708,2.8714365501525774,2.713858993758815,29.00076766323124,-21.368907481536908
s446,13.144533001737965,22.555016799907747,29.9826733562811,3.2159823186823497,3.0275528329147887,33.9136959096774,-19.84877428373165
s447,12.884941473572711,16.086577652940864,25.673976135493714,2.7288849195420175,2.5948498834501916,27.317544093127474,-21.24129540469972
s448,13.257781521343384,21.984797737212574,29.30731195050897,2.8970281950107983,3.1351747096157063,35.582504936399914,-19.968834425596807
s449,14.744644190937155,16.433003316631368,26.37102714796147,2.8342153734363804,2.603820833682835,29.036673252400888,-22.131325733426657
s450,15.227931654602541,15.647123396813575,25.226710469323073,2.6615417650436126,2.2893541292436934,22.593762763587883,-23.937769813466407
s451,10.973203740598622,27.380978924677695,30.220605923058002,3.472391803849924,3.5715543592851113,43.1776414651815,-17.7875883763185
s452,14.776680795090725,24.248468851252884,29.41877196488215,3.2305941259502764,3.1064633171198914,36.75343889184745,-20.93231028730361
s453,12.370307423435168,24.949668364533874,29.22054145279524,3.428785285319423,3.2395062094199956,37.85210951439914,-19.131123652458083
s454,10.987514433100902,30.07390435576748,32.78731164025197,3.637074024898262,3.884253243833103,45.29864594586484,-16.94745233262931
s455,12.723562618850643,24.832499569026897,30.297920365173855,2.9823779714544827,3.2218224318813937,38.11900068943869,-19.593059057785606
