sample_id,E_T,rho,AAV,PF,VPA,NBI,SBI,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,cub_root_V,Na-Na,Na-Na-max,Na-Na-avg,bottleneck_min,bottleneck_avg,poly_dist_max,poly_dist_std,poly_dist_avg,poly_dist_avg_fixed,face-area-max,face-area-avg,face-area-min,face-area-count,pockets-per-ion,pockets-per-volume,paths-per-ion,paths-per-volume,ln_D
s166,11.411295530959533,-1.0960993953705145,-0.1095836691901434,0.3349275229882713,0.020154471559247013,0.4104965415961588,0.07056993086455979,5.81687606275253,2.156605504587156,0.28440366972477066,0.0,0.5412844036697247,0.0,0.0,0.1559633027522936,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,-0.0565266902450363,0.7074125914001956,0.4260785491168433,0.9104562204685053,0.9809029403913272,0.25463287487954234,0.2563257468673304,0.053976197266199684,0.1184298048252314,0.1184298048252314,0.16789997127829415,-0.0863726018942699,-0.28613541801936765,30.897568553693862,1.4941176470588236,-0.37311810963002484,7.464705882352941,-0.3822215175547894,-18.935446502488162
s167,13.615270545582415,0.9367335046066185,0.25896964244484655,0.36305659523549283,-0.012845511255632712,0.5133599358478331,0.28434625372517464,1.8054042531680548,2.3785600000000002,0.0,0.0,0.436,0.0,0.164,0.188,0.0,0.0,0.0,0.0,0.212,0.0,0.0,-0.02533977750234048,-0.3323596874076319,0.1642849340479941,-0.021776647270574902,-1.5079660350942434,0.3474657757008302,0.37528951870090965,0.07090501092269332,0.11025219449340436,0.11143770196107536,-0.36010725819752637,0.2332572527709438,-0.22516976361370547,32.40509363842548,1.4042553191489362,-0.3518339739766322,6.920212765957447,-0.3761636015140306,-19.903714228306868
s168,16.921611881369646,0.12012485760154475,-1.571086930095816,0.6714647295230171,-1.5703533161625536,0.706708722221397,0.30520948275923837,2.315487434506999,2.566572769953052,0.1643192488262911,0.0,0.0,0.27699530516431925,0.24882629107981222,0.30985915492957744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7405661206577583,-1.5231795404875657,-1.295016370439084,-1.4630341234005337,-0.8062502615730431,-0.6955402288548581,0.6387400687288067,0.14756776750620107,0.2977274251358482,0.30045886940314953,-1.8177244056489035,-1.6090846227783973,-0.29588592804442637,12.39904032425815,0.41515151515151516,-0.4342398964309905,1.9636363636363636,-0.4330907958128081,-23.58382467591309
s169,15.82500696368332,-0.7764744545927748,-0.9562091833812786,0.6382015758490788,-0.3422280336994317,0.5698725250496227,0.24167925228669426,2.3579704077104893,2.1501086956521736,0.18478260869565216,0.0,0.15217391304347827,0.30434782608695654,0.0,0.358695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1599820462149666,-1.1098190764060738,-1.2167709522042467,-1.2306304379378303,-0.7235491823770355,-0.9169593953719427,0.7471370631607085,0.17824229206556363,0.26982283179657435,0.17679877737155397,-1.4010546905483507,-1.0824874145128662,0.22296881367454038,15.578076955504416,0.23415977961432508,-0.7492599759915828,0.512396694214876,-0.6814777804215421,-22.34616115486217
s170,13.144994770625564,1.3990875851177258,0.41413882398527146,0.2840710954980071,-0.0013688988756192116,0.4660926469903186,0.1586252056092069,2.9383265112266983,2.3929545454545456,0.0,0.0,0.4734848484848485,0.14772727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.2878787878787879,0.0,0.0,0.30114839307556757,0.4611055704591931,1.1481035775598185,1.660108047842575,-0.36987768044146124,0.10764508456491521,0.7437870908373965,0.21052015941723637,0.1678650223418191,0.16367775757364855,0.5003184252678214,0.42065613201940183,2.410077351332136,36.801175001303015,4.677083333333333,0.04941939643067447,23.395833333333332,-0.15641555305588303,-19.801057264854194
s171,13.97602023078759,-0.04529779148700189,-1.2357807986601648,0.4133360277298715,-1.5316427861059105,0.6380243261761259,0.3839187671755945,1.6618732417535351,2.69808,0.0,0.0,0.0,0.516,0.08,0.168,0.0,0.236,0.0,0.0,0.0,0.0,0.0,-1.512572101906617,-0.7175842703215812,-0.4585130384867754,-0.9347288586593551,-0.18537588344471426,-0.969875166877162,0.5616115557757397,0.09561836460942195,0.34443459088679956,0.34443459088679956,-0.9882436165358359,-1.145120223384874,-0.20726587072808372,21.7198756927135,4.5773809523809526,2.27472814999476,38.220238095238095,2.227525235916729,-22.253449673551025
s172,13.84039216674582,-0.8679184923368205,0.07095305871618521,0.5250105470715715,0.6391120603718008,0.4823775660727934,0.3021953104370692,1.5962443804145212,2.020151515151515,0.0,0.0,0.3888888888888889,0.0,0.10606060606060606,0.35353535353535354,0.07575757575757576,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.42040219051775535,-0.5256806104845259,-0.8843431416704538,-0.5661641339693231,1.6333660843870144,0.08134566784028689,0.4129250979222923,0.07246287471974108,0.09910385846739257,0.09910385846739257,-0.7649921175062098,-0.2274877344388438,-0.29600900065612984,28.458859671891236,0.1976190476190476,-0.8776962003164965,0.6095238095238096,-0.6921468541600553,-20.760763970805346
s173,14.024123904126203,0.8353607570506149,-0.47799199212097515,0.613017554579762,0.09154428773919968,0.54272757021655,0.2221405296980412,2.4431722160484957,2.0873958333333333,0.0,0.0,0.234375,0.24479166666666666,0.0,0.3645833333333333,0.03125,0.0,0.0,0.0,0.125,0.0,0.0,-0.2284980409482512,-0.935510349262775,-0.9983639824473373,-1.0547412058701795,-0.2504452990731752,-0.636499579474906,0.7379868407660334,0.19970783830026598,0.21300927100983005,0.16026529002175882,-0.9820662383519124,-0.7364536593130772,-0.282554531003915,22.30794390961716,0.19047619047619047,-0.8457723460055105,0.42142857142857143,-0.7033886599011594,-21.67162181633835
s174,14.799626216185397,-0.26174597425427504,-0.852146092650776,0.4141715124036072,-1.1386055091687153,0.6271022826714082,0.22840085014723346,2.7456214907569776,2.5624193548387093,0.0,0.0,0.13306451612903225,0.4637096774193548,0.0,0.2056451612903226,0.0,0.0,0.1975806451612903,0.0,0.0,0.0,0.0,-0.3841684108444772,-0.40694650186124803,-0.5436563961966173,-0.5488033562210928,-0.4932526150037022,-0.8356987299460711,0.7280367223256399,0.11651171808571154,0.3517723129146234,0.23401631908330167,-0.3768753981516498,-0.6302854226081246,-0.3016552344918049,26.275647415227713,0.9254901960784314,-0.3573934270167572,4.662745098039216,-0.37060607241989624,-22.177461512846705
s175,11.9627085433076,-1.3447435364080293,-0.3034448504745036,0.2936837228680773,-0.2750975284635001,0.4467347902760777,0.14205252399628757,3.1448564073930343,2.2998654708520183,0.3273542600896861,0.0,0.43946188340807174,0.11210762331838565,0.0,0.1210762331838565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16482947398858205,0.9664932777134181,0.9775790347128283,1.2615983080871256,-0.7426866799568624,0.2833264903038015,0.5400666067804725,0.11430839024341537,0.06079370176085127,0.11654449017762367,-0.011763334307801285,-0.1346214936265721,2.2768835688262876,31.74814459033675,3.0814814814814815,0.11422538606885528,21.037037037037038,0.11040046518449953,-19.122497374521355
s176,14.675421960839177,1.8670062914093888,-1.4016528426410158,0.5682388249703514,-1.552697554752954,0.6852514196905197,0.29651357237894865,2.3110288483346673,2.650973451327434,0.0752212389380531,0.0,0.0,0.37168141592920356,0.1902654867256637,0.24778761061946902,0.0,0.0,0.0,0.0,0.11504424778761062,0.0,0.0,-1.3447520879258037,-0.8175673537759954,-1.0925293540377692,-1.186656571541516,-0.735615855780416,-0.5441068275538345,0.8401315721320827,0.1326077227722691,0.333226618935892,0.333226618935892,-1.3746461943693649,-1.325807993595098,-0.3014544182566166,16.41886635448752,0.8035714285714286,-0.15112364482481658,5.067857142857143,-0.13423436178225517,-22.6288012335061
s177,12.112277008830073,-0.47325699430801765,-0.846975893356097,0.38541965456454275,-1.0990420374724272,0.5975031221506982,0.3226225073509175,1.8520193369546663,2.5882786885245896,0.0,0.0,0.09836065573770492,0.4344262295081967,0.05737704918032787,0.1721311475409836,0.0,0.23770491803278687,0.0,0.0,0.0,0.0,0.0,-0.7808694756743747,-0.12301523646165168,-0.17447377510922654,-0.23578834141568042,-0.2280699933274804,-0.5991387071280179,0.6440993474315707,0.14478444178907351,0.28872929985455276,0.18961721585222344,0.47172091244042114,-0.6479536526772074,-0.2424953541884137,28.8103175222666,3.693121693121693,1.3285716627851787,25.53968253968254,1.0169891740095878,-19.985044777482017
s178,11.816095010641943,-1.3983100667197603,1.1716219093167513,0.21801121844898144,0.36880861211902494,0.4706196995511808,0.06367403886670743,7.391076613442983,2.3839933993399343,0.0,0.0,0.5907590759075908,0.0,0.0,0.0924092409240924,0.0,0.0,0.23432343234323433,0.08250825082508251,0.0,0.0,0.0,1.450227202863275,0.8847991685380643,1.7327485012236252,0.6579914829258439,-1.3295289070338765,1.2413260820039265,0.30711930313413965,0.0668048099477843,0.10594711479166619,0.1069015933033028,0.08093104578323569,0.8016348400662298,-0.2813480454620585,39.27473798205882,9.982142857142858,0.9968806419931188,57.767857142857146,0.5226359975849898,-17.780304487807157
s179,15.195630131729423,0.5413563659974834,-1.4145288639421851,0.7593712350186488,-1.0411379506774519,0.5867634472926831,0.5670898161093587,1.0346922667705436,2.242340425531915,0.0,0.0,0.0,0.46808510638297873,0.0,0.32978723404255317,0.20212765957446807,0.0,0.0,0.0,0.0,0.0,0.0,-1.6280122328989588,-1.5399855205323303,-1.3653836578750376,-1.6100755408636473,0.10160097487940455,-0.8501286935798913,0.5688930726703977,0.09621774290046317,0.336513815744575,0.336513815744575,-1.709303443080418,-1.7042425846658122,-0.09255511284900368,9.611717120580625,0.4252199413489736,-0.42218697074481565,2.2463343108504397,-0.38826200088612034,-23.22340610724453
s180,10.217976027342539,-0.20778743614332792,1.8954720249576467,0.2349398484207372,1.1379456739177802,0.47309203746631806,0.10563596533371933,4.478512938010759,2.3790816326530613,0.023809523809523808,0.0,0.3707482993197279,0.0,0.0,0.10204081632653061,0.0,0.1292517006802721,0.0,0.1870748299319728,0.08503401360544217,0.0,0.10204081632653061,1.879179793321943,1.695989313925894,3.512847273156114,1.3297841541073563,1.2544163575499419,1.188469329861339,0.32225990887117295,0.0828830595252717,0.07531392451626699,0.07927781528028104,1.8156503335111265,1.8931233651841815,0.6158198764429333,45.298942713474815,6.8,0.2839422534912105,37.416666666666664,0.04137842112150888,-16.825432514024662
s181,9.164935050667212,-0.04576708357808369,2.07033053627623,0.19995144432035689,1.011148647461081,0.49194494523798477,0.05792178066725526,8.493263493815453,2.4546846846846844,0.05405405405405406,0.0,0.3993993993993994,0.0,0.0,0.07807807807807808,0.0,0.0,0.17117117117117117,0.0,0.0,0.25225225225225223,0.04504504504504504,2.5352905360535303,1.13623238759472,4.157812553652018,1.1075467779134334,-1.5241626085664668,1.492917866112817,0.31440678076223083,0.06979246069683594,0.04690310534416809,0.056068079951649204,0.8383131378805689,1.7349946251649986,-0.25943550057196674,44.94819783356954,11.0,0.5579132328664116,53.84615384615385,0.09606490428934993,-15.866822079162311
s182,16.204309907502534,2.4488499463869484,-0.6299807184698235,0.6804922642320247,-0.10408888805990356,0.6360507567716102,0.2849296045354845,2.232308425123293,2.188229166666667,0.0,0.0,0.0,0.390625,0.0,0.3958333333333333,0.026041666666666668,0.0,0.0,0.0,0.09895833333333333,0.0,0.08854166666666667,-0.38763164128109767,-1.5387500493981756,-0.6966803990009176,-1.3598744217720466,0.27719313513896837,-0.9748008831452019,0.8660991946002978,0.16504791585635664,0.3129645512140345,0.3185532039142851,0.2741422205115564,-0.8282450497862635,-0.2860384001982453,20.70589423633158,0.14035087719298245,-0.8835869308818495,0.5021929824561403,-0.6837619728790058,-23.482935138037483
s183,14.543429230490412,0.4461466886922937,0.04725736739802304,0.5749231141634434,0.8546314608533468,0.4835093642737393,0.14968182918258294,3.230247565213485,1.932910052910053,0.0,0.0,0.38095238095238093,0.08994708994708994,0.0,0.3915343915343915,0.0,0.0,0.0,0.0,0.13756613756613756,0.0,0.0,0.2301921803405705,-0.49038319964127985,-0.8757949670898093,-0.8185602729857743,-0.05877139174782438,0.9951682781136789,0.8881751552475556,0.17556187967755282,0.07579510926685844,0.11967280862172171,-0.1546712394193055,-0.2983285950012118,-0.28963946237906846,26.690927302525367,0.13288288288288289,-0.928332311290346,0.49324324324324326,-0.6986736663930441,-21.550988106282077
s184,15.626611013613358,-0.12189839850075149,-1.335496910624359,0.4083975863716268,-1.579382982831766,0.6110122212271779,0.3941670696399659,1.5501351287038754,2.723333333333333,0.08333333333333333,0.0,0.0,0.39166666666666666,0.19166666666666668,0.1375,0.19583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0741287572485263,-1.295283924198279,0.2267358531778077,-0.15053218542092048,-0.7522911327825985,-0.3965193038876139,0.7162993239584186,0.11365385015652142,0.3218819196214605,0.3218819196214605,-0.8364582222580264,-1.1061691062428436,-0.2978030554240851,22.088828744092414,5.121212121212121,2.1160457865292623,44.29090909090909,2.1880397716116144,-23.249377754664646
s185,16.199048612610266,0.5850452737108649,-1.4290654753883099,0.8268603806669945,-1.0411664565883825,0.6493569013753796,0.40860949127164453,1.5891870239100385,2.2389839572192516,0.0,0.0,0.0,0.41711229946524064,0.0481283422459893,0.39037433155080214,0.0855614973262032,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,-1.4013691951359573,-1.8615650615476997,-1.4791859417294428,-1.7083331373911401,-0.10073642151926304,-0.8873257243085166,0.6665759693078963,0.11950089117542889,0.3382941241467013,0.3382941241467013,-1.9207119470679737,-1.6767564296591018,-0.3011125426815717,9.231443267758738,0.24885844748858446,-0.6213952511679115,0.8333333333333334,-0.5949545917072466,-23.785924533081648
