sample_id,E_T,rho,AAV,PF,VPA,NBI,SBI,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,cub_root_V,Na-Na,Na-Na-max,Na-Na-avg,bottleneck_min,bottleneck_avg,poly_dist_max,poly_dist_std,poly_dist_avg,poly_dist_avg_fixed,face-area-max,face-area-avg,face-area-min,face-area-count,pockets-per-ion,pockets-per-volume,paths-per-ion,paths-per-volume,ln_D
s438,18.409949463461263,-0.5061540639695504,-0.454837644012316,0.6113662047230166,-0.43682891164949883,1.3821979913654219,-0.19164341581447988,-0.0075967897715646495,0.28501596009556107,-0.5582749381717423,-0.06544656127666788,-1.2421742124175847,0.5417308668156361,-0.4324161530479095,0.8674098458830684,-0.5609384697647599,0.8628997297263269,-0.22748090377752025,2.9338634402322743,-0.5746541250308533,-0.402668050488517,-0.35370725586820484,-0.3930165430564278,-0.38367760443488497,-0.6688045306139178,-0.7315867334991901,-0.4929505541444937,-0.824367549686852,1.5587529383839533,2.1505408520215443,0.37003490437705894,0.9986464860640102,0.7696885775153719,-0.25634131754521505,-0.20155206476675866,-0.03871951166379647,-0.6329827896420276,-0.5825638119410023,-0.5700461894584349,-0.5223621745811653,-20.751931740013116
s439,-51.2084550497661,1.7128931727213228,1.5278097073616017,-0.3163322731395542,1.6286651648343269,-0.912380343866483,-1.3781210345296806,2.1396757370111406,-0.9242708851518878,-0.5582749381717423,-0.06544656127666788,0.6224912978487931,-0.9088194600200015,-0.4324161530479095,0.2889622876958166,-0.5609384697647599,-0.5795449505715446,-0.5931276049690055,-0.4327027368627905,1.9255226140653359,-0.402668050488517,2.6661134763342407,1.014974797436783,0.3128535501985712,-0.005080149958125519,0.6562945160806691,-1.4762478719970655,0.4646910103945037,-0.6303365324554427,-0.5122932821995123,-0.8522834777703073,-0.8745801424272696,2.2043813988959067,1.5173531536843365,-0.22549033020639234,1.497641251892292,-0.5987740690126913,-0.757905243482101,-0.5715746597405735,-0.6405996712430072,-17.47889033992054
s440,73.93532231173337,-0.3631864725058688,-0.6429564991276294,-0.023758893541297392,-0.8570292023364179,0.7743121135900072,-0.07889404096608431,-0.2138434971345785,0.6161622621624981,-0.5582749381717423,-0.06544656127666788,-0.2535318256926726,0.8341406837382844,-0.31012030649721783,-0.024637005411717778,-0.5609384697647599,-0.5795449505715446,2.3836310163492276,-0.4327027368627905,-0.5746541250308533,-0.402668050488517,-0.35370725586820484,-0.24871677866947134,-0.4170564561044431,-0.19408380125941183,-0.47057921652942203,-0.28084833131749204,-0.9587285217774355,1.0172054133169741,1.0503935455605056,1.2044009989547735,0.3072537268886082,0.025104923426270794,-0.4991961650023531,-0.01804752504264106,-0.2566410900116121,-0.5641959108848322,-0.5032482384600967,-0.5426196019610947,-0.5127460925193917,-22.926282992400214
s441,-23.087517992215517,0.0352321786198108,0.4315564210754227,0.36558525037317435,0.8887060646054401,-0.29579171379302294,0.5345049979952702,-0.6793959622697532,-0.8777242229368623,-0.5582749381717423,-0.06544656127666788,0.040779407893897314,-0.9088194600200015,1.0554186531853846,1.0156683419161612,1.266816512910931,-0.5795449505715446,-0.5931276049690055,-0.4327027368627905,-0.5746541250308533,1.8272443620894105,-0.35370725586820484,0.2610484948323478,0.13176354916269206,-0.541556315900262,-0.27910070717114355,1.561758683335832,0.5619947168992324,-0.5515488371412506,-0.5664078410747748,-0.9975371953060912,-1.0187719493633816,-0.0438606613752052,0.27055506786834826,-0.17367294555754273,0.38344585496332795,-0.6998390595359754,-0.883857931657352,-0.6207591610668984,-0.7010844540096354,-19.285904107081848
s442,61.9955378272721,0.29886572500812647,-0.303023090426217,1.2954705704838987,0.5145289925717597,-0.10400020855603274,-0.36240001399705263,-0.17341988545238476,-1.3175131696875877,-0.20764151614345405,-0.06544656127666788,0.21604629591459168,-0.18667940659819804,-0.4324161530479095,1.7196010699196553,-0.5609384697647599,-0.5795449505715446,-0.4188959528165601,-0.4327027368627905,0.7608227943497615,-0.402668050488517,-0.35370725586820484,-0.21727240470069673,-1.0619559437804371,-1.0597246982709656,-1.0957857798719588,-0.7507687960967017,-0.5603382790077732,1.3156965573328594,2.165620079994338,-0.2586721751565711,-0.3542026440005042,-1.0205308226708703,-0.5934366272907715,-0.29866325729605986,-0.913408252750258,-0.7463325701027469,-1.0126339929792492,-0.6403703864710428,-0.7526549538155825,-22.653963743563118
s443,-13.222167402075506,-1.227488707232905,0.7729516482985064,-0.6984531060277201,0.8049681201158199,-1.446605063506286,0.050495272649891884,-0.6855506320778945,-0.67498855437792,-0.5582749381717423,-0.06544656127666788,0.87111336588431,-0.9088194600200015,-0.4324161530479095,-0.7966803480013163,2.958194826472531,-0.5795449505715446,-0.5931276049690055,1.2530659214627449,-0.5746541250308533,-0.402668050488517,-0.35370725586820484,0.525359343594972,1.3012865412929109,0.326348531167779,1.4504764043392016,1.9119848606875223,0.8042068755024732,-1.1320425004024595,-0.9230934537497048,-0.7956838800726145,-0.8394488761565936,0.6104221146509019,0.8661279407119323,-0.3012094395689212,1.1115661603525977,0.4181283497348369,0.4690857538943296,0.34834018465888045,0.3387769009914893,-19.394505514902132
s444,2.9542964450592586,-0.8365290824939163,-0.08347171783397972,-0.14991423331439055,-0.058967280524320584,-0.2735414164442551,-0.14864341061512013,-0.3675945785315587,-0.2380219180429779,-0.5582749381717423,-0.06544656127666788,0.40978130630729515,0.07707365100871784,-0.4324161530479095,0.04585256927474922,-0.5609384697647599,1.7294814709912705,0.04456024190894478,-0.4327027368627905,-0.5746541250308533,-0.402668050488517,-0.35370725586820484,0.07904734775658807,-0.19908120214946423,-0.16394369199385367,0.0772080984180569,-0.5106674163325422,-0.4060768504506216,1.2267162844183763,1.700724988995097,-0.4086144766315502,-0.32969446402174457,0.2348070407837717,-0.08740291693931775,-0.27697085184584075,0.3309963631917758,-0.46849113692182426,-0.3276478661968617,-0.4445789581101407,-0.3300103903918558,-20.14197468633274
s445,39.34537997492523,-0.5697549960972271,-0.05050665667609524,0.48479969685841645,0.23011825415860385,-0.28462859696185777,-0.7838425585072804,0.28258703358308374,-0.9400929585531066,-0.5582749381717423,-0.06544656127666788,0.7773867926169523,-0.43684935367646566,-0.4324161530479095,0.9848870541683377,-0.5609384697647599,-0.5795449505715446,1.684328991023674,-0.4327027368627905,-0.5746541250308533,-0.402668050488517,-0.35370725586820484,-0.13125761304393563,-0.3209398845103456,-0.782915023935214,-0.4435841792165672,-0.27751735921090587,0.4364824815654781,0.9804237392085956,1.4370128082780775,-0.8912419478053697,-0.5690176185101712,-0.6148489754366118,-0.29689461755598756,-0.18811883390056724,-0.1782342226613825,-0.7407393658240374,-1.0086019353948057,-0.6323933133770754,-0.7297715422181764,-21.368907481536908
s446,5.1255177748225975,-0.38931800511447223,0.23406598027196043,-0.3449899490250509,0.06234052222014017,-0.6571982005387261,-0.32129257233630704,-0.328474139735436,-0.37846269837990276,-0.5582749381717423,-0.06544656127666788,1.2700529604099202,-0.9088194600200015,0.4308185462450479,-0.16702858439454651,-0.09912751989718083,-0.5795449505715446,1.5413923845806188,-0.4327027368627905,-0.15359925578975872,-0.402668050488517,-0.35370725586820484,0.5934568755420272,0.765211792801995,-0.22348656662060806,0.44457088527272814,-1.2611196807152376,0.1821816060718521,-1.1576609691012625,-0.9474507522976263,-0.591193537267195,-0.6224160705218035,-0.3748990082439932,0.24762184392812508,-0.2673341785171181,0.31401863212186615,-0.6038652261910995,-0.743072922387801,-0.5654096863256042,-0.6199699840352472,-19.84877428373165
s447,-0.4658201502078563,1.2289473235973447,-0.9237425032750193,-0.6166367625833988,-1.3053354672109048,0.9687258546806446,0.9965359172389391,-0.6562843788834314,1.6897950093310063,-0.5582749381717423,-0.06544656127666788,-1.2421742124175847,1.765079621546038,-0.4324161530479095,-1.0843645328336071,-0.5609384697647599,1.187920741339155,-0.5931276049690055,0.2517687851895385,1.3931655897710904,-0.402668050488517,-0.35370725586820484,-1.0024775962471661,-0.7703219603720308,0.8016226444063855,-0.2724828941941798,0.22176379010245711,-0.5324915361240412,0.6298387274851516,0.39973666816292935,1.326764604609408,1.413180480938112,0.013539387752464818,-0.5034731713585796,-0.2992137942386275,-0.3468854966182921,1.497423331716707,2.6802465653646608,1.8945705503712185,2.803432021981523,-21.24129540469972
s448,7.564775893524544,1.2616623678311425,0.13200048142928283,0.3095137320749162,0.12003818917100514,1.4015764486622504,-0.6774396888277157,0.6047525647950678,0.17287664290089402,-0.5582749381717423,-0.06544656127666788,-1.2421742124175847,0.4720537768802999,-0.4324161530479095,0.9709077793833003,-0.5609384697647599,-0.5795449505715446,1.0776702471129604,-0.4327027368627905,-0.5746541250308533,3.7832053807494685,-0.35370725586820484,0.34330410472589096,-0.24026436756364264,-0.7020830001215429,-0.4639969844338999,-0.3952174066734398,-0.9789679559945658,1.6380832331867745,2.378695080442274,0.3504693493547456,1.2007422204425564,0.35962127919965586,0.43443419458549737,0.056393822554243044,0.48122563500989707,-0.6169621231101653,-0.587534361929268,-0.5709515913251288,-0.5534600080740547,-19.968834425596807
s449,39.59028802240786,1.7821986400502818,-0.8617345654671271,-0.3079598934549555,-1.1485151322201643,1.0326078698798709,0.5553967617448223,-0.5036186107970889,1.4445039801340158,0.16617895476089845,-0.06544656127666788,-1.2421742124175847,1.4510310716976778,-0.4324161530479095,-0.7448227283061059,-0.5609384697647599,-0.5795449505715446,-0.5931276049690055,0.9073668187185682,2.207800632995551,-0.402668050488517,-0.35370725586820484,-0.744291030241593,-0.4382765265894166,0.6907849834955624,-0.19037269493132655,-0.44221460649288635,-0.14540492284524908,1.1148318328605737,0.6423841063402485,1.3234583674901796,1.4096714549947071,0.5006586235104848,-0.48790120446891355,-0.2598741550794427,-0.17463664747102248,0.2055286853581016,0.9672842918554238,0.3588996147940733,1.0298513120957904,-22.131325733426657
s450,49.99980925518033,2.9132735029016223,-1.0024019533084305,0.9772987774050143,-0.9719207326209166,1.22616155839834,0.8661715333610696,-0.587437500397153,0.5829074983356857,-0.5582749381717423,-0.06544656127666788,-1.2421742124175847,1.3636292001525783,-0.4324161530479095,0.45134473320607177,-0.5609384697647599,-0.5795449505715446,-0.5931276049690055,-0.4327027368627905,2.087571106414163,0.4562611750970552,-0.35370725586820484,-1.1681440745612395,-0.9826156144954483,-0.6438598322290376,-1.0704891834029056,0.28506115193246934,-0.6804366547368582,0.6569385878573084,0.3701635250755479,1.3519195725872255,1.4398783347388362,-0.46196251393376697,-1.0337592220075753,-0.2094031661365501,-0.8201866987108954,-0.6155132256202036,-0.4950751463459284,-0.5842011619947635,-0.5624440135107035,-23.937769813466407
s451,-41.64270972221716,-1.2060904137772321,1.097881772982186,-0.8581104791826304,0.8561760294898628,-0.8066035341441189,-0.10934522170242976,-0.49374888642302134,-0.19713021824786106,-0.5582749381717423,-0.06544656127666788,0.42188354453971166,-0.9088194600200015,-0.4324161530479095,-0.7300704060675178,1.7749941655442643,-0.3082777487901989,-0.5931276049690055,3.029143615055719,-0.06122497325217167,-0.402668050488517,-0.35370725586820484,0.6815867128971684,1.5735212188093244,1.218307319984385,1.422294458727288,1.4893897971333925,1.1802654071189396,-1.0326509156859793,-0.6632846716361642,-0.9413091213687749,-0.989466784350956,0.26429535642768226,1.1919113045631484,-0.15132303432255106,1.2422234455245802,0.5931087639228605,0.6590290994725989,0.28155565697691287,0.24175020685059656,-17.7875883763185
