sample_id,E,T,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,ln_D
s2537,0.4202592618609365,0.04308666631,2.280910205094989,12.414531105574326,0.5233707661603614,23.90946731443943,1.5026643866986036,2.5138461538461536,0.21153846153846154,0.0,0.0,0.5192307692307693,0.0,0.20192307692307693,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,-17.29006886059141
s2538,0.4202592618609365,0.060321332834,2.280910205094989,12.414531105574326,0.5233707661603614,23.90946731443943,1.5026643866986036,2.5138461538461536,0.21153846153846154,0.0,0.0,0.5192307692307693,0.0,0.20192307692307693,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,-14.925661988495117
s2539,0.4202592618609365,0.077555999358,2.280910205094989,12.414531105574326,0.5233707661603614,23.90946731443943,1.5026643866986036,2.5138461538461536,0.21153846153846154,0.0,0.0,0.5192307692307693,0.0,0.20192307692307693,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,-13.071088973811312
s2540,0.4202592618609365,0.094790665882,2.280910205094989,12.414531105574326,0.5233707661603614,23.90946731443943,1.5026643866986036,2.5138461538461536,0.21153846153846154,0.0,0.0,0.5192307692307693,0.0,0.20192307692307693,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,-11.967380432807323
s2541,0.25098851587942883,0.04308666631,3.2841749742855506,28.30323750417302,0.33813488778767725,46.216678962510365,2.8671569592918758,2.475271317829457,0.0,0.0,0.0,0.3449612403100775,0.0,0.19767441860465115,0.0,0.0,0.0,0.0,0.18992248062015504,0.03875968992248062,0.22868217054263565,-13.152762256855343
s2542,0.25098851587942883,0.060321332834,3.2841749742855506,28.30323750417302,0.33813488778767725,46.216678962510365,2.8671569592918758,2.475271317829457,0.0,0.0,0.0,0.3449612403100775,0.0,0.19767441860465115,0.0,0.0,0.0,0.0,0.18992248062015504,0.03875968992248062,0.22868217054263565,-11.537561119334988
s2543,0.25098851587942883,0.077555999358,3.2841749742855506,28.30323750417302,0.33813488778767725,46.216678962510365,2.8671569592918758,2.475271317829457,0.0,0.0,0.0,0.3449612403100775,0.0,0.19767441860465115,0.0,0.0,0.0,0.0,0.18992248062015504,0.03875968992248062,0.22868217054263565,-10.657901751084092
s2544,0.25098851587942883,0.094790665882,3.2841749742855506,28.30323750417302,0.33813488778767725,46.216678962510365,2.8671569592918758,2.475271317829457,0.0,0.0,0.0,0.3449612403100775,0.0,0.19767441860465115,0.0,0.0,0.0,0.0,0.18992248062015504,0.03875968992248062,0.22868217054263565,-9.930424163831548
s2545,0.39287772778686675,0.04308666631,2.099249392261465,22.4318830499442,0.4731997601774601,44.64166824790874,6.294366380575701,1.9675124378109454,0.0945273631840796,0.0,0.472636815920398,0.0,0.0,0.31840796019900497,0.0,0.04975124378109453,0.03482587064676617,0.0,0.0,0.029850746268656716,0.0,-15.411588152445105
s2546,0.39287772778686675,0.060321332834,2.099249392261465,22.4318830499442,0.4731997601774601,44.64166824790874,6.294366380575701,1.9675124378109454,0.0945273631840796,0.0,0.472636815920398,0.0,0.0,0.31840796019900497,0.0,0.04975124378109453,0.03482587064676617,0.0,0.0,0.029850746268656716,0.0,-12.841713645190639
s2547,0.39287772778686675,0.077555999358,2.099249392261465,22.4318830499442,0.4731997601774601,44.64166824790874,6.294366380575701,1.9675124378109454,0.0945273631840796,0.0,0.472636815920398,0.0,0.0,0.31840796019900497,0.0,0.04975124378109453,0.03482587064676617,0.0,0.0,0.029850746268656716,0.0,-11.248931229273712
s2548,0.39287772778686675,0.094790665882,2.099249392261465,22.4318830499442,0.4731997601774601,44.64166824790874,6.294366380575701,1.9675124378109454,0.0945273631840796,0.0,0.472636815920398,0.0,0.0,0.31840796019900497,0.0,0.04975124378109453,0.03482587064676617,0.0,0.0,0.029850746268656716,0.0,-10.504138352603086
s2549,0.3117345420790691,0.04308666631,2.2171475715120423,15.738609989021809,0.3156915270690397,25.726574020516427,1.561456590112829,2.688392156862745,0.0,0.0,0.054901960784313725,0.5568627450980392,0.0,0.10980392156862745,0.0,0.2784313725490196,0.0,0.0,0.0,0.0,0.0,-15.475661567797701
s2550,0.3117345420790691,0.060321332834,2.2171475715120423,15.738609989021809,0.3156915270690397,25.726574020516427,1.561456590112829,2.688392156862745,0.0,0.0,0.054901960784313725,0.5568627450980392,0.0,0.10980392156862745,0.0,0.2784313725490196,0.0,0.0,0.0,0.0,0.0,-13.625086430960687
s2551,0.3117345420790691,0.077555999358,2.2171475715120423,15.738609989021809,0.3156915270690397,25.726574020516427,1.561456590112829,2.688392156862745,0.0,0.0,0.054901960784313725,0.5568627450980392,0.0,0.10980392156862745,0.0,0.2784313725490196,0.0,0.0,0.0,0.0,0.0,-12.296997140415087
s2552,0.3117345420790691,0.094790665882,2.2171475715120423,15.738609989021809,0.3156915270690397,25.726574020516427,1.561456590112829,2.688392156862745,0.0,0.0,0.054901960784313725,0.5568627450980392,0.0,0.10980392156862745,0.0,0.2784313725490196,0.0,0.0,0.0,0.0,0.0,-11.540537786388047
s2553,0.35911107280456006,0.04308666631,2.018602321467565,20.04800037386523,0.3992295026004897,38.109261971942054,3.099290629857199,2.184407582938389,0.1895734597156398,0.0,0.3981042654028436,0.12796208530805686,0.0,0.21800947867298578,0.0,0.052132701421800945,0.0,0.0,0.014218009478672985,0.0,0.0,-15.021273973737024
s2554,0.35911107280456006,0.060321332834,2.018602321467565,20.04800037386523,0.3992295026004897,38.109261971942054,3.099290629857199,2.184407582938389,0.1895734597156398,0.0,0.3981042654028436,0.12796208530805686,0.0,0.21800947867298578,0.0,0.052132701421800945,0.0,0.0,0.014218009478672985,0.0,0.0,-12.732466116311466
s2555,0.35911107280456006,0.077555999358,2.018602321467565,20.04800037386523,0.3992295026004897,38.109261971942054,3.099290629857199,2.184407582938389,0.1895734597156398,0.0,0.3981042654028436,0.12796208530805686,0.0,0.21800947867298578,0.0,0.052132701421800945,0.0,0.0,0.014218009478672985,0.0,0.0,-11.323138161807202
s2556,0.35911107280456006,0.094790665882,2.018602321467565,20.04800037386523,0.3992295026004897,38.109261971942054,3.099290629857199,2.184407582938389,0.1895734597156398,0.0,0.3981042654028436,0.12796208530805686,0.0,0.21800947867298578,0.0,0.052132701421800945,0.0,0.0,0.014218009478672985,0.0,0.0,-10.485266563694736
s2557,0.3408924026581933,0.04308666631,2.086814833035735,21.479619556643932,0.5953920539131958,47.05059521931521,1.7951896233172484,1.8632608695652173,0.0,0.0,0.40217391304347827,0.0,0.05434782608695652,0.41847826086956524,0.059782608695652176,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,-15.30805848278435
s2558,0.3408924026581933,0.060321332834,2.086814833035735,21.479619556643932,0.5953920539131958,47.05059521931521,1.7951896233172484,1.8632608695652173,0.0,0.0,0.40217391304347827,0.0,0.05434782608695652,0.41847826086956524,0.059782608695652176,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,-13.229001801580486
s2559,0.3408924026581933,0.077555999358,2.086814833035735,21.479619556643932,0.5953920539131958,47.05059521931521,1.7951896233172484,1.8632608695652173,0.0,0.0,0.40217391304347827,0.0,0.05434782608695652,0.41847826086956524,0.059782608695652176,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,-11.90089620039745
s2560,0.3408924026581933,0.094790665882,2.086814833035735,21.479619556643932,0.5953920539131958,47.05059521931521,1.7951896233172484,1.8632608695652173,0.0,0.0,0.40217391304347827,0.0,0.05434782608695652,0.41847826086956524,0.059782608695652176,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,-10.958617628065959
s2561,0.36186016794109277,0.04308666631,1.8930889636219668,23.906306499780246,0.1994924664647715,35.39972308621309,3.4808570879055605,2.5768831168831166,0.0,0.0,0.4318181818181818,0.2435064935064935,0.0,0.06818181818181818,0.0,0.0,0.2564935064935065,0.0,0.0,0.0,0.0,-15.09328821716568
s2562,0.36186016794109277,0.060321332834,1.8930889636219668,23.906306499780246,0.1994924664647715,35.39972308621309,3.4808570879055605,2.5768831168831166,0.0,0.0,0.4318181818181818,0.2435064935064935,0.0,0.06818181818181818,0.0,0.0,0.2564935064935065,0.0,0.0,0.0,0.0,-13.048871796632596
s2563,0.36186016794109277,0.077555999358,1.8930889636219668,23.906306499780246,0.1994924664647715,35.39972308621309,3.4808570879055605,2.5768831168831166,0.0,0.0,0.4318181818181818,0.2435064935064935,0.0,0.06818181818181818,0.0,0.0,0.2564935064935065,0.0,0.0,0.0,0.0,-11.459117982115231
s2564,0.36186016794109277,0.094790665882,1.8930889636219668,23.906306499780246,0.1994924664647715,35.39972308621309,3.4808570879055605,2.5768831168831166,0.0,0.0,0.4318181818181818,0.2435064935064935,0.0,0.06818181818181818,0.0,0.0,0.2564935064935065,0.0,0.0,0.0,0.0,-10.509792071270407
s2565,0.2094981021160616,0.04308666631,2.060294246522488,17.559766476483208,0.2448187393041414,27.21763803854898,1.809091800207288,2.793440860215054,0.0,0.0,0.0,0.5483870967741935,0.0,0.07526881720430108,0.0,0.27956989247311825,0.0,0.0967741935483871,0.0,0.0,0.0,-14.146623137740796
s2566,0.2094981021160616,0.060321332834,2.060294246522488,17.559766476483208,0.2448187393041414,27.21763803854898,1.809091800207288,2.793440860215054,0.0,0.0,0.0,0.5483870967741935,0.0,0.07526881720430108,0.0,0.27956989247311825,0.0,0.0967741935483871,0.0,0.0,0.0,-12.990202379477974
s2567,0.2094981021160616,0.077555999358,2.060294246522488,17.559766476483208,0.2448187393041414,27.21763803854898,1.809091800207288,2.793440860215054,0.0,0.0,0.0,0.5483870967741935,0.0,0.07526881720430108,0.0,0.27956989247311825,0.0,0.0967741935483871,0.0,0.0,0.0,-12.40357060499236
s2568,0.2094981021160616,0.094790665882,2.060294246522488,17.559766476483208,0.2448187393041414,27.21763803854898,1.809091800207288,2.793440860215054,0.0,0.0,0.0,0.5483870967741935,0.0,0.07526881720430108,0.0,0.27956989247311825,0.0,0.0967741935483871,0.0,0.0,0.0,-11.296989494486787
s2569,0.3501340571046481,0.04308666631,2.41325402133392,14.844406616038862,0.5304978358979776,25.92061770646787,2.9235674187795198,2.55431718061674,0.0,0.0,0.0,0.5066079295154186,0.0,0.2643171806167401,0.0,0.0,0.16299559471365638,0.06607929515418502,0.0,0.0,0.0,-16.205588215394677
s2570,0.3501340571046481,0.060321332834,2.41325402133392,14.844406616038862,0.5304978358979776,25.92061770646787,2.9235674187795198,2.55431718061674,0.0,0.0,0.0,0.5066079295154186,0.0,0.2643171806167401,0.0,0.0,0.16299559471365638,0.06607929515418502,0.0,0.0,0.0,-15.211645415026629
s2571,0.3501340571046481,0.077555999358,2.41325402133392,14.844406616038862,0.5304978358979776,25.92061770646787,2.9235674187795198,2.55431718061674,0.0,0.0,0.0,0.5066079295154186,0.0,0.2643171806167401,0.0,0.0,0.16299559471365638,0.06607929515418502,0.0,0.0,0.0,-13.123848176646122
s2572,0.3501340571046481,0.094790665882,2.41325402133392,14.844406616038862,0.5304978358979776,25.92061770646787,2.9235674187795198,2.55431718061674,0.0,0.0,0.0,0.5066079295154186,0.0,0.2643171806167401,0.0,0.0,0.16299559471365638,0.06607929515418502,0.0,0.0,0.0,-11.673941278536217
s2573,0.38748000045614434,0.04308666631,2.709926233534667,14.390032365968944,0.7085151578092941,29.863185447655994,2.410715267426034,2.2901036269430053,0.09844559585492228,0.0,0.0,0.43005181347150256,0.0,0.3626943005181347,0.0,0.0,0.025906735751295335,0.0,0.031088082901554404,0.05181347150259067,0.0,-16.565495976277067
s2574,0.38748000045614434,0.060321332834,2.709926233534667,14.390032365968944,0.7085151578092941,29.863185447655994,2.410715267426034,2.2901036269430053,0.09844559585492228,0.0,0.0,0.43005181347150256,0.0,0.3626943005181347,0.0,0.0,0.025906735751295335,0.0,0.031088082901554404,0.05181347150259067,0.0,-14.189049442756263
s2575,0.38748000045614434,0.077555999358,2.709926233534667,14.390032365968944,0.7085151578092941,29.863185447655994,2.410715267426034,2.2901036269430053,0.09844559585492228,0.0,0.0,0.43005181347150256,0.0,0.3626943005181347,0.0,0.0,0.025906735751295335,0.0,0.031088082901554404,0.05181347150259067,0.0,-12.743263772129199
s2576,0.38748000045614434,0.094790665882,2.709926233534667,14.390032365968944,0.7085151578092941,29.863185447655994,2.410715267426034,2.2901036269430053,0.09844559585492228,0.0,0.0,0.43005181347150256,0.0,0.3626943005181347,0.0,0.0,0.025906735751295335,0.0,0.031088082901554404,0.05181347150259067,0.0,-11.591682118813937
s2577,0.36824458059408,0.04308666631,3.1064707357805936,19.690527225122857,0.5166502824036505,35.317929784744145,3.9788509590430032,2.3737168141592924,0.0,0.0,0.0,0.336283185840708,0.0,0.3141592920353982,0.0,0.0,0.06637168141592921,0.0,0.061946902654867256,0.22123893805309736,0.0,-15.714650231871534
s2578,0.36824458059408,0.060321332834,3.1064707357805936,19.690527225122857,0.5166502824036505,35.317929784744145,3.9788509590430032,2.3737168141592924,0.0,0.0,0.0,0.336283185840708,0.0,0.3141592920353982,0.0,0.0,0.06637168141592921,0.0,0.061946902654867256,0.22123893805309736,0.0,-13.60424913868939
s2579,0.36824458059408,0.077555999358,3.1064707357805936,19.690527225122857,0.5166502824036505,35.317929784744145,3.9788509590430032,2.3737168141592924,0.0,0.0,0.0,0.336283185840708,0.0,0.3141592920353982,0.0,0.0,0.06637168141592921,0.0,0.061946902654867256,0.22123893805309736,0.0,-12.011661814943242
s2580,0.36824458059408,0.094790665882,3.1064707357805936,19.690527225122857,0.5166502824036505,35.317929784744145,3.9788509590430032,2.3737168141592924,0.0,0.0,0.0,0.336283185840708,0.0,0.3141592920353982,0.0,0.0,0.06637168141592921,0.0,0.061946902654867256,0.22123893805309736,0.0,-11.048507772054702
s2581,0.36080594386090764,0.04308666631,2.1804442843744574,17.59080636897305,0.6392725499594266,37.607930857804426,2.426551720129205,2.0782795698924734,0.03225806451612903,0.0,0.1989247311827957,0.26881720430107525,0.0,0.3870967741935484,0.0,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,-15.805952082754928
s2582,0.36080594386090764,0.060321332834,2.1804442843744574,17.59080636897305,0.6392725499594266,37.607930857804426,2.426551720129205,2.0782795698924734,0.03225806451612903,0.0,0.1989247311827957,0.26881720430107525,0.0,0.3870967741935484,0.0,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,-13.567535148469675
s2583,0.36080594386090764,0.077555999358,2.1804442843744574,17.59080636897305,0.6392725499594266,37.607930857804426,2.426551720129205,2.0782795698924734,0.03225806451612903,0.0,0.1989247311827957,0.26881720430107525,0.0,0.3870967741935484,0.0,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,-12.134313879577926
s2584,0.36080594386090764,0.094790665882,2.1804442843744574,17.59080636897305,0.6392725499594266,37.607930857804426,2.426551720129205,2.0782795698924734,0.03225806451612903,0.0,0.1989247311827957,0.26881720430107525,0.0,0.3870967741935484,0.0,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,-11.233145760682824
s2585,0.4520188427464398,0.04308666631,2.51539542302812,12.86729896656292,0.7762443017694346,27.00718794080788,1.6426617621016222,2.2913612565445027,0.05759162303664921,0.0,0.0,0.47643979057591623,0.0,0.3612565445026178,0.0,0.10471204188481675,0.0,0.0,0.0,0.0,0.0,-17.75501984631208
s2586,0.4520188427464398,0.060321332834,2.51539542302812,12.86729896656292,0.7762443017694346,27.00718794080788,1.6426617621016222,2.2913612565445027,0.05759162303664921,0.0,0.0,0.47643979057591623,0.0,0.3612565445026178,0.0,0.10471204188481675,0.0,0.0,0.0,0.0,0.0,-15.08775416894458
s2587,0.4520188427464398,0.077555999358,2.51539542302812,12.86729896656292,0.7762443017694346,27.00718794080788,1.6426617621016222,2.2913612565445027,0.05759162303664921,0.0,0.0,0.47643979057591623,0.0,0.3612565445026178,0.0,0.10471204188481675,0.0,0.0,0.0,0.0,0.0,-13.169128293201863
s2588,0.4520188427464398,0.094790665882,2.51539542302812,12.86729896656292,0.7762443017694346,27.00718794080788,1.6426617621016222,2.2913612565445027,0.05759162303664921,0.0,0.0,0.47643979057591623,0.0,0.3612565445026178,0.0,0.10471204188481675,0.0,0.0,0.0,0.0,0.0,-12.038538470320484
s2589,0.30765586565935094,0.04308666631,1.99159157930159,23.92999212481566,0.48635195053415725,47.620684328383156,2.812507585355121,1.962211055276382,0.0,0.0,0.36180904522613067,0.0,0.0,0.34673366834170855,0.08542713567839195,0.06532663316582915,0.0,0.1407035175879397,0.0,0.0,0.0,-14.39715302283792
s2590,0.30765586565935094,0.060321332834,1.99159157930159,23.92999212481566,0.48635195053415725,47.620684328383156,2.812507585355121,1.962211055276382,0.0,0.0,0.36180904522613067,0.0,0.0,0.34673366834170855,0.08542713567839195,0.06532663316582915,0.0,0.1407035175879397,0.0,0.0,0.0,-12.521161705548048
s2591,0.30765586565935094,0.077555999358,1.99159157930159,23.92999212481566,0.48635195053415725,47.620684328383156,2.812507585355121,1.962211055276382,0.0,0.0,0.36180904522613067,0.0,0.0,0.34673366834170855,0.08542713567839195,0.06532663316582915,0.0,0.1407035175879397,0.0,0.0,0.0,-11.304422197022006
s2592,0.30765586565935094,0.094790665882,1.99159157930159,23.92999212481566,0.48635195053415725,47.620684328383156,2.812507585355121,1.962211055276382,0.0,0.0,0.36180904522613067,0.0,0.0,0.34673366834170855,0.08542713567839195,0.06532663316582915,0.0,0.1407035175879397,0.0,0.0,0.0,-10.481672114381125
s2593,0.32751833950813186,0.04308666631,2.350792167231597,15.712110579096564,0.5081371429163573,27.7983494860939,2.738701868094409,2.470608695652174,0.0,0.0,0.11304347826086956,0.45217391304347826,0.0,0.2608695652173913,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,-15.713529626669729
s2594,0.32751833950813186,0.060321332834,2.350792167231597,15.712110579096564,0.5081371429163573,27.7983494860939,2.738701868094409,2.470608695652174,0.0,0.0,0.11304347826086956,0.45217391304347826,0.0,0.2608695652173913,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,-14.29442914100637
s2595,0.32751833950813186,0.077555999358,2.350792167231597,15.712110579096564,0.5081371429163573,27.7983494860939,2.738701868094409,2.470608695652174,0.0,0.0,0.11304347826086956,0.45217391304347826,0.0,0.2608695652173913,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,-12.657283999562944
s2596,0.32751833950813186,0.094790665882,2.350792167231597,15.712110579096564,0.5081371429163573,27.7983494860939,2.738701868094409,2.470608695652174,0.0,0.0,0.11304347826086956,0.45217391304347826,0.0,0.2608695652173913,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,-11.499076218257201
s2597,0.403391592446973,0.04308666631,2.999879757360436,14.285298335036591,0.7962829845017286,29.64583417916195,2.685550041085117,2.3001036269430055,0.0,0.0,0.0,0.3626943005181347,0.09326424870466321,0.40932642487046633,0.0,0.0,0.0,0.025906735751295335,0.10880829015544041,0.0,0.0,-16.934933273519853
s2598,0.403391592446973,0.060321332834,2.999879757360436,14.285298335036591,0.7962829845017286,29.64583417916195,2.685550041085117,2.3001036269430055,0.0,0.0,0.0,0.3626943005181347,0.09326424870466321,0.40932642487046633,0.0,0.0,0.0,0.025906735751295335,0.10880829015544041,0.0,0.0,-14.790232559032475
s2599,0.403391592446973,0.077555999358,2.999879757360436,14.285298335036591,0.7962829845017286,29.64583417916195,2.685550041085117,2.3001036269430055,0.0,0.0,0.0,0.3626943005181347,0.09326424870466321,0.40932642487046633,0.0,0.0,0.0,0.025906735751295335,0.10880829015544041,0.0,0.0,-13.04950398635854
s2600,0.403391592446973,0.094790665882,2.999879757360436,14.285298335036591,0.7962829845017286,29.64583417916195,2.685550041085117,2.3001036269430055,0.0,0.0,0.0,0.3626943005181347,0.09326424870466321,0.40932642487046633,0.0,0.0,0.0,0.025906735751295335,0.10880829015544041,0.0,0.0,-11.753163216520937
s2601,0.2876475457015807,0.04308666631,2.264586741614198,29.767961536033965,0.24853902361970512,47.809150345751476,5.7697194669363325,2.2409056603773587,0.07169811320754717,0.0,0.4981132075471698,0.0,0.0,0.10566037735849057,0.0,0.2,0.0,0.0,0.0,0.0,0.12452830188679245,-13.455345332068584
s2602,0.2876475457015807,0.060321332834,2.264586741614198,29.767961536033965,0.24853902361970512,47.809150345751476,5.7697194669363325,2.2409056603773587,0.07169811320754717,0.0,0.4981132075471698,0.0,0.0,0.10566037735849057,0.0,0.2,0.0,0.0,0.0,0.0,0.12452830188679245,-11.556228364882001
s2603,0.2876475457015807,0.077555999358,2.264586741614198,29.767961536033965,0.24853902361970512,47.809150345751476,5.7697194669363325,2.2409056603773587,0.07169811320754717,0.0,0.4981132075471698,0.0,0.0,0.10566037735849057,0.0,0.2,0.0,0.0,0.0,0.0,0.12452830188679245,-10.443745339553523
s2604,0.2876475457015807,0.094790665882,2.264586741614198,29.767961536033965,0.24853902361970512,47.809150345751476,5.7697194669363325,2.2409056603773587,0.07169811320754717,0.0,0.4981132075471698,0.0,0.0,0.10566037735849057,0.0,0.2,0.0,0.0,0.0,0.0,0.12452830188679245,-9.83974469239468
s2605,0.32461719478464623,0.04308666631,3.0448019802927346,30.622600038563668,0.25952756186076914,44.40277005591731,3.520176681704548,2.637335423197492,0.0,0.0,0.0,0.3605015673981191,0.0,0.12539184952978055,0.0,0.0,0.18495297805642633,0.0,0.0,0.0,0.329153605015674,-14.291027000963076
s2606,0.32461719478464623,0.060321332834,3.0448019802927346,30.622600038563668,0.25952756186076914,44.40277005591731,3.520176681704548,2.637335423197492,0.0,0.0,0.0,0.3605015673981191,0.0,0.12539184952978055,0.0,0.0,0.18495297805642633,0.0,0.0,0.0,0.329153605015674,-12.210893599568333
s2607,0.32461719478464623,0.077555999358,3.0448019802927346,30.622600038563668,0.25952756186076914,44.40277005591731,3.520176681704548,2.637335423197492,0.0,0.0,0.0,0.3605015673981191,0.0,0.12539184952978055,0.0,0.0,0.18495297805642633,0.0,0.0,0.0,0.329153605015674,-11.098302609949572
s2608,0.32461719478464623,0.094790665882,3.0448019802927346,30.622600038563668,0.25952756186076914,44.40277005591731,3.520176681704548,2.637335423197492,0.0,0.0,0.0,0.3605015673981191,0.0,0.12539184952978055,0.0,0.0,0.18495297805642633,0.0,0.0,0.0,0.329153605015674,-10.105854425104308
s2609,0.3806836388063698,0.04308666631,2.401767102564078,23.06623502213485,0.46828599074599503,41.410248701155446,2.9957885189086944,2.1874122807017544,0.0,0.0,0.32456140350877194,0.0,0.10964912280701754,0.3333333333333333,0.0,0.0,0.10964912280701754,0.0,0.0,0.12280701754385964,0.0,-15.035175429936459
s2610,0.3806836388063698,0.060321332834,2.401767102564078,23.06623502213485,0.46828599074599503,41.410248701155446,2.9957885189086944,2.1874122807017544,0.0,0.0,0.32456140350877194,0.0,0.10964912280701754,0.3333333333333333,0.0,0.0,0.10964912280701754,0.0,0.0,0.12280701754385964,0.0,-12.712344866624512
s2611,0.3806836388063698,0.077555999358,2.401767102564078,23.06623502213485,0.46828599074599503,41.410248701155446,2.9957885189086944,2.1874122807017544,0.0,0.0,0.32456140350877194,0.0,0.10964912280701754,0.3333333333333333,0.0,0.0,0.10964912280701754,0.0,0.0,0.12280701754385964,0.0,-11.077101538414686
s2612,0.3806836388063698,0.094790665882,2.401767102564078,23.06623502213485,0.46828599074599503,41.410248701155446,2.9957885189086944,2.1874122807017544,0.0,0.0,0.32456140350877194,0.0,0.10964912280701754,0.3333333333333333,0.0,0.0,0.10964912280701754,0.0,0.0,0.12280701754385964,0.0,-10.262775740967484
s2613,0.3990701969333611,0.04308666631,2.730599239329154,25.594630421744366,0.5066996064830459,51.44779246391036,3.9219054845714547,1.9379899497487438,0.0,0.0,0.36683417085427134,0.0,0.035175879396984924,0.38190954773869346,0.0,0.0,0.0,0.0,0.12060301507537688,0.0,0.09547738693467336,-15.349169326619839
s2614,0.3990701969333611,0.060321332834,2.730599239329154,25.594630421744366,0.5066996064830459,51.44779246391036,3.9219054845714547,1.9379899497487438,0.0,0.0,0.36683417085427134,0.0,0.035175879396984924,0.38190954773869346,0.0,0.0,0.0,0.0,0.12060301507537688,0.0,0.09547738693467336,-12.657384386714611
s2615,0.3990701969333611,0.077555999358,2.730599239329154,25.594630421744366,0.5066996064830459,51.44779246391036,3.9219054845714547,1.9379899497487438,0.0,0.0,0.36683417085427134,0.0,0.035175879396984924,0.38190954773869346,0.0,0.0,0.0,0.0,0.12060301507537688,0.0,0.09547738693467336,-11.159238734125694
s2616,0.3990701969333611,0.094790665882,2.730599239329154,25.594630421744366,0.5066996064830459,51.44779246391036,3.9219054845714547,1.9379899497487438,0.0,0.0,0.36683417085427134,0.0,0.035175879396984924,0.38190954773869346,0.0,0.0,0.0,0.0,0.12060301507537688,0.0,0.09547738693467336,-10.331199381488053
s2617,0.330160081261243,0.04308666631,2.493405604566229,25.54623614199425,0.3466485899192794,42.92462807532367,3.711009591944904,2.276518218623482,0.0,0.0,0.3765182186234818,0.05263157894736842,0.0,0.19838056680161945,0.0,0.0,0.0,0.1659919028340081,0.20647773279352227,0.0,0.0,-13.911210089513883
s2618,0.330160081261243,0.060321332834,2.493405604566229,25.54623614199425,0.3466485899192794,42.92462807532367,3.711009591944904,2.276518218623482,0.0,0.0,0.3765182186234818,0.05263157894736842,0.0,0.19838056680161945,0.0,0.0,0.0,0.1659919028340081,0.20647773279352227,0.0,0.0,-11.729664034937294
s2619,0.330160081261243,0.077555999358,2.493405604566229,25.54623614199425,0.3466485899192794,42.92462807532367,3.711009591944904,2.276518218623482,0.0,0.0,0.3765182186234818,0.05263157894736842,0.0,0.19838056680161945,0.0,0.0,0.0,0.1659919028340081,0.20647773279352227,0.0,0.0,-10.413504825661196
s2620,0.330160081261243,0.094790665882,2.493405604566229,25.54623614199425,0.3466485899192794,42.92462807532367,3.711009591944904,2.276518218623482,0.0,0.0,0.3765182186234818,0.05263157894736842,0.0,0.19838056680161945,0.0,0.0,0.0,0.1659919028340081,0.20647773279352227,0.0,0.0,-9.783714307118071
s2621,0.3511549547073698,0.04308666631,2.0478722476173967,25.851647591468225,0.3496050112984,45.09460331744836,3.854467233074111,2.1237500000000002,0.0,0.0,0.47413793103448276,0.0,0.0,0.21982758620689655,0.0,0.20689655172413793,0.0,0.04741379310344827,0.0,0.05172413793103448,0.0,-14.675479130106165
s2622,0.3511549547073698,0.060321332834,2.0478722476173967,25.851647591468225,0.3496050112984,45.09460331744836,3.854467233074111,2.1237500000000002,0.0,0.0,0.47413793103448276,0.0,0.0,0.21982758620689655,0.0,0.20689655172413793,0.0,0.04741379310344827,0.0,0.05172413793103448,0.0,-12.352215741689992
s2623,0.3511549547073698,0.077555999358,2.0478722476173967,25.851647591468225,0.3496050112984,45.09460331744836,3.854467233074111,2.1237500000000002,0.0,0.0,0.47413793103448276,0.0,0.0,0.21982758620689655,0.0,0.20689655172413793,0.0,0.04741379310344827,0.0,0.05172413793103448,0.0,-10.989786731418839
s2624,0.3511549547073698,0.094790665882,2.0478722476173967,25.851647591468225,0.3496050112984,45.09460331744836,3.854467233074111,2.1237500000000002,0.0,0.0,0.47413793103448276,0.0,0.0,0.21982758620689655,0.0,0.20689655172413793,0.0,0.04741379310344827,0.0,0.05172413793103448,0.0,-10.265997437589176
s2625,0.3884445992890358,0.04308666631,2.1448382694766317,16.359961988786058,0.5739132628300698,32.08458564791047,3.069360413868115,2.342623762376238,0.16831683168316833,0.0,0.0,0.31683168316831684,0.0,0.3217821782178218,0.0,0.0,0.0,0.19306930693069307,0.0,0.0,0.0,-15.734767552645032
s2626,0.3884445992890358,0.060321332834,2.1448382694766317,16.359961988786058,0.5739132628300698,32.08458564791047,3.069360413868115,2.342623762376238,0.16831683168316833,0.0,0.0,0.31683168316831684,0.0,0.3217821782178218,0.0,0.0,0.0,0.19306930693069307,0.0,0.0,0.0,-13.46174573828585
