# c0 + a0 * (poly_dist_std + B) + a1 * (Cl + P) + a2 * (Al + O) + a3 * (face-area-avg / E_T) + a4 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.294064100812967; Max AE: 2.00818601439695
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.763688269231629e+00,  1.868818208132135e+00, -2.002102872999194e+00,  1.004960633482616e+01, -5.024063708987951e-01, -1.584772331749192e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         28|8|add; (poly_dist_std + B); $\left(poly_{dist, std} + B\right)$; (poly_dist_std + B); (newdata$poly_dist_std + newdata$B); poly_dist_std,B
# 1;  1; Unitless;                                         17|16|add; (Cl + P); $\left(Cl + P\right)$; (Cl + P); (newdata$Cl + newdata$P); Cl,P
# 2;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 3;  1; A^2;                                              32|0|div; (face-area-avg / E_T); $\left(\frac{ face-area-avg }{ E_{T} } \right)$; (face_sub_area_sub_avg ./ E_T); (newdata$face_sub_area_sub_avg / newdata$E_T); face-area-avg,E_T
# 4;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
s266        , -2.198651133619990e+01, -2.197856559808949e+01,  9.156337357544607e-02,  4.072398190045249e-02,  5.067873303167421e-01,  1.525762477671616e-01,  1.370828178612517e+01
s267        , -1.899333543245141e+01, -1.882777319795812e+01,  9.186067418108051e-02,  1.620370370370370e-01,  5.092592592592592e-02,  2.610358242643442e-01,  1.187530635607446e+01
s268        , -1.857298059991068e+01, -1.863173554427098e+01,  8.176164545020223e-02,  0.000000000000000e+00,  2.289719626168224e-01,  3.004356764330593e-01,  1.092551657896158e+01
s269        , -2.106917022960664e+01, -2.077180934692214e+01,  2.050550417430745e-01,  0.000000000000000e+00,  0.000000000000000e+00,  1.907354685415718e-01,  1.433611512757188e+01
s270        , -1.920756052964929e+01, -1.935345142057430e+01,  2.501821836096794e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.140223127060646e-01,  1.213720969370208e+01
s271        , -1.965184309682283e+01, -1.953433795429798e+01,  1.956676952616703e-01,  1.794871794871795e-01,  0.000000000000000e+00,  2.304227233014942e-01,  1.330157898392447e+01
s272        , -2.112049940018463e+01, -2.062911467661196e+01,  1.586137238589016e-01,  0.000000000000000e+00,  5.142857142857143e-02,  1.957914514472348e-01,  1.378525163006306e+01
s273        , -1.945398506004425e+01, -1.951470424601675e+01,  1.665828306077723e-01,  0.000000000000000e+00,  2.742616033755274e-01,  2.504352249858571e-01,  1.180012224273201e+01
s274        , -2.135203005648119e+01, -2.134699781246712e+01,  3.556071622087594e-01,  5.741626794258373e-02,  4.641148325358851e-01,  1.565153112247819e-01,  1.368905185984844e+01
s275        , -2.088724638081418e+01, -2.102944055909638e+01,  2.175629786468972e-01,  0.000000000000000e+00,  3.721973094170403e-01,  2.016518449937790e-01,  1.362796188071177e+01
s276        , -1.839432489855567e+01, -1.846299115775336e+01,  8.005913493062286e-02,  2.422907488986784e-01,  0.000000000000000e+00,  2.736662107672999e-01,  1.186191615221904e+01
s277        , -2.199306195501885e+01, -2.060175512218752e+01,  8.187404422584695e-02,  5.785123966942149e-02,  8.512396694214877e-01,  2.033833315279950e-01,  1.064118388010568e+01
s278        , -2.276883612887764e+01, -2.272286987881230e+01,  1.636015016879104e-01,  0.000000000000000e+00,  2.878787878787879e-01,  1.771150899126383e-01,  1.665437199173823e+01
s279        , -2.262380984036664e+01, -2.275778059532862e+01,  1.238937913036824e-01,  1.411290322580645e-01,  3.709677419354839e-01,  1.469986787740145e-01,  1.617589973297932e+01
s280        , -1.620731240668889e+01, -1.641436228370282e+01,  7.834544827592958e-02,  2.087227414330218e-01,  0.000000000000000e+00,  3.918036413457343e-01,  1.001649943450639e+01
s281        , -2.072632910940930e+01, -2.038737796703563e+01,  1.820536798870541e-01,  0.000000000000000e+00,  6.936170212765957e-01,  2.024655932299487e-01,  1.096074370340589e+01
s282        , -1.840721485531197e+01, -1.893334504870746e+01,  1.620764978566853e-01,  3.404255319148936e-02,  3.489361702127660e-01,  2.687674804884543e-01,  1.082290168487959e+01
s283        , -1.945843055355910e+01, -1.986180124864686e+01,  6.214299632666663e-02,  9.677419354838709e-02,  0.000000000000000e+00,  2.568086352152236e-01,  1.370475827117980e+01
s284        , -2.290375248734285e+01, -2.314630664763921e+01,  1.539680391950986e-01,  2.528301886792453e-01,  3.886792452830189e-01,  1.560046925979977e-01,  1.757986968282270e+01
s285        , -2.162506652538119e+01, -2.143207238794600e+01,  1.694902088956105e-01,  0.000000000000000e+00,  3.551401869158878e-01,  1.842481623607949e-01,  1.398045821386913e+01
s286        , -2.308167299949378e+01, -2.341664387520551e+01,  2.381980455629120e-01,  0.000000000000000e+00,  3.595505617977528e-01,  1.150745754518510e-01,  1.677053698787324e+01
s287        , -1.888746545864790e+01, -1.902110370181035e+01,  7.513694361031102e-02,  0.000000000000000e+00,  3.000000000000000e-01,  3.075191664772828e-01,  1.153590911196497e+01
s288        , -2.031934863671701e+01, -2.055386282222467e+01,  8.906172516393136e-02,  2.941176470588235e-02,  0.000000000000000e+00,  2.195137187069538e-01,  1.418017114594138e+01
s289        , -2.410980627565496e+01, -2.406904889856967e+01,  2.194384659635464e-01,  1.081081081081081e-02,  4.648648648648649e-01,  1.102440337547035e-01,  1.752715020740317e+01
s290        , -2.087284446952964e+01, -2.061809296444887e+01,  1.908216097358741e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.057888213958721e-01,  1.428130003977539e+01
s291        , -2.204275686911580e+01, -2.158250932546181e+01,  8.554572527725433e-02,  0.000000000000000e+00,  8.839285714285714e-01,  1.687846607407329e-01,  1.156865398252174e+01
s292        , -1.820983264392220e+01, -1.834900984319214e+01,  1.606486463037291e-01,  0.000000000000000e+00,  2.427983539094650e-01,  2.899577052526962e-01,  1.037501606308570e+01
s293        , -1.668568749246811e+01, -1.665228706616585e+01,  7.574213777956819e-02,  1.088709677419355e-01,  4.032258064516129e-02,  3.879019903304305e-01,  9.870777815383827e+00
s294        , -2.280852590517532e+01, -2.317425809524297e+01,  2.579814786326448e-01,  0.000000000000000e+00,  4.946236559139785e-01,  1.201747480623109e-01,  1.592128526921126e+01
s295        , -1.673628435422914e+01, -1.681711589015943e+01,  1.768490230308619e-01,  2.260536398467433e-01,  1.877394636015326e-01,  3.599992374882600e-01,  9.844081330949466e+00
s296        , -2.103716924286631e+01, -2.100482137834325e+01,  1.241534172304143e-01,  0.000000000000000e+00,  6.483050847457628e-01,  1.900224034802614e-01,  1.191812685957452e+01
s297        , -2.124288787488653e+01, -2.111401739896096e+01,  1.616491204888917e-01,  0.000000000000000e+00,  3.259668508287293e-01,  1.934573598278580e-01,  1.362033659538016e+01
s298        , -2.177880180045448e+01, -2.171340428555819e+01,  8.524954762812366e-02,  1.854545454545455e-01,  5.636363636363636e-01,  1.892810067815530e-01,  1.420435221708238e+01
s299        , -1.893486515270964e+01, -1.911765968992898e+01,  4.634777788951414e-02,  1.240310077519380e-01,  6.589147286821706e-02,  2.714957931178983e-01,  1.230074995758987e+01
s300        , -1.774017522269403e+01, -1.782362898220788e+01,  1.170437971151106e-01,  0.000000000000000e+00,  2.394957983193277e-01,  3.638289088142952e-01,  1.066701544411830e+01
s301        , -2.283171483494903e+01, -2.296500280946753e+01,  9.090928300839288e-02,  1.287128712871287e-01,  5.049504950495050e-01,  1.305218401281788e-01,  1.556287263236856e+01
s302        , -1.721456897049112e+01, -1.681223241073595e+01,  2.703163206532242e-01,  2.342342342342342e-01,  0.000000000000000e+00,  3.249177845391034e-01,  1.023932048366665e+01
s303        , -2.130552121943375e+01, -2.105378013398239e+01,  1.872325583790034e-01,  0.000000000000000e+00,  6.812227074235808e-01,  1.816738384051264e-01,  1.193884004737933e+01
s304        , -2.313677054561944e+01, -2.294627496555419e+01,  1.889953732598770e-01,  0.000000000000000e+00,  3.041474654377880e-01,  1.505697843903282e-01,  1.659237143147819e+01
s305        , -1.858159986173835e+01, -1.853404047126388e+01,  7.607092996430244e-02,  3.155555555555555e-01,  4.888888888888889e-02,  2.692613255250567e-01,  1.197892505927130e+01
s306        , -2.163460095493751e+01, -2.125854056751985e+01,  2.058901602527662e-01,  1.590909090909091e-01,  1.863636363636364e-01,  1.806465731987682e-01,  1.495515086567969e+01
s307        , -1.987289536762319e+01, -2.020062840502402e+01,  6.111930928580722e-02,  1.064638783269962e-01,  0.000000000000000e+00,  2.342613094155950e-01,  1.396060336024161e+01
s308        , -2.028550026196297e+01, -2.008452036771242e+01,  8.093242270843257e-02,  0.000000000000000e+00,  7.665198237885462e-01,  2.112403915285236e-01,  9.887947561896846e+00
s309        , -2.129242792516701e+01, -2.091893480204053e+01,  1.491487364098300e-01,  5.177514792899409e-01,  3.846153846153846e-01,  2.188925200754100e-01,  1.538911783530099e+01
s310        , -1.894855963686166e+01, -1.935776760864890e+01,  7.050720126332113e-02,  0.000000000000000e+00,  3.225806451612903e-02,  2.748469925383779e-01,  1.260317841366193e+01
s311        , -2.010039836844276e+01, -2.035977492721586e+01,  8.039951260101928e-02,  3.292181069958848e-02,  0.000000000000000e+00,  2.134787162111996e-01,  1.365578468430495e+01
s312        , -1.830057188159682e+01, -1.830095915826148e+01,  1.382174018207604e-01,  2.339449541284404e-01,  0.000000000000000e+00,  2.718497938512447e-01,  1.167619001497639e+01
s313        , -1.990312271450173e+01, -1.964612121145466e+01,  6.516222789900142e-02,  0.000000000000000e+00,  1.481481481481481e-01,  2.521904675836512e-01,  1.224333765408960e+01
s314        , -1.980645538479249e+01, -1.957025097652654e+01,  7.183444408132357e-02,  7.462686567164178e-02,  0.000000000000000e+00,  2.324026634310702e-01,  1.258789879217502e+01
s315        , -1.914671781515828e+01, -1.946747740302536e+01,  2.738107021507669e-01,  2.379182156133829e-01,  3.903345724907063e-01,  2.557671257287811e-01,  1.261163477864707e+01
s316        , -2.257620253811652e+01, -2.240660383587315e+01,  8.501089842782093e-02,  1.217391304347826e-01,  5.391304347826087e-01,  1.466161064393278e-01,  1.459050189359800e+01
s317        , -1.647333233405121e+01, -1.601193655162869e+01,  2.086507685928268e-01,  0.000000000000000e+00,  5.752212389380531e-02,  4.214306165416444e-01,  9.259943744194796e+00
s318        , -2.027102701488289e+01, -2.004555752537971e+01,  6.255922907727178e-02,  5.339805825242718e-02,  1.650485436893204e-01,  2.322864248553770e-01,  1.276238476361241e+01
s319        , -1.996146248057647e+01, -1.983296230453807e+01,  1.906266291213856e-01,  0.000000000000000e+00,  2.189054726368159e-01,  2.165000903916403e-01,  1.205978803572949e+01
s320        , -2.548773082504399e+01, -2.465442762658448e+01,  2.770626769272030e-01,  0.000000000000000e+00,  5.798319327731093e-01,  1.152944236176970e-01,  1.849725129301717e+01
s321        , -1.727661852750149e+01, -1.759706003940198e+01,  7.682297494839314e-02,  1.728813559322034e-01,  0.000000000000000e+00,  3.301592267072191e-01,  1.099883063540610e+01
s322        , -2.011073789818953e+01, -2.024856104186285e+01,  3.789710810911129e-01,  0.000000000000000e+00,  1.836734693877551e-01,  1.933353009583839e-01,  1.322522054623737e+01
s323        , -2.178223238748198e+01, -2.144912173415305e+01,  1.830728925349503e-01,  0.000000000000000e+00,  2.153846153846154e-01,  1.769800451672763e-01,  1.447362130862317e+01
s324        , -1.879130547869734e+01, -1.868035608180928e+01,  1.037858842082889e-01,  2.343750000000000e-01,  0.000000000000000e+00,  2.777621921568190e-01,  1.243034329568784e+01
s325        , -2.032679436678044e+01, -2.003810233638160e+01,  6.935844139206861e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.190222392788695e-01,  1.296518784189929e+01
s326        , -2.071891083121713e+01, -2.069839620881907e+01,  2.272001952317718e-01,  0.000000000000000e+00,  5.665236051502146e-01,  1.856179380657551e-01,  1.190775480906385e+01
s327        , -1.834375983430116e+01, -1.898682651439899e+01,  6.105606242970200e-02,  2.189781021897810e-01,  0.000000000000000e+00,  2.664325377944725e-01,  1.260644730843445e+01
s328        , -2.099505369246730e+01, -2.097796911365204e+01,  3.384113128412028e-01,  0.000000000000000e+00,  4.618473895582329e-01,  1.802521205303418e-01,  1.316443243700744e+01
s329        , -2.140321290954873e+01, -2.131711370203153e+01,  7.297836441172449e-02,  5.882352941176471e-02,  6.360294117647058e-01,  2.083599317170265e-01,  1.299460219426232e+01
s330        , -2.114112529442132e+01, -2.141311657698142e+01,  4.253634555976368e-01,  0.000000000000000e+00,  5.021834061135371e-01,  1.657415192231610e-01,  1.388480795970728e+01
s331        , -1.934637322166436e+01, -1.965123485069730e+01,  2.021215005788700e-01,  2.159090909090909e-01,  2.272727272727273e-01,  2.354236169286606e-01,  1.288673344920433e+01
s332        , -1.962462779654497e+01, -1.971405731165346e+01,  2.567628602660885e-01,  3.577586206896551e-01,  3.017241379310345e-01,  2.220825651317033e-01,  1.316768543641335e+01
s333        , -2.293624249800790e+01, -2.312420309294740e+01,  1.324089367285272e-01,  0.000000000000000e+00,  4.293478260869565e-01,  1.237368865901841e-01,  1.571221386581282e+01
s334        , -1.807355423930957e+01, -1.817452756547996e+01,  1.325918592022349e-01,  0.000000000000000e+00,  0.000000000000000e+00,  3.156005270914256e-01,  1.140971998570818e+01
s335        , -1.850164643907080e+01, -1.845272351900865e+01,  1.009324611837639e-01,  2.541666666666667e-01,  1.166666666666667e-01,  2.848804362809610e-01,  1.171832763968810e+01
s336        , -2.151296308555482e+01, -2.137599338011935e+01,  1.988658684373332e-01,  6.637168141592921e-02,  3.362831858407080e-01,  1.981606695731995e-01,  1.457228188273385e+01
s337        , -1.775953587894473e+01, -1.575134986454778e+01,  1.968300428026634e-01,  2.605863192182410e-01,  4.169381107491857e-01,  4.357895242003806e-01,  8.524020124833086e+00
s338        , -2.118082550420247e+01, -2.119757114401003e+01,  1.824365765847628e-01,  2.680851063829787e-01,  4.893617021276596e-01,  1.942586907560244e-01,  1.422171914604862e+01
s339        , -1.761381998690202e+01, -1.838758230763983e+01,  5.892156731985728e-02,  2.410423452768730e-01,  0.000000000000000e+00,  2.906019989883049e-01,  1.197173967003016e+01
s340        , -1.906967392812366e+01, -1.904151860756121e+01,  7.640235013549486e-02,  2.264150943396226e-01,  1.792452830188679e-01,  2.611003134893108e-01,  1.197588662588536e+01
s341        , -2.371082699534004e+01, -2.349174187687503e+01,  1.867890026498012e-01,  6.481481481481481e-02,  4.212962962962963e-01,  1.216609414454963e-01,  1.686632529311710e+01
s342        , -1.901967676945428e+01, -1.926777812574751e+01,  9.953227022874370e-02,  1.659919028340081e-01,  5.263157894736842e-02,  2.635084893058311e-01,  1.283540678940368e+01
s343        , -1.943128604912865e+01, -1.922795411430909e+01,  6.828015943526361e-02,  0.000000000000000e+00,  2.876712328767123e-01,  2.699014304780651e-01,  1.122022283801668e+01
s344        , -2.171448714042025e+01, -2.204797495614255e+01,  1.460798109973691e-01,  1.485507246376812e-01,  4.094202898550725e-01,  1.723847659817624e-01,  1.522314032500174e+01
s345        , -1.896311499883081e+01, -1.871871834720519e+01,  6.359225174455214e-02,  4.651162790697674e-02,  0.000000000000000e+00,  2.704013423112479e-01,  1.151956084381350e+01
s346        , -2.211462969107367e+01, -2.208396086713393e+01,  1.186800995736513e-01,  2.843601895734597e-02,  4.928909952606635e-01,  1.569734156746924e-01,  1.411088108066717e+01
s347        , -1.640817037109120e+01, -1.639057792136082e+01,  7.680017558987008e-02,  3.802816901408451e-01,  1.549295774647887e-01,  3.843940933959256e-01,  9.836276308463226e+00
s348        , -2.058778590237884e+01, -2.051215516908787e+01,  2.435574812581499e-01,  0.000000000000000e+00,  1.531100478468899e-01,  2.039348124697015e-01,  1.360833428236837e+01
s349        , -1.918353701640313e+01, -1.928447082639241e+01,  6.411102130830844e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.722671389048900e-01,  1.251177790155898e+01
s350        , -2.047073332015930e+01, -2.031520832901826e+01,  2.086679732610772e-01,  3.744493392070485e-01,  2.775330396475771e-01,  2.031522817318363e-01,  1.397521842746461e+01
s351        , -2.167714580870165e+01, -2.189447402157332e+01,  2.974640531199835e-01,  0.000000000000000e+00,  3.591160220994475e-01,  1.585710192902809e-01,  1.482061951595202e+01
s352        , -2.086238589025425e+01, -2.093056081663314e+01,  8.331109183255769e-02,  3.431372549019608e-02,  6.372549019607843e-02,  2.182823379514659e-01,  1.464942607231303e+01
s353        , -1.920058764071421e+01, -1.961568895026880e+01,  8.131084166395790e-02,  6.049822064056939e-02,  0.000000000000000e+00,  2.391219137240566e-01,  1.279345617001628e+01
s354        , -2.053223705409261e+01, -2.120724411784672e+01,  1.286489562604362e-01,  2.538071065989848e-02,  6.192893401015229e-01,  1.847155053145895e-01,  1.244069919676819e+01
s355        , -1.704257081119439e+01, -1.693707107963753e+01,  3.729539368260417e-01,  1.487603305785124e-01,  0.000000000000000e+00,  3.091916019664745e-01,  1.021559924198003e+01
s356        , -2.127143545968418e+01, -2.117171351190793e+01,  2.060809650120422e-01,  5.000000000000000e-02,  4.461538461538462e-01,  1.943583132242013e-01,  1.361621332887939e+01
s357        , -1.906625211198675e+01, -1.959096620443607e+01,  6.958119190867776e-02,  7.299270072992700e-02,  9.854014598540146e-02,  2.627808071669345e-01,  1.283010932070438e+01
s358        , -2.032987192881253e+01, -1.981384742220227e+01,  2.040333759057951e-01,  0.000000000000000e+00,  3.076923076923077e-02,  2.126498415941241e-01,  1.274151718007906e+01
s359        , -2.136102912880764e+01, -2.116382122391314e+01,  1.832311367501769e-01,  1.523809523809524e-01,  3.190476190476190e-01,  1.747920859140088e-01,  1.401625998056094e+01
s360        , -1.881386071055488e+01, -1.882568680741696e+01,  7.475304593269157e-02,  0.000000000000000e+00,  1.494845360824742e-01,  2.869478272042740e-01,  1.133392045330953e+01
s361        , -2.182643688719446e+01, -2.162512985052987e+01,  9.415313160284193e-02,  3.493449781659388e-02,  5.545851528384279e-01,  1.696387967429135e-01,  1.314317754194726e+01
s362        , -2.091897008712596e+01, -2.078116901544110e+01,  2.460213146038477e-01,  0.000000000000000e+00,  0.000000000000000e+00,  1.892970576929652e-01,  1.446978369650596e+01
s363        , -1.798497754334610e+01, -1.820155474619306e+01,  2.628182159601229e-01,  3.673469387755102e-02,  0.000000000000000e+00,  2.620210658060646e-01,  1.098556901423778e+01
s364        , -1.789393844733154e+01, -1.768605750876658e+01,  1.492325415293974e-01,  0.000000000000000e+00,  0.000000000000000e+00,  3.464351843278564e-01,  1.111265983191569e+01
s365        , -2.184332997178521e+01, -2.133393777671415e+01,  9.044195929087716e-02,  2.466216216216216e-01,  6.621621621621622e-01,  2.196904279192604e-01,  1.391045737583827e+01
s366        , -2.293131491804218e+01, -2.276281004665295e+01,  1.104859612513066e-01,  1.120689655172414e-01,  5.043103448275862e-01,  1.536308846575817e-01,  1.563203657952656e+01
s367        , -2.320311495695380e+01, -2.287788742101266e+01,  9.703960700533328e-02,  0.000000000000000e+00,  5.352112676056338e-01,  1.444990660165639e-01,  1.509121474547532e+01
s368        , -1.944159222026194e+01, -1.993550053586594e+01,  8.084543547362394e-02,  2.166064981949458e-02,  0.000000000000000e+00,  2.348282494925135e-01,  1.319803057663501e+01
s369        , -2.221834550731525e+01, -2.234370625489959e+01,  2.518109495871644e-01,  7.075471698113207e-02,  4.622641509433962e-01,  1.440708996777638e-01,  1.511661185039299e+01
s370        , -1.739352775780219e+01, -1.799858213093626e+01,  6.723132843695859e-02,  1.980198019801980e-01,  0.000000000000000e+00,  3.064890226025007e-01,  1.138439176858629e+01
s371        , -2.131349702655302e+01, -2.084221654876347e+01,  7.009115408084240e-02,  0.000000000000000e+00,  4.469273743016760e-02,  1.979706132855871e-01,  1.396908927790588e+01
s372        , -2.230067528571091e+01, -2.196798017459035e+01,  1.431025683662063e-01,  6.122448979591837e-02,  3.826530612244898e-01,  1.632982104133854e-01,  1.465354538192490e+01
s373        , -1.609460498694387e+01, -1.608928382671251e+01,  1.046698376834953e-01,  0.000000000000000e+00,  0.000000000000000e+00,  4.280734933084938e-01,  9.410978518745713e+00
s374        , -1.846307154319872e+01, -1.858653687847876e+01,  2.892760271281543e-01,  2.909836065573770e-01,  4.508196721311475e-01,  2.869332358849976e-01,  1.149225168605967e+01
s375        , -2.092466765927065e+01, -2.055080809602286e+01,  3.013439854160880e-01,  0.000000000000000e+00,  0.000000000000000e+00,  1.897625609406626e-01,  1.421478922008639e+01
s376        , -2.335896110191541e+01, -2.354075768836640e+01,  2.828531810136636e-01,  0.000000000000000e+00,  4.042553191489361e-01,  1.137392178573431e-01,  1.696947596682559e+01
s377        , -2.209438728501526e+01, -2.255896681294526e+01,  2.496855612733134e-01,  0.000000000000000e+00,  5.606060606060607e-01,  1.373416428511083e-01,  1.474792092521441e+01
s378        , -2.111108779470583e+01, -2.131785557144168e+01,  8.533090160020558e-02,  0.000000000000000e+00,  0.000000000000000e+00,  1.752858107931718e-01,  1.469364877967337e+01
s379        , -1.875225846070942e+01, -1.877996583166107e+01,  7.838044821519086e-02,  0.000000000000000e+00,  1.862745098039216e-01,  3.035147369319283e-01,  1.144042833827933e+01
s380        , -1.834869608623442e+01, -1.848513031409467e+01,  7.104066299147785e-02,  1.908396946564886e-02,  5.343511450381679e-02,  2.949657829631631e-01,  1.125716707138615e+01
s381        , -2.068155326614140e+01, -2.029362740437010e+01,  7.123672524437211e-02,  5.319148936170213e-02,  6.914893617021277e-02,  2.078748029868924e-01,  1.317970018711688e+01
s382        , -1.804666933121612e+01, -1.831550687407884e+01,  7.689026466390932e-02,  0.000000000000000e+00,  0.000000000000000e+00,  3.150608299996506e-01,  1.148399316093682e+01
s383        , -2.062194236740874e+01, -2.088619017996842e+01,  1.930626447037077e-01,  2.134831460674157e-01,  2.846441947565543e-01,  2.011397128262633e-01,  1.438958334432223e+01
s384        , -1.800916137079852e+01, -1.846319169504691e+01,  7.881216703686460e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.930013208081263e-01,  1.134343975682669e+01
s385        , -2.216424509641620e+01, -2.189070160070530e+01,  2.607636542115102e-01,  5.376344086021505e-02,  4.587813620071685e-01,  1.819531248686042e-01,  1.495480234123265e+01
s386        , -2.182057698940036e+01, -2.157930168421743e+01,  2.017098378296746e-01,  1.134020618556701e-01,  2.680412371134021e-01,  1.665733399754422e-01,  1.480198156713127e+01
s387        , -1.799817167842237e+01, -1.778563754629748e+01,  7.071284281483084e-02,  0.000000000000000e+00,  0.000000000000000e+00,  3.406283495127698e-01,  1.091907025269803e+01
s388        , -2.351217009702901e+01, -2.344785343486371e+01,  2.891577364297106e-01,  0.000000000000000e+00,  3.673469387755102e-01,  1.142576934297241e-01,  1.696414137425691e+01
s389        , -2.149803565649794e+01, -2.167824117661521e+01,  2.912554351988422e-01,  0.000000000000000e+00,  4.194756554307116e-01,  1.708279470704083e-01,  1.437306984138770e+01
s390        , -2.025125341850577e+01, -1.993737533538798e+01,  6.632714427493967e-02,  7.575757575757576e-02,  0.000000000000000e+00,  2.162023148236904e-01,  1.297944869241107e+01
s391        , -1.925641978436478e+01, -1.922534113777805e+01,  7.413260215671083e-02,  1.960784313725490e-02,  0.000000000000000e+00,  2.604051498804632e-01,  1.226492679261023e+01
s392        , -1.954014294555121e+01, -1.976597965051853e+01,  3.148724424137892e-01,  2.590909090909091e-01,  2.863636363636364e-01,  2.163960967494609e-01,  1.305547357688047e+01
s393        , -2.007195889273447e+01, -2.005687352930403e+01,  5.933597503005611e-02,  1.217391304347826e-01,  0.000000000000000e+00,  2.264446383577526e-01,  1.356867377785590e+01
s394        , -1.933645012315517e+01, -1.971759684588639e+01,  9.052525379393911e-02,  0.000000000000000e+00,  2.620967741935484e-01,  2.783913224020142e-01,  1.254464655346664e+01
s395        , -2.191328817199827e+01, -2.164223303251779e+01,  7.487495687727590e-02,  4.464285714285714e-02,  7.946428571428572e-01,  1.724178928581829e-01,  1.224461061754997e+01
s396        , -1.985518647713905e+01, -1.986177673915265e+01,  9.622758356120091e-02,  0.000000000000000e+00,  6.953125000000000e-01,  2.548201351753674e-01,  1.065377368365364e+01
s397        , -1.859895904181181e+01, -1.861516170670714e+01,  8.057957183998261e-02,  1.799163179916318e-01,  0.000000000000000e+00,  2.777828271419680e-01,  1.201695467030607e+01
s398        , -2.089338265909714e+01, -2.079428184417626e+01,  3.122393184198172e-01,  0.000000000000000e+00,  2.540540540540541e-01,  1.754991241133405e-01,  1.343992930587578e+01
s399        , -1.650074457052408e+01, -1.628365431920302e+01,  2.750579375605612e-01,  4.887218045112782e-02,  0.000000000000000e+00,  3.771674540902103e-01,  9.559522717769433e+00
s400        , -1.659170957499870e+01, -1.675922783465457e+01,  8.179334181705787e-02,  1.921824104234528e-01,  0.000000000000000e+00,  3.625034280192068e-01,  1.006741455144807e+01
s401        , -1.654426837808786e+01, -1.644245682059103e+01,  2.709934930815104e-01,  8.664259927797834e-02,  0.000000000000000e+00,  3.656720993613012e-01,  9.771893323015084e+00
s402        , -1.877939202276407e+01, -1.879110917766418e+01,  6.519414476814644e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.782317102579276e-01,  1.165289197270022e+01
s403        , -2.106694758002669e+01, -2.085379275995556e+01,  2.062266068307402e-01,  4.301075268817205e-02,  2.688172043010753e-01,  1.879617281714780e-01,  1.353667118597851e+01
s404        , -2.165676773412189e+01, -2.173248053933244e+01,  2.331061281976291e-01,  0.000000000000000e+00,  4.150943396226415e-01,  1.812565031304995e-01,  1.450295840149879e+01
s405        , -2.212611753855641e+01, -2.214593292878802e+01,  9.690912473878689e-02,  1.583710407239819e-01,  5.113122171945701e-01,  1.696180100296295e-01,  1.482064874705715e+01
s406        , -1.885653015374473e+01, -1.855481919157609e+01,  3.017126796575063e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.556949073543427e-01,  1.156206705383457e+01
s407        , -1.790225292709843e+01, -1.817047628226891e+01,  7.949468909083726e-02,  6.713780918727916e-02,  1.378091872791520e-01,  3.621641600293228e-01,  1.184723082254745e+01
s408        , -1.653237145459570e+01, -1.674406165801655e+01,  7.101448509024362e-02,  1.503759398496241e-01,  0.000000000000000e+00,  3.671678669373053e-01,  9.937182050191840e+00
s409        , -1.984138826084547e+01, -2.008105374663333e+01,  1.202450304380936e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.353470297639841e-01,  1.355585950825662e+01
s410        , -1.632163885458830e+01, -1.610676296006373e+01,  3.714419819568177e-01,  1.991869918699187e-01,  0.000000000000000e+00,  3.441954197475433e-01,  9.445382327263019e+00
s411        , -1.826950002229553e+01, -1.846599374857822e+01,  8.112637382050907e-02,  0.000000000000000e+00,  0.000000000000000e+00,  3.025946409940548e-01,  1.154903564530227e+01
s412        , -2.254085603631221e+01, -2.208300242605062e+01,  1.974604951129978e-01,  0.000000000000000e+00,  0.000000000000000e+00,  1.583694969083675e-01,  1.627186564568172e+01
s413        , -1.907038707751166e+01, -1.958112879137060e+01,  6.881378343030921e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.540387620354136e-01,  1.275413979575000e+01
s414        , -1.996831080241482e+01, -2.010632411143725e+01,  7.651414415626104e-02,  0.000000000000000e+00,  5.970149253731343e-02,  2.127728521723378e-01,  1.276317964338590e+01
s415        , -2.069762370804266e+01, -2.057685481534924e+01,  7.258036400410087e-02,  0.000000000000000e+00,  1.674008810572687e-01,  2.295988914283508e-01,  1.359330955750099e+01
