# c0 + a0 * (PF / NBI) + a1 * (Al + O) + a2 * (AAV / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.328320095752139; Max AE: 1.65905783213083
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.136791607691088e+00, -2.134287142510275e+00,  7.711971032979245e-01, -5.630559117492897e-01, -1.268897312144537e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         2|4|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^3;                                              1|0|div; (AAV / E_T); $\left(\frac{ AAV }{ E_{T} } \right)$; (AAV ./ E_T); (newdata$AAV / newdata$E_T); AAV,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s62         , -1.961666852236879e+01, -1.975423052306402e+01,  1.041298572475540e+00,  0.000000000000000e+00,  1.864052097140146e+00,  1.299883252854930e+01
s63         , -2.363642228074260e+01, -2.315896828798942e+01,  9.438404065223605e-01,  4.528301886792453e-01,  9.602475451750238e-01,  1.628810851264553e+01
s64         , -2.123215125329894e+01, -2.169810169944535e+01,  1.199061044823546e+00,  5.051546391752577e-01,  1.066252430269236e+00,  1.312514729915971e+01
s65         , -2.229595939650926e+01, -2.200626954964547e+01,  8.334584047995836e-01,  4.868421052631579e-01,  1.087081754113368e+00,  1.450854380874742e+01
s66         , -2.209517036440609e+01, -2.191651271708441e+01,  9.418791211678947e-01,  2.906403940886699e-01,  1.308484767873070e+00,  1.517719420649046e+01
s67         , -2.100952424313996e+01, -2.059562411411256e+01,  4.155252200714535e-01,  5.231316725978647e-01,  1.260333277051735e+00,  1.294673837424978e+01
s68         , -2.306714632630091e+01, -2.298527453360752e+01,  1.092895558657403e+00,  3.492063492063492e-01,  1.048015208950573e+00,  1.619168966157265e+01
s69         , -2.116954741071400e+01, -2.119630410434413e+01,  6.595879562819226e-01,  3.794466403162055e-01,  1.085725620350663e+00,  1.382629528419714e+01
s70         , -2.268552320802911e+01, -2.176542674250586e+01,  7.361822749193626e-01,  5.254237288135594e-01,  1.157407018864510e+00,  1.422727557521243e+01
s71         , -1.844586653395837e+01, -1.892592120747635e+01,  5.149793095740114e-01,  0.000000000000000e+00,  2.060987133836947e+00,  1.286009272831540e+01
