# c0 + a0 * (P * S) + a1 * (poly_dist_max * B) + a2 * (O - NBI) + a3 * (face-area-avg - E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.271110667056688; Max AE: 1.57204131033991
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  6.147698701139020e+00,  4.954810957357073e+00, -2.759685821246029e+00,  6.621956335173325e-01, -1.273587812860291e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         17|11|mult; (P * S); $\left(P S\right)$; (P .* S); (newdata$P * newdata$S); P,S
# 1;  1; Unitless;                                         28|9|mult; (poly_dist_max * B); $\left(poly_{dist, max} B\right)$; (poly_dist_max .* B); (newdata$poly_dist_max * newdata$B); poly_dist_max,B
# 2;  1; Unitless;                                         12|5|sub; (O - NBI); $\left(O - NBI\right)$; (O - NBI); (newdata$O - newdata$NBI); O,NBI
# 3;  1; Unitless;                                         33|0|sub; (face-area-avg - E_T); $\left(face-area-avg - E_{T}\right)$; (face_sub_area_sub_avg - E_T); (newdata$face_sub_area_sub_avg - newdata$E_T); face-area-avg,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s66         , -2.209517036440609e+01, -2.179995869418892e+01,  0.000000000000000e+00,  1.282837532479411e-02, -3.523994495857614e-01, -1.525252356467365e+01
s67         , -2.100952424313996e+01, -2.105713647514397e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.118030484890913e-01, -1.303209987717716e+01
s68         , -2.306714632630091e+01, -2.294677569267661e+01,  0.000000000000000e+00,  2.110372774110260e-02, -3.082856221929966e-01, -1.686243979996607e+01
s69         , -2.116954741071400e+01, -2.148467101845869e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.017775570481522e-01, -1.446944626366377e+01
s70         , -2.268552320802911e+01, -2.200842137331041e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.046811112598034e-01, -1.443898107937794e+01
s71         , -1.844586653395837e+01, -1.863264765200741e+01,  1.342177416458136e-01,  0.000000000000000e+00, -4.404369093661873e-01, -1.198643852597045e+01
s72         , -2.185924535832699e+01, -2.171736118828095e+01,  0.000000000000000e+00,  0.000000000000000e+00, -2.728328042435130e-01, -1.470021152119974e+01
s73         , -1.814705961150877e+01, -1.812402250871535e+01,  0.000000000000000e+00,  8.594289715793708e-02, -5.412410036332536e-01, -1.103545529807542e+01
s74         , -2.269683109870329e+01, -2.318011382934871e+01,  0.000000000000000e+00,  1.058472724185365e-01, -2.153515271541801e-01, -1.746159427325782e+01
s75         , -2.162544692540680e+01, -2.154588328784415e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.788097288961880e-01, -1.404941887544684e+01
s76         , -1.799713371423827e+01, -1.814113123493008e+01,  9.961734693877550e-02,  0.000000000000000e+00, -4.891048074766862e-01, -1.112578484378881e+01
s77         , -1.808839931225978e+01, -1.801825503720982e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.630041391112415e-01, -9.906623563259599e+00
s78         , -1.710463489071706e+01, -1.712821229530744e+01,  3.816738712428978e-02,  5.024274348082375e-02, -4.601717641014593e-01, -9.281016425561447e+00
s79         , -2.130172009097587e+01, -2.130895990893023e+01,  0.000000000000000e+00,  0.000000000000000e+00, -2.884984697981398e-01, -1.414875973602322e+01
s80         , -2.075517304342145e+01, -2.071575438691066e+01,  0.000000000000000e+00,  6.093612508031487e-02, -4.350665046513994e-01, -1.431971100801877e+01
s81         , -1.679587307458704e+01, -1.716286400421137e+01,  0.000000000000000e+00,  8.334581175127702e-02, -4.950331938141695e-01, -9.371980709045502e+00
s82         , -1.961963418382102e+01, -1.952385122392018e+01,  0.000000000000000e+00,  9.029837864042295e-03, -4.385107515159761e-01, -1.214575531948331e+01
s83         , -1.732943596118787e+01, -1.737776351607406e+01,  3.838416208228738e-02,  0.000000000000000e+00, -5.190790099190720e-01, -9.529441626050314e+00
s84         , -2.091958911511147e+01, -2.107258541570533e+01,  1.052549658169802e-01,  0.000000000000000e+00, -3.539157106439386e-01, -1.504159612079876e+01
s85         , -1.931803893900067e+01, -1.952506890932519e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.023281614710812e-01, -1.151249137781858e+01
s86         , -2.124992178205270e+01, -2.078022690275318e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.684806642463159e-01, -1.285013377274438e+01
s87         , -2.000999990609716e+01, -1.960967063929546e+01,  6.078603316326531e-02,  0.000000000000000e+00, -4.228880465369009e-01, -1.270700748829358e+01
s88         , -1.933594922663024e+01, -1.940175661005900e+01,  0.000000000000000e+00,  3.482619633538296e-02, -4.930049840825274e-01, -1.238149898616521e+01
s89         , -2.128477820873118e+01, -2.152381942929880e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.534351667388586e-01, -1.391035169757659e+01
s90         , -2.009844325702736e+01, -2.020055637290409e+01,  5.670418935242730e-02,  0.000000000000000e+00, -3.651924868948131e-01, -1.332098038277164e+01
