sample_id,AAV,cub_root_V,face-area-avg,face-area-count,ln_D
s313,23.966504452136952,29.58077062787357,3.0876530477693795,36.72570408347435,-19.903122714501734
s314,23.480941400729,28.683172768391668,2.9254612063022276,33.08196421780464,-19.806455384792486
s315,21.298697952020156,28.40458457544611,3.125806826397172,35.25915856737219,-19.14671781515828
s316,13.52204797390782,24.09873655618006,2.0601573734242096,18.22350277960582,-22.576202538116522
s317,30.617711655792295,32.58494988588636,3.9024238012569565,48.27566092699996,-16.473332334051207
s318,23.112805043723764,28.76713602551246,2.9645287293682627,33.35158501761626,-20.271027014882893
s319,19.188065800833456,26.8163142898144,2.5635521452263617,25.840816695391656,-19.961462480576472
s320,12.614961716044148,24.66858843757175,2.065778537855904,19.88614428419754,-25.487730825043986
s321,29.382574035772027,32.60798396864854,3.63136541726935,40.830150784091046,-17.276618527501487
s322,18.33909776895704,27.039515707567237,2.5213914290656523,24.746123058588047,-20.110737898189527
s323,18.70099813790396,27.969425734663744,2.523423373975076,21.30686863924867,-21.782232387481976
s324,27.573263018754012,30.45061301670903,3.4526794030720716,39.841155600227175,-18.79130547869734
s325,22.822596091939296,29.263243525388024,2.8396644738039565,25.68390496537866,-20.326794366780437
s326,13.343530662035489,24.957374415030632,2.1051359511974495,21.00926795637227,-20.718910831217134
s327,26.27740018285569,30.652388151933966,3.3587677489584875,38.84308819154521,-18.343759834301164
s328,13.01491072236925,25.304835296436284,2.2998025483989486,18.770075964005205,-20.9950536924673
s329,15.395900436230049,25.58652635440033,2.5750313810811036,25.515143905383567,-21.403212909548728
s330,13.49251161878886,24.905738801613992,2.2180565247058035,24.664115713989705,-21.14112529442132
s331,21.568147096495686,28.346030602977432,2.9803360315234504,32.52049752213447,-19.346373221664365
s332,19.275583849757943,28.172270104671874,2.8573056880521728,32.086819833481904,-19.624627796544967
s333,12.944207976941788,24.26693080964158,1.8910542619305348,6.9541925410381165,-22.936242498007903
s334,28.40165377302114,31.59042988786452,3.6009136414550733,43.03761709124435,-18.073554239309566
s335,25.82622748127128,31.410925977696497,3.338322290477591,39.163080111897195,-18.501646439070797
s336,19.690527225122857,28.126256265998045,2.82101503381954,30.123714807610074,-21.512963085554823
s337,23.830202238670015,30.815936104735187,3.5329814135710866,39.80160519092653,-17.75953587894473
s338,17.381207917599745,27.334173105038108,2.685815698035502,29.124496805823295,-21.18082550420247
s339,28.208991470890105,32.598326763159115,3.4790114794783547,39.83362171619748,-17.613819986902023
s340,24.832404773045745,29.746888664353104,3.1269077523311113,37.49986820758728,-19.06967392812366
s341,12.916271481141367,24.07245074270958,2.000717709851705,15.879799352006845,-23.710826995340035
s342,25.54623614199425,31.598366107958412,3.3683697848433694,39.47016957881318,-19.01967676945428
s343,23.038808729057973,29.328603175446172,3.0283541942633563,36.06425470688985,-19.43128604912865
s344,14.660680299984884,25.295371705760317,2.5536596615781044,22.369270427059348,-21.714487140420246
s345,24.32012124763238,29.679601580935966,3.114904715003263,36.976211470122735,-18.96311499883081
s346,14.526530681260775,24.83922959463439,2.137662418330356,19.275243722202802,-22.114629691073674
s347,29.43453459334947,31.530843843349807,3.781006513983544,42.50845678925994,-16.4081703710912
s348,20.89530458058934,27.9504196082118,2.7439886310049197,31.486735531145797,-20.58778590237884
s349,25.70737169079836,30.167753896909115,3.406545971870892,40.19097466347479,-19.18353701640313
s350,19.238881633439586,27.950648890075623,2.7827160409798624,29.810596513645752,-20.4707333201593
s351,16.720292971855795,26.28398653497518,2.29317534949016,16.252472426140166,-21.67714580870165
s352,25.876833442483523,29.773994290037002,3.1977109727116484,37.59937236695,-20.862385890254245
s353,21.982899930378487,29.126195800225837,3.059195722519133,28.29603410869924,-19.200587640714208
s354,15.666870307090495,26.45655189740542,2.2145398864506425,19.09576830141124,-20.532237054092608
s355,24.052357268066995,29.698089287806514,3.158577494675307,36.70700920082753,-17.042570811194388
s356,15.360698468848671,25.185356407718256,2.559710546124935,24.56028252768478,-21.271435459684177
s357,24.532846523196778,29.958460950653016,3.345612024234314,38.93186885651917,-19.06625211198675
s358,20.696438012394687,28.93080310405292,2.709481610012623,28.119691599849045,-20.329871928812526
s359,16.62421589775566,25.94040923155745,2.3941643198760585,23.08873911107416,-21.36102912880764
s360,26.90842084829616,31.521997523832248,3.2522438477832503,37.20599086608045,-18.813860710554877
s361,14.282432480014691,25.382587312153568,2.1355136655754205,21.032983854682772,-21.82643688719446
s362,21.22526949911528,29.075058075284907,2.739087479202216,27.554357080291798,-20.918970087125963
s363,19.354749228528664,28.728164513614455,2.8784505015966615,29.518037319351773,-17.984977543346105
s364,29.767961536033965,31.599847522429606,3.8498163572424775,46.81547550857037,-17.893938447331536
s365,15.271361158916573,26.24680734548155,2.910523644693195,29.10398399762102,-21.84332997178521
s366,15.044505646715209,25.938526638317835,2.324085964294511,23.74463639214906,-22.931314918042176
s367,14.372053855639388,24.82882388115077,2.103328907486026,20.365557823760042,-23.203114956953797
s368,22.87086178714388,29.37248990804763,3.099270417059868,30.13680194141971,-19.441592220261942
s369,13.862840944425018,24.493604550921603,2.111265057250471,20.420069478103798,-22.218345507315245
s370,28.192376216734587,32.449755886581805,3.489191106077965,40.8123157421811,-17.393527757802193
s371,22.094851000069863,28.736362015203465,2.765469171388145,22.915965610799542,-21.313497026553016
s372,16.414405459787254,26.82527356168387,2.3304111769725027,19.48779456638121,-22.300675285710913
s373,33.57756129372841,34.43453651692701,4.028590449970672,46.72837861125732,-16.09460498694387
s374,21.083350402196583,29.518876166063567,3.2104882284126024,37.54204741197254,-18.463071543198716
s375,20.519088562737732,28.07106838926234,2.697434805635318,26.675807275733487,-20.92466765927065
s376,12.618306405161816,23.5418471652908,1.8841152401010526,10.245509235588372,-23.358961101915412
s377,13.44535006931868,25.18427878621821,1.9609947350468147,15.954859356475927,-22.09438728501526
s378,19.773100865113953,27.61477208480498,2.575588139855145,25.02125771529945,-21.111087794705828
s379,28.163260594607888,30.62628844567276,3.472338597481429,41.79899036927494,-18.752258460709424
s380,23.8262508244943,29.22844185041696,3.320479099158553,36.89619460845999,-18.348696086234423
s381,21.66150803334833,29.017896627316045,2.73972757982323,24.891548305613316,-20.681553266141396
s382,28.579221687167163,30.856583416867128,3.618156416995066,43.06926598934046,-18.046669331216115
s383,20.49971745628333,27.97518986095678,2.8370634099755585,31.203838267184224,-20.621942367408742
s384,22.511756360879197,28.898017855084262,3.3236428312576325,36.2382179263088,-18.009161370798523
s385,14.186396293486595,25.109925685864457,2.637596315330919,21.296733887058448,-22.164245096416202
s386,17.73129097392429,26.64617804109454,2.420966983774856,20.66277419436168,-21.82057698940036
s387,28.445545000433327,32.21197662048194,3.7193448783905136,45.6472850269827,-17.998171678422374
s388,12.446429214306537,24.461553335623012,1.8963114505253842,11.551376828382985,-23.512170097029006
s389,13.484903031824112,24.32986468406968,2.383663849040618,19.58515645827174,-21.498035656497944
s390,22.339912458655466,29.828583897955816,2.806186852434595,28.261446166192485,-20.251253418505772
s391,25.682296093199465,29.699194699438003,3.193850099702575,36.83489308263886,-19.256419784364784
s392,18.442445442019913,27.273260720764913,2.763185550092584,31.516621776987936,-19.54014294555121
s393,23.639540369962,29.03085273049031,3.0725534266209,36.663423271890146,-20.07195889273447
s394,25.377785137700872,31.571251684280114,3.4923207430854464,39.92471227931174,-19.33645012315517
s395,13.21604249571937,23.70576561920948,2.01574434228612,19.089883921755092,-21.913288171998268
s396,16.444287682111636,25.631361399316102,2.5694689418541903,29.594816763050265,-19.85518647713905
s397,25.97797265380875,31.428553051156506,3.338103641954497,40.02094406920714,-18.598959041811813
s398,16.434012549121984,26.324221172024764,2.3141095573624875,16.003355157473248,-20.893382659097142
s399,29.116949451936783,31.407196146694794,3.605540845778625,42.67158902427559,-16.500744570524077
s400,30.743250393399393,33.54666741154119,3.649472286190369,42.6840542839279,-16.591709574998696
s401,27.860832765438538,31.369766395617454,3.5733087461616075,41.54156227449482,-16.54426837808786
s402,24.41181747020911,29.12461605534682,3.2422040630152584,37.87799760698368,-18.779392022764075
s403,18.56980651274056,27.467798812561732,2.501933138928142,20.10487006357077,-21.066947580026692
s404,14.225335291197597,24.705261713855556,2.568564686127358,19.879421411399992,-21.656767734121892
s405,15.897638238749733,25.99550723840552,2.4271211870395746,25.842912170981727,-22.126117538556407
s406,21.91694753127767,28.398721331285852,2.9563616641549277,33.22347910279008,-18.85653015374473
s407,36.13105391672031,34.45421442574017,4.290642399521401,49.94737690758658,-17.90225292709843
s408,29.42791505001724,31.51860884603998,3.6486139367366164,43.2824698431778,-16.532371454595697
s409,24.16355808430196,28.94886443072138,3.1903312711660576,36.77039819838604,-19.841388260845473
s410,24.817939691616903,31.252896864915037,3.251057334808322,36.692553681756245,-16.3216388545883
s411,26.753501416657258,30.647682052998686,3.4946762949177805,40.34852690332154,-18.269500022295528
s412,19.893011808466873,27.644475368175247,2.5769671760671615,19.181801381129727,-22.540856036312206
s413,24.34098636809263,29.134705132605816,3.2400458845389326,36.33064465780609,-19.07038707751166
s414,21.012861416885354,27.640787958266944,2.7156581355111395,27.478423149760065,-19.96831080241482
s415,23.99576577163524,30.086857229441474,3.1210088052446325,37.070562822185636,-20.697623708042663
s416,28.033305426390957,31.396492092853293,3.5307593882664197,40.65562447699092,-17.354943791783494
s417,32.37179736762566,33.0481556094039,3.9846254098180105,48.89871942634568,-17.148589007961625
s418,22.30884821351325,28.244431698880913,2.779676416640589,29.272012157826804,-20.14294405560549
s419,28.488525079661496,31.179599406368876,3.5175391407219325,41.673249845351584,-17.714165783874616
s420,13.530441874329291,24.181102063634107,2.020849221247342,14.068581251452825,-23.359068447032406
s421,15.557727517686203,25.80889909297021,2.2799692300989856,23.517028357054873,-20.458195216009933
s422,25.547761454013944,30.722006117996983,3.332032613008031,39.29412924502544,-19.136247184046297
s423,21.04310344027614,29.256267425157205,2.904512623266789,32.90392841061442,-20.017182669406516
s424,13.624218477093708,24.579857782451548,2.022033556225133,18.37298069047982,-21.99980092896302
s425,25.732577306175923,30.139888270663484,3.5119295542330975,38.23277376649935,-17.996691414756327
s426,17.056465187679777,27.124284939798944,2.3365301834721324,20.22033738601247,-21.798794036524622
s427,23.181168776859067,28.925349103945926,3.123921148077454,34.51232810171213,-18.5589562661058
s428,18.276760691157136,26.472101695580722,2.523128728641438,25.454590943394184,-22.010894532994502
s429,18.667982021213955,27.34243349013789,2.599419439878783,30.176789998798387,-20.10895188317044
s430,14.84413876129548,25.121298619056034,2.3053632633396957,24.558928565588648,-21.970390839978876
s431,23.467566047329317,28.677725507510043,2.930710183092482,32.31705484769998,-20.53790779896415
s432,14.315036709360003,24.757081352655995,2.4203236097324163,23.715047098585618,-20.561502224496394
s433,25.551425798391406,31.194439977510857,3.5407748291922934,37.5060617336194,-19.617884154509206
s434,16.49711392491301,26.86263514233689,2.39492085420881,23.866027866586315,-21.695851766558178
s435,25.225509887157997,29.996775793961913,3.1643875036129856,37.02798689516428,-19.692122032920857
s436,24.60879865508935,29.516774753088526,3.1041993677347817,36.70731123351415,-18.417639119683916
s437,26.66923025764993,30.65335951624328,3.6037850951752377,35.71501915432066,-20.854733524760423
s438,18.706253178694425,27.31939654120568,2.7372215939199753,30.393193847852604,-20.751931740013116
s439,29.782898344541387,31.120685681150484,3.759040156857869,45.72683817040282,-17.47889033992054
s440,17.65527161827031,27.708976442363728,2.5973138503619033,28.218228141972563,-22.926282992400214
s441,23.658355492444652,29.0852385984965,3.040764575021583,34.60661411392087,-19.285904107081848
s442,19.554410033174562,27.79386983186284,2.5430222825027555,21.66336530308101,-22.653963743563118
s443,25.565660788388136,29.79882392397088,3.3838718163899095,41.87361679434835,-19.394505514902132
s444,20.780998638653816,28.59387266183226,2.834546356742559,34.08314210734476,-20.14197468633274
s445,20.965167691745027,28.026092207097708,2.713858993758815,29.00076766323124,-21.368907481536908
s446,22.555016799907747,29.9826733562811,3.0275528329147887,33.9136959096774,-19.84877428373165
s447,16.086577652940864,25.673976135493714,2.5948498834501916,27.317544093127474,-21.24129540469972
s448,21.984797737212574,29.30731195050897,3.1351747096157063,35.582504936399914,-19.968834425596807
s449,16.433003316631368,26.37102714796147,2.603820833682835,29.036673252400888,-22.131325733426657
s450,15.647123396813575,25.226710469323073,2.2893541292436934,22.593762763587883,-23.937769813466407
s451,27.380978924677695,30.220605923058002,3.5715543592851113,43.1776414651815,-17.7875883763185
s452,24.248468851252884,29.41877196488215,3.1064633171198914,36.75343889184745,-20.93231028730361
s453,24.949668364533874,29.22054145279524,3.2395062094199956,37.85210951439914,-19.131123652458083
s454,30.07390435576748,32.78731164025197,3.884253243833103,45.29864594586484,-16.94745233262931
s455,24.832499569026897,30.297920365173855,3.2218224318813937,38.11900068943869,-19.593059057785606
s456,29.128957677719004,32.80518728234641,3.7378749253713504,42.73612545250739,-16.901370295198554
s457,28.284770836290576,31.163446395784273,3.531244875728399,43.405367925196124,-17.443991857491227
s458,20.401794536908945,28.249464249963257,2.862890572201697,32.72618029711028,-20.206270989122828
s459,20.480333872627117,29.433063082477425,3.310235151479752,39.144881562052,-18.8423254537878
s460,16.459535008257593,26.611806047103702,2.3853440414448235,24.463565940484933,-22.330168051886933
s461,26.36906940565417,31.274059938669293,3.7579673699718783,46.11951607785475,-16.236453963673526
s462,14.523704219716148,25.709152032797935,2.019080180101424,14.582920966037598,-23.135458840214177
s463,24.152333103147765,30.45895391646598,3.190487073969535,38.09318144795832,-20.90493117250811
s464,30.156489088472135,33.33187273841616,3.8964620295383274,43.69781117703281,-16.334311880333047
s465,22.63014963791364,29.855997277695188,2.8759232572321705,31.469203554406644,-19.99082968954132
s466,24.01415423285061,30.270279192244992,3.1171022502816927,38.7361042287249,-19.006846950540172
s467,27.41341783133145,30.431178167840294,3.5965668593373477,41.92045556905693,-17.830782225362512
s468,23.944394376322474,30.065371381551657,3.1794257253453164,37.97279926458845,-19.450304861268503
s469,17.847914367809366,26.220217050829124,2.398623641366281,23.373601759709025,-22.70314762369042
s470,18.714310266245594,27.69426832200116,2.6713809121536083,30.85634266329298,-21.19907484802825
s471,23.930615220781327,28.817167306545638,2.976026657503467,33.339059007693486,-19.720128753597493
s472,28.682510129880455,32.93028598290191,3.674034762855819,43.10162968617501,-17.664623055518298
s473,19.565008692281502,28.634334703837844,2.7383036940958685,30.44947608211942,-21.278224013179113
s474,29.53719150225518,32.025161509384354,3.892605972808302,43.6558329624931,-16.54177405306909
s475,12.16163049396383,23.484454167429185,1.9091535043045365,13.925339718217828,-22.97159509003216
s476,13.90696704675631,24.047917602877856,1.9989420295116738,16.122791067592093,-22.525876020644354
s477,19.803415674504848,28.71819197597206,3.286083852968138,36.33593634444068,-21.7894608359668
s478,27.535334127358766,31.59113861708735,3.8157376976480823,47.64437342671401,-17.88602657411998
s479,23.491188618073636,29.874475176303832,3.1122937320933386,37.05794223983314,-19.529385132463254
s480,13.658071748103355,24.660236840532562,1.9359034492054716,9.706083942725412,-22.03955610850313
s481,25.325041766390484,29.961132761118034,3.395775188168427,28.68663839506189,-16.154029147641094
s482,15.05315417545491,24.74869632540484,2.180175452615327,21.13101849396522,-22.153245656365762
s483,14.204641805576689,25.62808834112095,2.2387000879819614,22.288918468549262,-22.175608402710644
s484,13.552958810293696,24.506877573804555,1.9426367480019007,7.902897439138204,-24.030706384232474
s485,23.874036910860184,30.358792296093952,3.535640054196281,34.76923223076118,-18.96886917982663
s486,15.139742045565525,25.420420946935185,2.25441196516071,20.048168815432764,-22.938478353505122
s487,17.467809204313827,27.572314816009015,2.570172927563823,30.549037500448083,-19.3587990253393
s488,23.601639778442966,30.277255086036433,2.9331167460829364,31.79348746751074,-20.71941340396909
s489,24.452135004056405,29.687037031097606,3.0794460662882557,35.59095904103495,-21.209295329889954
s490,14.285298335036591,25.479992236945854,2.0142721758211497,13.789382640977589,-23.361068141071684
s491,27.482270337881783,31.057014281832792,3.4548093679847263,42.265730918458026,-18.783772116003462
s492,17.705856807056314,26.304901955902437,2.7132722466938395,28.67912506374982,-21.966890939893506
s493,12.756572377683913,24.65607569598886,2.13436223988729,19.436617028727458,-21.18321097196467
s494,25.49713544388241,29.51100327921696,3.38609301747456,39.10351082718383,-20.14379663919148
s495,25.350507877883235,29.667068182980962,3.1598885203575366,36.00903961733947,-19.71897958689983
s496,14.129313528013622,24.803612577628666,2.094770546201504,16.005592726330566,-21.719346815839785
s497,24.550150148673964,30.13767001244367,3.203512655649074,38.919056538074614,-19.30074135275753
s498,12.88788382187558,24.091866625631706,2.111036904773817,20.556170230906258,-21.46882601091719
s499,26.349885068210085,30.856822163072067,3.40700908302822,41.42498417000121,-18.52368794388046
s500,18.356747492997396,27.06490434409619,3.0458962386110553,32.74832793290578,-20.505897012815225
s501,18.269361644052708,26.92143518699903,2.8682796887337108,31.10769835363423,-21.418994895280818
s502,21.913064464559202,28.710601457536914,3.0465988474816874,35.90789267352981,-17.779206208546576
s503,14.390032365968944,25.54211034173072,2.084931785404421,14.94818516616454,-22.649899887630923
s504,23.52188329742691,28.72836264401367,3.0549256197631136,36.60938031029886,-19.945704452987425
s505,15.952111106362167,25.364789734606575,2.194284662810992,15.390274107747043,-22.568986024461253
s506,23.281675799917,29.520622087025348,3.0074994424326476,35.993095606924086,-20.50664132584332
s507,16.10329085774585,26.62445641405136,2.7641261177005583,27.196120089316466,-22.55451727781655
s508,20.47302266904112,28.702605186564675,2.7893994230814836,28.70150272022486,-20.636957262349796
s509,21.67615493882239,28.606759667608365,2.91075803067332,34.28161091968642,-20.495658788147686
s510,19.729055631074516,28.833289451299954,2.8329209067897154,35.61039834504912,-18.866676585879905
s511,13.437959869559373,24.2788241296447,2.0457637562199595,20.688956721661217,-22.7009109095
s512,23.833432593413832,28.930777233753698,3.05747323268891,36.279090043438124,-20.528651386485713
s513,24.931863812357484,29.73964192643411,3.1687154243546996,37.118291850597124,-18.722285660349034
s514,15.381300674588472,25.468250592135014,2.153289168249861,11.58316049082158,-23.382354004160728
s515,26.920805518080368,30.55844882602057,3.476499793100488,41.14061121053516,-20.63189590001077
s516,14.206419845766778,24.538009384011772,2.1562919184133276,18.488214136438806,-23.53360034901451
s517,16.255125876241443,26.085809903610794,2.2774151978209964,13.967345284252612,-22.741084025491407
s518,24.755108701499736,29.183195879737415,3.184533997170372,36.6321851455834,-20.95244706423326
s519,14.46519036508301,24.717709134082774,2.2716549656005407,23.054914247100953,-21.65153402286209
s520,16.26421181834966,25.751791076229335,2.4392483573013766,26.41482430714219,-19.17430642162448
s521,23.419101117443653,29.262942895753262,3.0495647058946505,36.705192965920524,-20.481465869885277
s522,23.712558160790657,28.91963852551947,3.239784208907972,35.28963557356581,-18.370397011524613
s523,18.03968279968016,27.776772329846295,2.398199143348831,22.85181886160791,-22.375385229765985
s524,13.2684858200963,24.02403130085426,1.917717905046667,14.848285071610578,-22.194304475807208
s525,23.80786764135361,29.919730267787884,3.093597829781034,36.52885924358831,-20.96151325596525
s526,17.3733407085302,26.719514271911823,2.3724346682655777,17.66131479037378,-21.931725815123684
s527,17.181032934333945,27.374815388412323,2.422145767933518,24.553296210498978,-20.633761200761114
s528,31.997864197939492,32.49166189891524,4.058505718119254,47.087860846480204,-17.76721144005281
s529,12.711800666008221,24.12081896507215,1.8614730277777225,8.974884092998341,-22.263491497911073
s530,15.272031384989074,25.57233052045656,2.2697435696423955,20.34553707536467,-23.005664487912934
s531,24.87417225084676,31.191492498118883,3.251758928732999,38.82787714834223,-18.466791254192607
s532,24.877236856541924,29.913792087385794,3.2396865998734756,37.17323364988895,-18.598177267290172
s533,15.084654582852362,24.70842843858832,2.247649734858202,21.320656785024415,-21.34099683522431
s534,14.150192702909305,24.9301844180376,2.1327696297397236,19.303881543234763,-22.869365113088303
s535,23.811216647003707,30.698650757903028,3.2067264895530667,36.08239607268588,-17.77040539985326
s536,22.114587108290852,29.149578949120574,2.9018147297595758,34.52595010360679,-19.952226782248893
s537,15.123436439234995,26.132291714704273,2.546875317856397,27.465617332716555,-20.152688206006395
s538,23.762807326255857,30.076992749130078,3.1270429490151663,36.413857680063884,-17.401402089925384
s539,24.30176479197519,29.79126213106561,3.192995977010965,35.597702715795045,-19.24950405987826
s540,13.73733062601648,24.842131049452767,2.1673715229716306,21.52331602621692,-21.576431648810043
s541,28.772401751748408,32.23366579087802,3.52655400660346,40.154369055516796,-15.866737935771596
s542,22.993771772551362,28.680443255663917,3.020423877269674,35.27926203241433,-20.099071093451915
s543,21.398128031869028,28.562829042133433,3.033385450865537,34.73001541711525,-18.7906909803376
s544,13.832873463637869,25.72009126056657,2.238256834810354,22.939180785330706,-22.486146614205413
s545,18.482705777276927,26.890183340860787,2.9047935164667216,31.50420716118854,-19.879728622627326
s546,22.060422760218394,28.88099533728397,2.7648620230406524,24.195863354062723,-21.264722376943194
s547,30.092558063392886,31.31024214235705,3.8207287765909204,44.75921295002957,-17.383566216745088
s548,20.501698803591456,27.976091121857422,3.0735523693399007,33.777674864645945,-19.436257921836432
s549,14.934607657767872,24.748751029112213,2.1214080710512935,9.142832877921865,-22.332029630061292
s550,13.563199513364141,24.912788087861497,1.969450757901236,11.03142698451208,-24.12763530103872
s551,29.155971874016192,32.41331539683679,3.638977912923519,42.241626985822215,-17.318231038566054
s552,16.839257665717355,27.00865359057442,2.391819899176621,22.3491532835388,-20.6092340204543
s553,22.982625448964303,29.30474316880636,2.9027714874791255,34.220281030673206,-19.928696809429145
s554,27.863439532533302,32.57007837656767,3.4990550119525925,42.14234413636411,-18.129218540319194
s555,15.544190027987964,25.023201686321794,2.506117801534655,25.313182175013903,-21.02602816640752
s556,21.218857355275784,28.004045913100985,2.864641083853707,33.115694902477095,-19.4182068668375
s557,14.388952882550305,25.7384573475976,2.2463910141432626,20.74315386469887,-21.907182111841642
s558,26.706013311020026,30.332517059578674,3.274554423570429,39.32372548350634,-19.093044072135363
s559,21.0321061180393,28.10035078252067,2.754389471679172,28.53766309267517,-20.23025085829861
s560,23.97589759556867,29.666586948719072,3.0892249514060146,36.27698472776606,-21.07002513254548
s561,12.512510156831036,24.216614861191385,2.009857186743089,18.886876362321004,-21.215593867567932
s562,28.19514813435859,31.608032831564838,3.5779499335532368,41.33171471243052,-17.64234380631898
s563,22.595053555206885,30.437523938952868,3.261620305166726,30.78287494115593,-16.46928563220792
s564,26.719994072065916,30.152817981092227,3.473949746677088,41.60380771192968,-18.6344957171948
s565,25.068339574863277,29.50868194686837,3.1307834158828713,36.28812072174936,-20.28655126138008
s566,27.24732752503885,31.34253493130311,3.459316182549221,41.464672308389744,-18.210027860932996
s567,19.662274082484792,27.996214571612214,2.5617395453885643,23.94703441974687,-20.669437388632872
s568,23.320357929371465,28.71224060666186,2.9016884222240504,33.188157680334605,-20.626294150986997
s569,19.72321073484485,27.197308588557743,2.814458499624638,29.85307795601746,-20.65075063553067
s570,21.981844201451647,28.290054452208185,2.985175995182782,33.933824494553974,-20.316349425773893
s571,23.974886396382054,30.122231120545674,3.118434621915817,36.70805573857419,-20.4720627133513
s572,13.451361801202138,24.32484102304077,2.011460436821316,13.668309146139002,-23.93038589894997
s573,24.856161956064014,29.492024709412934,3.3894493968366817,39.56102283252967,-19.261095010903666
s574,19.640948689349685,27.89383620542933,2.619671498528493,25.153803829731277,-20.858942903697127
s575,17.955636392213506,27.072042723824666,2.6796006142501,30.16574186794253,-20.219734428130064
s576,25.3735160510537,29.819405507392005,3.236139089499419,39.06071311650808,-18.447141795219018
s577,21.45027977617047,28.63841820340696,2.8847783248679724,33.14743381277158,-19.499775094639595
s578,21.86365453926397,30.08135322655089,2.9490135792705394,34.89756001761092,-21.081981538926428
s579,24.347180487873683,29.364819669930633,3.0609573329422344,35.28601511536862,-20.29210259566103
s580,12.589390323053204,23.38654873067383,2.3603853167044564,15.57372245032353,-21.952047105112435
s581,22.21882411412748,29.52182558890264,2.8096233770251353,29.27167198229493,-20.000782911733587
s582,13.57586335767819,24.55074367488466,2.0364016149084505,18.55643127004236,-23.542474224134143
s583,24.651962869392886,29.749128838087096,3.2064423114680483,37.04064913429173,-18.817176700986717
s584,21.357711479659066,28.360158650206923,2.6930403484678416,22.093256359069805,-20.792149813835717
s585,13.260839351001927,24.682815074155755,1.9481473573037158,9.59136044819006,-22.14462266832296
s586,26.460546326568917,31.444562585568434,3.696545282534468,44.70038023222975,-16.711247094795958
s587,32.35608120282758,33.042806567155466,3.9700852287470423,48.934454848970255,-17.229244621324597
s588,13.921704451767411,24.1203893539099,2.1317384361155987,20.49832767701624,-23.06180681354529
s589,22.42459722230919,29.66373803662814,3.079892936823169,31.922208432847565,-20.549661592021693
s590,14.509885916829445,26.02635955335322,2.239779786829965,21.797787878382152,-23.025975077669738
s591,22.938184222164313,29.897048816607732,3.0121754560943694,34.35856901441448,-20.315760311396254
s592,33.95132801962765,32.637652022446424,4.202580846265352,50.410656559800024,-16.759837300840317
s593,19.22020669828798,27.2776733258098,2.887078288955663,35.636258541718,-18.33051427645905
s594,26.78382107027586,31.25545283667405,3.492480313487686,40.7396212823917,-17.004535724655543
s595,13.605779189215333,24.982506669305398,1.9433873422643477,11.663489972815825,-21.21342929627275
s596,24.64078543965595,30.08423286937308,3.3025437134546562,40.36126029910133,-18.954022893886613
s597,12.414531105574326,23.459633341264666,1.9098545307698265,16.310227832164635,-23.895595411916588
s598,19.328104088218833,27.786728106689505,2.70537917533507,30.951777272679486,-19.2375365124274
s599,13.732212908134505,25.4047515302844,1.982312896781226,12.738827971215583,-23.58158831573873
s600,31.44529315043427,33.72654286453987,3.864769451350516,44.51952656777548,-19.421432325362453
s601,22.863982779376183,28.38249879680312,2.9260322057180916,32.90323942682422,-20.73803555561576
s602,26.159732481203502,30.124269871728213,3.32244319902543,40.53395439845224,-18.218563067002272
s603,29.105692518714893,31.044906097408198,3.513186875061095,41.29331485986809,-17.224548364796576
s604,24.380824828880737,29.639659872191654,3.3403245885516513,40.8457963292284,-18.051545152367638
s605,23.198653604099615,30.265200950348436,3.0826414666641937,37.086738662821396,-20.21935755598555
s606,18.754938636960485,27.83585054070588,2.7895120934106163,28.722749863719155,-18.279067365348936
s607,13.213724003381136,24.55167263436005,2.1099915748577263,20.356402138811895,-22.377216309211114
s608,18.925426334620546,28.279465210830125,2.714718406752064,31.56890621318057,-20.985621364202956
s609,25.12383694225848,30.415946077582806,3.207935726719193,37.05940580192341,-19.467762058824896
s610,19.70517090842809,28.638624409068772,3.023704349545774,32.518481685768855,-20.692619771502955
s611,14.975398170867965,25.505825235023334,2.6022462633335754,26.95122465279351,-21.70289912291919
s612,23.769669194214096,30.297235297356515,2.967295524490118,32.95976082415607,-19.300460311453357
s613,13.000462798555322,23.69253234487883,1.8864647661586804,8.004316698373609,-23.859581378960875
s614,23.81254560214315,29.054563137904076,3.0286305306286305,34.25744921161782,-19.336740810401473
s615,22.609650941160606,29.365492800577062,2.989948128703228,35.80677150873489,-19.737166979224906
s616,30.181066558602875,32.48660327082376,3.740256060630934,43.631571407698004,-18.15004309366292
s617,25.80158106737272,31.40093080153095,3.439298379879001,41.20078592190246,-18.32352306169715
s618,32.74774500294934,34.628489756218336,4.077206412040297,46.782613647895914,-17.00993990522181
s619,13.4772784786932,23.797649697701566,1.9019111898090746,13.367409281919528,-23.31208521979489
s620,14.221395136725073,25.309429250418564,2.0520042522280932,13.594562396687156,-22.943945678461795
s621,21.537730970890884,27.91518051267191,2.747468085921686,29.63463685216321,-21.1771624321882
s622,17.45014112634233,27.409028996029015,2.7720931087788694,30.868210763916736,-20.02792552777272
s623,25.782029596650695,29.688918780421776,3.1909531447745025,36.60843458589144,-19.888538318379673
s624,16.093761817985808,25.538730574970263,2.2637029756103804,21.82925204613187,-23.645754769566192
s625,13.391027682504252,24.734176209807718,2.0604832676532747,20.216692082729082,-21.441715371664138
