sample_id,E_T,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,ln_D
s422,3.0061672989931685,2.0296876378120503,23.85675622890524,0.36160613684873244,43.57308369081036,2.333184730530766,2.0473303167420815,0.0,0.0,0.5475113122171946,0.0,0.0,0.17647058823529413,0.18552036199095023,0.09049773755656108,0.0,0.0,0.0,0.0,0.0,-10.963564779666223
s423,3.8053291072746873,2.3911190648901637,23.974886396382054,0.37850892788463925,42.7052663935556,4.93610621059416,2.0905701754385966,0.0,0.0,0.5614035087719298,0.0,0.0,0.21052631578947367,0.0,0.10964912280701754,0.0,0.0,0.11842105263157894,0.0,0.0,-10.311411572334732
s424,3.3929047482614854,1.8114540132562382,27.573263018754012,0.2980621284149699,45.24843162051936,3.4153776499574886,2.270625,0.015625,0.0,0.375,0.0,0.0,0.1875,0.0,0.1875,0.0,0.234375,0.0,0.0,0.0,-9.846515167814163
s425,3.1993498440935646,2.2224275356393948,24.294359126209045,0.4439575138367989,47.87417827811783,2.1145028493421636,1.9483084577114427,0.0,0.0,0.4228855721393035,0.0,0.0,0.2736318407960199,0.21890547263681592,0.0,0.0,0.0,0.0,0.0845771144278607,0.0,-10.939913271144887
s426,4.357809976287443,2.5714933049729822,20.963796190329415,0.5112760610854502,39.35309109412715,1.7350400037761073,2.2089719626168227,0.0,0.0,0.35514018691588783,0.0,0.17757009345794392,0.32710280373831774,0.0,0.0,0.0,0.0,0.14018691588785046,0.0,0.0,-10.3287883820838
s427,3.1371743932920557,2.0400812912922297,20.480333872627117,0.3421679343409026,34.22552439116881,1.6702954157987722,2.5330120481927714,0.0,0.0,0.0,0.3253012048192771,0.0,0.14056224899598393,0.26104417670682734,0.0,0.0,0.27309236947791166,0.0,0.0,0.0,-10.442366111761265
s428,2.941853450403119,1.8695029238820728,27.700798369958708,0.21092703896512086,41.34651185269701,5.247525055356156,2.375115511551155,0.0,0.0,0.5973597359735974,0.0,0.0,0.07260726072607261,0.0462046204620462,0.0,0.21122112211221122,0.07260726072607261,0.0,0.0,0.0,-9.178572098145725
s429,3.5481878264603752,2.1215751250333503,24.382004847404723,0.4342939179179361,46.347774980201784,4.162722011789352,1.9879146919431279,0.0,0.0,0.47393364928909953,0.0,0.0,0.2985781990521327,0.0,0.17535545023696683,0.0,0.0,0.0,0.052132701421800945,0.0,-10.547437267412354
s430,2.8730656790495352,2.968824676285684,29.782898344541387,0.3839004174248427,52.692820148034784,8.757666250548109,2.0643478260869563,0.0,0.0,0.391304347826087,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.17391304347826086,-9.783008156864025
s431,3.361519591606613,2.0041283727561505,20.501698803591456,0.3313636437887958,32.583057027136405,3.045408556651616,2.643183520599251,0.0,0.0,0.0,0.3782771535580524,0.0,0.1760299625468165,0.07116104868913857,0.0,0.12359550561797752,0.250936329588015,0.0,0.0,0.0,-10.395158719700609
s432,3.601202236225079,2.298752626151556,21.3073271187853,0.2863430440335888,36.86012063614686,6.285573518796398,2.241898734177215,0.24050632911392406,0.0,0.5780590717299579,0.0,0.0,0.0970464135021097,0.0,0.0,0.0,0.0,0.08438818565400844,0.0,0.0,-10.243219417970094
s433,3.3786228006262684,2.73159250844363,26.02848819256194,0.48302109735716,50.59743499114842,6.258405237791629,1.9783173076923075,0.0,0.0,0.3173076923076923,0.0,0.0,0.3701923076923077,0.0,0.0,0.0,0.0,0.11538461538461539,0.1971153846153846,0.0,-10.229278927982445
s434,3.3718448848842826,1.9651309205259326,19.198580384167027,0.4831292514488816,39.62260206945113,3.060248657294403,2.0831958762886593,0.2268041237113402,0.0,0.36597938144329895,0.11855670103092783,0.0,0.28865979381443296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.575024551215375
s435,3.1921071858580063,1.8814892820214641,24.299712972333918,0.2449443937816678,37.578244651204884,1.5944516411495173,2.5139222614840993,0.0,0.0,0.44876325088339225,0.0,0.1978798586572438,0.10600706713780919,0.0,0.24734982332155478,0.0,0.0,0.0,0.0,0.0,-9.93217158308101
s436,3.6697707027311304,2.281097789336423,21.434727494908206,0.37028282445308125,39.571804605984376,6.325395103999106,2.1245833333333337,0.19444444444444445,0.0,0.5416666666666666,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0787037037037037,0.0,0.0,-10.307624892794477
s437,2.93203612256247,2.108989938282167,22.26472401155244,0.28360744897311563,33.451925239031986,1.8269320169402323,2.7009836065573767,0.0,0.0,0.34098360655737703,0.0,0.32459016393442625,0.1540983606557377,0.0,0.0,0.13114754098360656,0.0,0.04918032786885246,0.0,0.0,-9.59128919707447
s438,2.485187497686545,2.48895703857724,31.89281480721438,0.2955389932606454,51.38286830051209,15.716328232258384,2.1999999999999997,0.0421455938697318,0.0,0.42528735632183906,0.0,0.0,0.19157088122605365,0.0,0.0,0.14559386973180077,0.0,0.0,0.0,0.19540229885057472,-9.20493992000114
s439,2.916520015321969,2.0622703953002475,20.321537239885707,0.37163027153503425,38.284324621570384,3.1727383805839673,2.2461137440758296,0.26540284360189575,0.0,0.32701421800947866,0.14218009478672985,0.0,0.2037914691943128,0.0,0.0,0.0,0.0,0.0,0.061611374407582936,0.0,-10.336753424473898
s440,3.43052056981603,3.1868176462108493,21.22536035821013,0.3741477345184212,35.86353991559643,2.543332057881438,2.465795918367347,0.0,0.0,0.17959183673469387,0.3469387755102041,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.23673469387755103,0.0,0.0653061224489796,-10.78749845880528
s441,3.2369494378211403,1.9102977956825473,18.58758014843139,0.3339753896211181,34.47440078811639,2.7670024195603466,2.308986175115207,0.3087557603686636,0.0,0.3686635944700461,0.17050691244239632,0.0,0.15207373271889402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.49152568475684
s442,3.477392528852052,2.0469570570407063,22.248509335039326,0.45133776577946877,43.4475606825768,2.22963004855208,2.00792270531401,0.043478260869565216,0.0,0.4782608695652174,0.0,0.033816425120772944,0.2753623188405797,0.09178743961352658,0.07729468599033816,0.0,0.0,0.0,0.0,0.0,-10.826629380353344
s443,3.6430639318960347,1.9998732609748069,22.993771772551362,0.3932297163090282,40.957655969857115,1.795173377049185,2.190877192982456,0.0,0.0,0.45614035087719296,0.0,0.10526315789473684,0.24561403508771928,0.0,0.19298245614035087,0.0,0.0,0.0,0.0,0.0,-10.398970708381759
s444,3.6486530897192226,2.0844460689520385,23.58668927327769,0.4147036662404834,41.68810197137455,7.501770314991592,2.100657894736842,0.0,0.0,0.5,0.0,0.0,0.27631578947368424,0.0,0.0,0.15789473684210525,0.06578947368421052,0.0,0.0,0.0,-10.105831990855771
s445,2.676710362986523,1.824872261847972,27.535888424625174,0.2980034126129565,46.52615630367706,1.9142614885065024,2.230938775510204,0.0,0.0,0.33877551020408164,0.0,0.0,0.1469387755102041,0.2612244897959184,0.0,0.0,0.2530612244897959,0.0,0.0,0.0,-9.867502544638246
s446,3.725173833930473,2.0147336465832897,16.774857141633213,0.3778229004075312,30.753904759660898,2.202139962507725,2.4301818181818184,0.2,0.0,0.19545454545454546,0.35,0.0,0.16818181818181818,0.05454545454545454,0.0,0.031818181818181815,0.0,0.0,0.0,0.0,-10.871185024740015
s447,3.329472420701094,2.2266344988776465,25.05889938806205,0.4332214937727885,47.634484422352216,4.80810515354642,1.9722748815165876,0.0,0.0,0.47393364928909953,0.0,0.0,0.2985781990521327,0.0,0.17535545023696683,0.0,0.0,0.0,0.0,0.052132701421800945,-10.565171466568447
s448,2.916907259315576,2.0521000968623193,27.444469903802165,0.2686210387311816,44.59726359367854,3.966984674179421,2.2237692307692307,0.0,0.0,0.5307692307692308,0.0,0.0,0.13076923076923078,0.0,0.25384615384615383,0.0,0.0,0.0,0.08461538461538462,0.0,-10.209624199984669
s449,2.9083638484822965,2.4735560099486444,31.06899651850673,0.30016589002300137,53.58276211162753,2.846057612087738,2.106344537815126,0.037815126050420166,0.0,0.3949579831932773,0.0,0.0,0.14285714285714285,0.23949579831932774,0.0,0.0,0.0,0.0,0.0,0.18487394957983194,-9.926738521465937
s450,3.1961925643847096,2.000133470833349,23.769669194214096,0.4998647132628851,48.2821405507474,2.2192425149783217,1.9426153846153846,0.0,0.0,0.3333333333333333,0.0,0.0,0.3487179487179487,0.15897435897435896,0.0,0.0,0.15897435897435896,0.0,0.0,0.0,-10.693994502365754
s451,2.7300412112769736,1.7690211092916457,29.149164583194874,0.246198465908065,44.820758445127595,3.0661844544756685,2.3921678321678326,0.0,0.0,0.3356643356643357,0.0,0.0,0.12937062937062938,0.024475524475524476,0.1958041958041958,0.0,0.3146853146853147,0.0,0.0,0.0,-9.6508945107932
s452,3.2745363233784492,2.687932461524103,28.856578767542644,0.27936191506645613,45.41923048619138,4.890264689108163,2.3243984962406015,0.0,0.0,0.42857142857142855,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.07894736842105263,0.23308270676691728,0.12781954887218044,0.0,-9.426775971479602
s453,3.330529261373865,2.3305036270678654,21.298697952020156,0.2790930057368686,33.90147780528653,2.897998865390163,2.7079553903345728,0.08921933085501858,0.0,0.0,0.3903345724907063,0.0,0.12639405204460966,0.0,0.0,0.0,0.2379182156133829,0.15613382899628253,0.0,0.0,-10.325303058519093
s454,3.3777067103137344,2.1855273885146045,24.780905079947754,0.4305776291830597,45.571664426683554,3.530560388222541,2.0880184331797236,0.0,0.0,0.35944700460829493,0.0,0.0,0.29493087557603687,0.03686635944700461,0.05069124423963134,0.0,0.18433179723502305,0.07373271889400922,0.0,0.0,-10.159508675209796
s455,3.2573319151984585,1.9285614998249274,22.35633865739487,0.2761284281199779,38.630438121233794,4.317625142352395,2.2392340425531914,0.19574468085106383,0.0,0.548936170212766,0.029787234042553193,0.0,0.11063829787234042,0.0,0.1148936170212766,0.0,0.0,0.0,0.0,0.0,-10.272628049559122
s456,3.6865641666911886,2.0010079166330192,23.978813066306817,0.4111014017449408,46.181417757331594,1.8339619153218822,1.9901923076923078,0.0,0.0,0.46153846153846156,0.0,0.0,0.23076923076923078,0.25,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,-10.900831480617285
