# c0 + a0 * (face-area-avg * AAV) + a1 * (Ge * S) + a2 * (poly_dist_avg - SBI) + a3 * (pockets-per-volume + face-area-count)
# Property Label: $E$; Unit of the Property: Unitless
# RMSE: 0.637162294218312; Max AE: 2.49936110043866
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.482171338397339e-01,  8.351914239030037e+00,  2.779498325003211e+00, -7.044804843404945e-02,  2.279781979509433e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         32|1|mult; (face-area-avg * AAV); $\left(face-area-avg AAV\right)$; (face_sub_area_sub_avg .* AAV); (newdata$face_sub_area_sub_avg * newdata$AAV); face-area-avg,AAV
# 1;  1; Unitless;                                         18|10|mult; (Ge * S); $\left(Ge S\right)$; (Ge .* S); (newdata$Ge * newdata$S); Ge,S
# 2;  1; Unitless;                                         29|5|sub; (poly_dist_avg - SBI); $\left(poly_{dist, avg} - SBI\right)$; (poly_dist_avg - SBI); (newdata$poly_dist_avg - newdata$SBI); poly_dist_avg,SBI
# 3;  1; Unitless;                                         36|34|add; (pockets-per-volume + face-area-count); $\left(pockets-per-volume + face-area-count\right)$; (pockets_sub_per_sub_volume + face_sub_area_sub_count); (newdata$pockets_sub_per_sub_volume + newdata$face_sub_area_sub_count); pockets-per-volume,face-area-count
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s83         , -1.321966357459877e+00, -7.228538502408406e-01,  1.114857162385815e+00,  0.000000000000000e+00,  1.100129219085911e-02,  4.071046726586034e+01
s84         ,  1.425519064192979e+00,  2.792870767707512e-01,  2.095694190511793e-01,  2.319177212916512e-02,  1.042824275361353e-01,  3.481972465058006e+01
s85         , -6.984731689207798e-01, -6.007781088105888e-01,  1.096305493160341e-02,  0.000000000000000e+00, -1.185528512550574e-01,  3.618862098981784e+01
s86         , -2.932580333118892e-01, -4.206741912177263e-01,  2.616317583383044e-01,  0.000000000000000e+00, -1.833417415807168e-01,  3.054846579281356e+01
s87         ,  3.346071912195332e-02, -1.575052347644252e-01,  8.726021994730097e-02,  0.000000000000000e+00, -1.519201262087351e-02,  3.381396126497314e+01
s88         , -7.344698336486584e-02, -7.356739349388963e-02,  2.917537806046718e-01,  4.349110043222637e-03, -1.520287137799115e-03,  3.324725488445475e+01
s89         ,  2.903456543575506e-01,  6.216600283349401e-01,  4.395054725191818e-01,  0.000000000000000e+00,  1.291630309521642e-01,  2.770819321903674e+01
s90         ,  3.160753830639385e-01,  6.919008301083140e-02,  1.925457715000533e-03,  0.000000000000000e+00,  2.204977825767912e-02,  3.224495046921333e+01
s91         ,  4.911838748491691e-01,  1.270500378184388e+00,  2.506535040898784e+00,  0.000000000000000e+00,  4.800421880404987e-02,  1.094704288615001e+01
s92         , -8.899315452749768e-01, -1.214257758895724e+00,  1.218425663981631e+00,  0.000000000000000e+00, -1.079011629842426e-01,  4.277672900667467e+01
s93         ,  8.806558878772817e-01, -6.223203647721220e-03,  5.004375330744072e-01,  0.000000000000000e+00, -6.506245175782238e-02,  2.882962460711596e+01
s94         ,  2.174850994919374e-01,  6.774372998352691e-01,  1.113022987932138e-01,  4.095000000000000e-02,  4.320965951230660e-03,  2.753616062885555e+01
s95         , -7.665153489308597e-01, -1.198445791916488e+00,  2.178645201161384e+00,  0.000000000000000e+00,  4.971330122950937e-03,  4.498539133802525e+01
s96         ,  5.275622810365228e-01,  6.733462608208685e-02,  7.513677700449918e-03,  0.000000000000000e+00,  7.120710367779670e-03,  3.167051110411887e+01
s97         ,  2.030602111680013e+00,  1.280202131492566e+00,  1.753320476645027e+00,  0.000000000000000e+00,  9.911978157802448e-02,  1.441077505627750e+01
s98         , -9.469867286116609e-01, -8.088687447322505e-01,  1.668995459953022e-01,  0.000000000000000e+00, -1.957623833276372e-01,  3.576808998046594e+01
s99         , -9.198822372946849e-01, -1.734632524220509e+00,  3.536759984221632e+00,  0.000000000000000e+00, -9.282162489601917e-02,  4.588073902278285e+01
s100        , -4.843791818667553e-01, -2.916738339117368e-01, -3.123813644735540e-03,  0.000000000000000e+00, -1.088685894687253e-01,  3.221265605642576e+01
s101        , -2.042448773263304e-01,  6.480391312781553e-02,  1.861003424644197e-01,  0.000000000000000e+00, -2.783549937789082e-02,  2.995151931133752e+01
s102        , -5.164158759195604e-01, -1.879293153897249e+00,  4.662075194697122e+00,  0.000000000000000e+00, -3.662439191657310e-02,  4.778383999477786e+01
s103        ,  1.172650799800637e-01,  9.790177462901175e-01,  1.569775737086617e-01,  3.305555555555555e-02, -5.120464187824589e-02,  2.003251257242104e+01
s104        , -1.768695959917696e+00, -1.689312998469189e+00,  2.958343012784995e+00,  0.000000000000000e+00, -7.447593389362359e-02,  4.717820005063560e+01
s105        ,  5.247327840013729e-01,  8.126828216164217e-02,  4.546165944331094e-01,  0.000000000000000e+00, -3.783435600427154e-03,  3.010183706928408e+01
s106        ,  5.297962102782025e-01,  9.781503007904345e-01,  2.441017336706484e+00,  0.000000000000000e+00,  3.726954715946251e-03,  1.348781365745181e+01
s107        ,  1.497385912477808e-01, -7.148222693476840e-01,  1.490528454018933e+00,  0.000000000000000e+00,  2.379895776558821e-02,  4.031100392228280e+01
s108        ,  4.406641357796892e-01,  4.642817367024523e-01,  2.003771305268941e+00,  0.000000000000000e+00, -5.163420154566389e-02,  1.951778447983373e+01
s109        , -6.596772585897818e-01, -4.205197061074011e-01,  5.767909588622272e-01,  0.000000000000000e+00, -9.691587494450357e-03,  3.673449711080097e+01
s110        ,  1.094420195469493e+00,  4.839335969488125e-01, -7.678558892168720e-02,  0.000000000000000e+00,  1.947373942589631e-01,  3.333664502896254e+01
s111        ,  3.915962330096326e-01,  1.004610655317490e+00,  1.197117995191469e+00,  1.470588235294118e-02,  3.450158996532426e-02,  1.868692369879776e+01
s112        ,  8.365523515867515e-01,  4.637724078173961e-01,  2.571666919710204e+00,  0.000000000000000e+00, -1.171336407038922e-01,  1.574595376566878e+01
s113        , -1.291655352083360e-01,  1.204457114957291e-02,  3.118340697054026e-02,  0.000000000000000e+00, -1.398967990718297e-01,  2.660503187986086e+01
s114        ,  1.376602311009741e+00,  6.243269179368942e-01,  2.037808544570535e+00,  0.000000000000000e+00,  1.828469050540282e-02,  1.993297497417171e+01
s115        ,  2.854337653329592e+00,  7.909391618548638e-01,  1.636768220049557e+00,  0.000000000000000e+00,  7.118942550315577e-02,  2.049902934663614e+01
s116        , -4.031277243707178e-01, -2.446744040838456e-01,  1.176269473837979e+00,  0.000000000000000e+00, -1.814255248136243e-01,  2.620145188199989e+01
s117        , -1.548008576871541e+00, -9.344532709383078e-01,  1.291446868563932e+00,  0.000000000000000e+00, -2.326320387330265e-02,  4.199066867909266e+01
s118        , -1.376296935489929e+00, -1.133417687348362e+00,  1.531108715393473e+00,  0.000000000000000e+00, -5.822228772308922e-02,  4.293141453155096e+01
s119        ,  1.159776550977451e-01, -5.658195105569064e-02, -7.148525005170905e-02,  0.000000000000000e+00,  9.018076762627869e-02,  3.687279661744117e+01
s120        , -1.608916416404319e-01,  3.500543541384415e-01,  1.433456455423605e-01,  0.000000000000000e+00, -1.341737463059170e-01,  2.179685137709824e+01
s121        ,  3.197271174130288e-01,  7.275256363145792e-01,  5.876436942974895e-01,  0.000000000000000e+00,  3.051520268120614e-02,  2.200166602624423e+01
s122        , -1.530552753436365e+00, -7.649734527147425e-01,  8.967222699929490e-01,  0.000000000000000e+00, -8.939801219925782e-02,  3.780607499500059e+01
s123        , -1.233881263109963e+00, -1.457222547172381e+00,  2.187222773462227e+00,  0.000000000000000e+00, -9.708791123058623e-02,  4.461393919845897e+01
s124        , -5.427146006639550e-01,  8.595771922744300e-02,  3.709894293246211e-03,  0.000000000000000e+00,  6.206569701920298e-02,  3.358199331103940e+01
s125        ,  9.732454451545894e-01,  3.578857485838594e-02,  7.669664664227871e-01,  5.925044616299822e-02,  3.535112674642983e-02,  3.865868446806643e+01
s126        , -1.840471966312827e-01, -5.116418730503716e-01,  2.262958184858523e-01,  0.000000000000000e+00, -3.991442447421012e-02,  3.757294797814502e+01
s127        , -1.081994746251625e+00, -1.679837553152240e+00,  2.997473303123208e+00,  0.000000000000000e+00, -9.248449937735610e-02,  4.625084998420898e+01
s128        ,  4.539347974729817e-01,  9.717439720347592e-01,  1.899685821949653e+00,  0.000000000000000e+00, -9.994878338678848e-04,  1.453118954668504e+01
