sample_id,T,E,ln_D
s2550,700.0,0.3117345420790691,-13.625086430960687
s2551,900.0,0.3117345420790691,-12.296997140415087
s2552,1100.0,0.3117345420790691,-11.540537786388047
s2553,500.0,0.35911107280456006,-15.021273973737024
s2554,700.0,0.35911107280456006,-12.732466116311466
s2555,900.0,0.35911107280456006,-11.323138161807202
s2556,1100.0,0.35911107280456006,-10.485266563694736
s2557,500.0,0.3408924026581933,-15.30805848278435
s2558,700.0,0.3408924026581933,-13.229001801580486
s2559,900.0,0.3408924026581933,-11.90089620039745
s2560,1100.0,0.3408924026581933,-10.958617628065959
s2561,500.0,0.36186016794109277,-15.09328821716568
s2562,700.0,0.36186016794109277,-13.048871796632596
s2563,900.0,0.36186016794109277,-11.459117982115231
s2564,1100.0,0.36186016794109277,-10.509792071270407
s2565,500.0,0.2094981021160616,-14.146623137740796
s2566,700.0,0.2094981021160616,-12.990202379477974
s2567,900.0,0.2094981021160616,-12.40357060499236
s2568,1100.0,0.2094981021160616,-11.296989494486787
s2569,500.0,0.3501340571046481,-16.205588215394677
s2570,700.0,0.3501340571046481,-15.211645415026629
s2571,900.0,0.3501340571046481,-13.123848176646122
s2572,1100.0,0.3501340571046481,-11.673941278536217
s2573,500.0,0.38748000045614434,-16.565495976277067
s2574,700.0,0.38748000045614434,-14.189049442756263
s2575,900.0,0.38748000045614434,-12.743263772129199
s2576,1100.0,0.38748000045614434,-11.591682118813937
s2577,500.0,0.36824458059408,-15.714650231871534
s2578,700.0,0.36824458059408,-13.60424913868939
s2579,900.0,0.36824458059408,-12.011661814943242
s2580,1100.0,0.36824458059408,-11.048507772054702
s2581,500.0,0.36080594386090764,-15.805952082754928
s2582,700.0,0.36080594386090764,-13.567535148469675
s2583,900.0,0.36080594386090764,-12.134313879577926
s2584,1100.0,0.36080594386090764,-11.233145760682824
s2585,500.0,0.4520188427464398,-17.75501984631208
s2586,700.0,0.4520188427464398,-15.08775416894458
s2587,900.0,0.4520188427464398,-13.169128293201863
s2588,1100.0,0.4520188427464398,-12.038538470320484
s2589,500.0,0.30765586565935094,-14.39715302283792
s2590,700.0,0.30765586565935094,-12.521161705548048
s2591,900.0,0.30765586565935094,-11.304422197022006
s2592,1100.0,0.30765586565935094,-10.481672114381125
s2593,500.0,0.32751833950813186,-15.713529626669729
s2594,700.0,0.32751833950813186,-14.29442914100637
s2595,900.0,0.32751833950813186,-12.657283999562944
s2596,1100.0,0.32751833950813186,-11.499076218257201
s2597,500.0,0.403391592446973,-16.934933273519853
s2598,700.0,0.403391592446973,-14.790232559032475
s2599,900.0,0.403391592446973,-13.04950398635854
s2600,1100.0,0.403391592446973,-11.753163216520937
s2601,500.0,0.2876475457015807,-13.455345332068584
s2602,700.0,0.2876475457015807,-11.556228364882001
s2603,900.0,0.2876475457015807,-10.443745339553523
s2604,1100.0,0.2876475457015807,-9.83974469239468
s2605,500.0,0.32461719478464623,-14.291027000963076
s2606,700.0,0.32461719478464623,-12.210893599568333
s2607,900.0,0.32461719478464623,-11.098302609949572
s2608,1100.0,0.32461719478464623,-10.105854425104308
s2609,500.0,0.3806836388063698,-15.035175429936459
s2610,700.0,0.3806836388063698,-12.712344866624512
s2611,900.0,0.3806836388063698,-11.077101538414686
s2612,1100.0,0.3806836388063698,-10.262775740967484
s2613,500.0,0.3990701969333611,-15.349169326619839
s2614,700.0,0.3990701969333611,-12.657384386714611
s2615,900.0,0.3990701969333611,-11.159238734125694
s2616,1100.0,0.3990701969333611,-10.331199381488053
s2617,500.0,0.330160081261243,-13.911210089513883
s2618,700.0,0.330160081261243,-11.729664034937294
s2619,900.0,0.330160081261243,-10.413504825661196
s2620,1100.0,0.330160081261243,-9.783714307118071
s2621,500.0,0.3511549547073698,-14.675479130106165
s2622,700.0,0.3511549547073698,-12.352215741689992
s2623,900.0,0.3511549547073698,-10.989786731418839
s2624,1100.0,0.3511549547073698,-10.265997437589176
s2625,500.0,0.3884445992890358,-15.734767552645032
s2626,700.0,0.3884445992890358,-13.46174573828585
s2627,900.0,0.3884445992890358,-11.85132055368958
s2628,1100.0,0.3884445992890358,-10.793238727699391
s2629,500.0,0.2881934609200796,-13.942092561891165
s2630,700.0,0.2881934609200796,-12.013013508778457
s2631,900.0,0.2881934609200796,-10.916391122295241
s2632,1100.0,0.2881934609200796,-10.320415609820735
s2633,500.0,0.30218628600445424,-13.672930246971662
s2634,700.0,0.30218628600445424,-11.609549825060249
s2635,900.0,0.30218628600445424,-10.515389774055645
s2636,1100.0,0.30218628600445424,-9.86110393696298
s2637,500.0,0.24375989312437082,-12.18095053117236
s2638,700.0,0.24375989312437082,-10.430784884755269
s2639,900.0,0.24375989312437082,-9.613061696373963
s2640,1100.0,0.24375989312437082,-9.105115861809743
s2641,500.0,0.349959673353325,-16.124073615155428
s2642,700.0,0.349959673353325,-14.136309615728107
s2643,900.0,0.349959673353325,-12.696264036401718
s2644,1100.0,0.349959673353325,-11.64164104150778
s2645,500.0,0.36924323339268517,-14.96393705945774
s2646,700.0,0.36924323339268517,-13.213169478803227
s2647,900.0,0.36924323339268517,-11.378372291776413
s2648,1100.0,0.36924323339268517,-10.268029997109071
s2649,500.0,0.36675705229329364,-16.54534509698402
s2650,700.0,0.36675705229329364,-14.286210134883163
s2651,900.0,0.36675705229329364,-12.966646187350968
s2652,1100.0,0.36675705229329364,-11.814428823877162
s2653,500.0,0.3082148173326723,-14.280227023147466
s2654,700.0,0.3082148173326723,-12.268875174396088
s2655,900.0,0.3082148173326723,-11.110660186371854
s2656,1100.0,0.3082148173326723,-10.377766117695824
s2657,500.0,0.2849566000242558,-14.601105550969317
s2658,700.0,0.2849566000242558,-13.104964605901962
s2659,900.0,0.2849566000242558,-11.820147958764931
s2660,1100.0,0.2849566000242558,-10.963564779666223
s2661,500.0,0.3607096799787242,-14.811878045783581
s2662,700.0,0.3607096799787242,-12.746779031883019
s2663,900.0,0.3607096799787242,-11.058538588959319
s2664,1100.0,0.3607096799787242,-10.311411572334732
s2665,500.0,0.4287245589264435,-16.722161994645397
s2666,700.0,0.4287245589264435,-14.338552278975907
s2667,900.0,0.4287245589264435,-12.433009001412406
s2668,1100.0,0.4287245589264435,-11.288215627802305
s2669,500.0,0.3216157003619058,-13.921825924539384
s2670,700.0,0.3216157003619058,-11.471021384921992
s2671,900.0,0.3216157003619058,-10.52712053082935
s2672,1100.0,0.3216157003619058,-9.846515167814163
s2673,500.0,0.30326850211110185,-14.852144394716976
s2674,700.0,0.30326850211110185,-12.732488257944324
s2675,900.0,0.30326850211110185,-11.826927219594896
s2676,1100.0,0.30326850211110185,-10.939913271144887
s2677,500.0,0.4130797094395094,-15.524470001457926
s2678,700.0,0.4130797094395094,-12.682061521622197
s2679,900.0,0.4130797094395094,-11.175416196267657
s2680,1100.0,0.4130797094395094,-10.3287883820838
s2681,500.0,0.37597487019323017,-15.865823118052402
s2682,700.0,0.37597487019323017,-13.817966637395575
s2683,900.0,0.37597487019323017,-12.123479481971605
s2684,1100.0,0.37597487019323017,-11.09611314544363
s2685,500.0,0.30127358541220745,-15.34814627388955
s2686,700.0,0.30127358541220745,-13.74967563506857
s2687,900.0,0.30127358541220745,-12.483171252759156
s2688,1100.0,0.30127358541220745,-11.458190203461754
s2689,500.0,0.2973748497281133,-14.218825944596889
s2690,700.0,0.2973748497281133,-12.34367245079753
s2691,900.0,0.2973748497281133,-11.198338680271942
s2692,1100.0,0.2973748497281133,-10.442366111761265
s2693,500.0,0.2788602474909709,-12.659000352785426
s2694,700.0,0.2788602474909709,-10.859539376993313
s2695,900.0,0.2788602474909709,-9.705799929239562
s2696,1100.0,0.2788602474909709,-9.178572098145725
s2697,500.0,0.33633508674458523,-14.799349922621216
s2698,700.0,0.33633508674458523,-12.56808502024311
s2699,900.0,0.33633508674458523,-11.319082610512584
s2700,1100.0,0.33633508674458523,-10.547437267412354
s2701,500.0,0.40734904914621917,-16.939288669750372
s2702,700.0,0.40734904914621917,-14.82305478130311
s2703,900.0,0.40734904914621917,-13.069294114895012
s2704,1100.0,0.40734904914621917,-11.684260103214422
s2705,500.0,0.31311943034375256,-15.088830739993458
s2706,700.0,0.31311943034375256,-13.177697970684992
s2707,900.0,0.31311943034375256,-11.886129645070042
s2708,1100.0,0.31311943034375256,-11.134052465162044
s2709,500.0,0.27233980883982595,-13.216502038413092
s2710,700.0,0.27233980883982595,-11.58615134274577
s2711,900.0,0.27233980883982595,-10.4281007870753
s2712,1100.0,0.27233980883982595,-9.783008156864025
s2713,500.0,0.3186406804637795,-14.418628561206017
s2714,700.0,0.3186406804637795,-12.520016733312007
s2715,900.0,0.3186406804637795,-11.169790561252707
s2716,1100.0,0.3186406804637795,-10.395158719700609
s2717,500.0,0.3625463621398807,-15.949907183958938
s2718,700.0,0.3625463621398807,-13.887785118399977
s2719,900.0,0.3625463621398807,-12.340938370871642
s2720,1100.0,0.3625463621398807,-11.337909534913127
s2721,500.0,0.3413603579475227,-14.61458663389517
s2722,700.0,0.3413603579475227,-12.538508486424162
s2723,900.0,0.3413603579475227,-11.23308281837882
s2724,1100.0,0.3413603579475227,-10.243219417970094
s2725,500.0,0.3689405274271485,-16.158357790066393
s2726,700.0,0.3689405274271485,-14.04552837841733
s2727,900.0,0.3689405274271485,-12.492242960678116
s2728,1100.0,0.3689405274271485,-11.45931415605751
s2729,500.0,0.38694049600640085,-16.528413886429547
s2730,700.0,0.38694049600640085,-14.303447467234935
s2731,900.0,0.38694049600640085,-12.573550207567905
s2732,1100.0,0.38694049600640085,-11.659677372110117
s2733,500.0,0.3202619050354717,-14.268210742180683
s2734,700.0,0.3202619050354717,-12.296554472970408
s2735,900.0,0.3202619050354717,-10.977046460456462
s2736,1100.0,0.3202619050354717,-10.229278927982445
s2737,500.0,0.35590243738572197,-16.097704175165504
s2738,700.0,0.35590243738572197,-14.326559364658923
s2739,900.0,0.35590243738572197,-12.593253018387761
s2740,1100.0,0.35590243738572197,-11.586047589075404
s2741,500.0,0.3196194218889968,-14.603869015579804
s2742,700.0,0.3196194218889968,-12.866421612442098
s2743,900.0,0.3196194218889968,-11.376597087251305
s2744,1100.0,0.3196194218889968,-10.575024551215375
s2745,500.0,0.30258196571419754,-13.755069003859534
s2746,700.0,0.30258196571419754,-11.71596218009507
s2747,900.0,0.30258196571419754,-10.611497349928875
s2748,1100.0,0.30258196571419754,-9.93217158308101
s2749,500.0,0.3478600085461389,-14.707121511997414
s2750,700.0,0.3478600085461389,-12.824672267012602
s2751,900.0,0.3478600085461389,-11.223432581563252
s2752,1100.0,0.3478600085461389,-10.307624892794477
s2753,500.0,0.2779296564477739,-13.085852555404523
s2754,700.0,0.2779296564477739,-11.221777659812428
s2755,900.0,0.2779296564477739,-10.17030583948356
s2756,1100.0,0.2779296564477739,-9.59128919707447
s2757,500.0,0.23557257774732895,-12.172725502057165
s2758,700.0,0.23557257774732895,-10.610070067931652
s2759,900.0,0.23557257774732895,-9.716564851211603
s2760,1100.0,0.23557257774732895,-9.20493992000114
s2761,500.0,0.2764588743105503,-13.848933930005542
s2762,700.0,0.2764588743105503,-12.154347534209066
s2763,900.0,0.2764588743105503,-11.056179710654293
s2764,1100.0,0.2764588743105503,-10.336753424473898
s2765,500.0,0.32518132913475956,-14.929735380055487
s2766,700.0,0.32518132913475956,-13.002421333004401
s2767,900.0,0.32518132913475956,-11.682211975021703
s2768,1100.0,0.32518132913475956,-10.78749845880528
s2769,500.0,0.35000556486233225,-15.661893418315731
s2770,700.0,0.35000556486233225,-13.684868500418425
s2771,900.0,0.35000556486233225,-12.07688633777423
s2772,1100.0,0.35000556486233225,-11.267344831110792
s2773,500.0,0.30683259263743146,-14.386583740006511
s2774,700.0,0.30683259263743146,-12.691199573139953
s2775,900.0,0.30683259263743146,-11.330601399348705
s2776,1100.0,0.30683259263743146,-10.49152568475684
s2777,500.0,0.3296243533429779,-15.029418614535627
s2778,700.0,0.3296243533429779,-13.139514574723602
s2779,900.0,0.3296243533429779,-11.761514282631346
s2780,1100.0,0.3296243533429779,-10.826629380353344
s2781,500.0,0.34532845595512224,-14.763765348688457
s2782,700.0,0.34532845595512224,-12.421546639895183
s2783,900.0,0.34532845595512224,-11.175414346123148
s2784,1100.0,0.34532845595512224,-10.398970708381759
s2785,500.0,0.36585053016844515,-15.946684231653592
s2786,700.0,0.36585053016844515,-13.51644423740763
s2787,900.0,0.36585053016844515,-12.296066659466272
s2788,1100.0,0.36585053016844515,-11.246331796369388
s2789,500.0,0.3458582559469018,-14.474392130075138
s2790,700.0,0.3458582559469018,-12.36098971469565
s2791,900.0,0.3458582559469018,-10.936688402846382
s2792,1100.0,0.3458582559469018,-10.105831990855771
s2793,500.0,0.36237274997565233,-16.564492985585954
s2794,700.0,0.36237274997565233,-14.415481238703649
s2795,900.0,0.36237274997565233,-12.89173194248654
s2796,1100.0,0.36237274997565233,-11.97813766551765
s2797,500.0,0.25372715768074244,-13.094974451893913
s2798,700.0,0.25372715768074244,-11.51541203566672
s2799,900.0,0.25372715768074244,-10.532786740554776
s2800,1100.0,0.25372715768074244,-9.867502544638246
s2801,500.0,0.3531117082444724,-15.340452643166966
s2802,700.0,0.3531117082444724,-12.864849313520493
s2803,900.0,0.3531117082444724,-11.660919622278795
s2804,1100.0,0.3531117082444724,-10.871185024740015
s2805,500.0,0.26085964707102843,-17.623467471230484
s2806,700.0,0.26085964707102843,-17.102207191969278
s2807,900.0,0.26085964707102843,-15.054169521072433
s2808,1100.0,0.26085964707102843,-14.43083926907339
s2809,500.0,0.3156029077940111,-14.549575146789426
s2810,700.0,0.3156029077940111,-12.634099456890324
s2811,900.0,0.3156029077940111,-11.321188485075119
s2812,1100.0,0.3156029077940111,-10.565171466568447
s2813,500.0,0.27649558142656305,-13.712814287705356
s2814,700.0,0.27649558142656305,-12.013951549711285
s2815,900.0,0.27649558142656305,-10.90155258156742
s2816,1100.0,0.27649558142656305,-10.209624199984669
s2817,500.0,0.4080057738359912,-16.906778470562205
s2818,700.0,0.4080057738359912,-14.577405800620898
s2819,900.0,0.4080057738359912,-12.843882315602794
s2820,1100.0,0.4080057738359912,-11.71599059424633
s2821,500.0,0.30549186543768336,-15.091738502727319
s2822,700.0,0.30549186543768336,-13.434191615497344
s2823,900.0,0.30549186543768336,-12.145704517056847
s2824,1100.0,0.30549186543768336,-11.164630786423047
s2825,500.0,0.275685745824773,-13.424352630074731
s2826,700.0,0.275685745824773,-11.747143067908958
s2827,900.0,0.275685745824773,-10.63418769544808
s2828,1100.0,0.275685745824773,-9.926738521465937
s2829,500.0,0.3029692214651238,-14.539309520340703
s2830,700.0,0.3029692214651238,-12.75836542831511
s2831,900.0,0.3029692214651238,-11.49227986216227
s2832,1100.0,0.3029692214651238,-10.693994502365754
s2833,500.0,0.3995450651142464,-16.477387418193903
s2834,700.0,0.3995450651142464,-14.307564810912208
s2835,900.0,0.3995450651142464,-12.445403929011789
s2836,1100.0,0.3995450651142464,-11.440093831365672
s2837,500.0,0.2587824243022462,-12.91733831565348
s2838,700.0,0.2587824243022462,-11.127465561983325
s2839,900.0,0.2587824243022462,-10.21110752820067
s2840,1100.0,0.2587824243022462,-9.6508945107932
s2841,500.0,0.3103954785478393,-13.352633879567545
s2842,700.0,0.3103954785478393,-11.2454240872657
s2843,900.0,0.3103954785478393,-10.131458735058448
s2844,1100.0,0.3103954785478393,-9.426775971479602
s2845,500.0,0.31517390332063194,-15.660481965782346
s2846,700.0,0.31517390332063194,-13.673206467363775
s2847,900.0,0.31517390332063194,-12.351635798030587
s2848,1100.0,0.31517390332063194,-11.717612101768218
s2849,500.0,0.3157030864251143,-14.313409907559805
s2850,700.0,0.3157030864251143,-12.046104139057846
s2851,900.0,0.3157030864251143,-10.995547083709571
s2852,1100.0,0.3157030864251143,-10.325303058519093
s2853,500.0,0.41302545042280936,-16.492512364379078
s2854,700.0,0.41302545042280936,-13.939704094738536
s2855,900.0,0.41302545042280936,-12.28558205070468
s2856,1100.0,0.41302545042280936,-11.26144425086367
s2857,500.0,0.32017506822473857,-14.177421762193202
s2858,700.0,0.32017506822473857,-12.052017463502587
s2859,900.0,0.32017506822473857,-10.810408414580087
s2860,1100.0,0.32017506822473857,-10.159508675209796
s2861,500.0,0.38110240672815593,-16.33562386649612
s2862,700.0,0.38110240672815593,-14.033186221126284
s2863,900.0,0.38110240672815593,-12.516236381409806
s2864,1100.0,0.38110240672815593,-11.482071711096546
s2865,500.0,0.38197896319986163,-17.361839402019672
s2866,700.0,0.38197896319986163,-15.597064157934186
s2867,900.0,0.38197896319986163,-13.63657679955005
s2868,1100.0,0.38197896319986163,-12.519639062335475
s2869,500.0,0.30876466124035223,-14.207746517594348
s2870,700.0,0.30876466124035223,-12.306913710324446
s2871,900.0,0.30876466124035223,-11.109061995966492
s2872,1100.0,0.30876466124035223,-10.272628049559122
s2873,500.0,0.36860540714483075,-15.923370870514141
s2874,700.0,0.36860540714483075,-13.954148806955113
s2875,900.0,0.36860540714483075,-12.289853367213082
s2876,1100.0,0.36860540714483075,-11.233134221920112
s2877,500.0,0.3494518721773782,-15.296030052806191
s2878,700.0,0.3494518721773782,-12.985311907728935
s2879,900.0,0.3494518721773782,-11.641368188595543
s2880,1100.0,0.3494518721773782,-10.900831480617285
s2881,500.0,0.2889387327892394,-13.918194619577521
s2882,700.0,0.2889387327892394,-12.219204158670165
s2883,900.0,0.2889387327892394,-10.97492898810746
s2884,1100.0,0.2889387327892394,-10.271573169739714
s2885,500.0,0.33515622227326336,-14.958695896940608
s2886,700.0,0.33515622227326336,-13.031129126630066
s2887,900.0,0.33515622227326336,-11.616611854096439
s2888,1100.0,0.33515622227326336,-10.69521818162354
s2889,500.0,0.39297298500719985,-14.472312938578286
s2890,700.0,0.39297298500719985,-12.523235438049314
s2891,900.0,0.39297298500719985,-10.343104480384135
s2892,1100.0,0.39297298500719985,-9.635614924367513
s2893,500.0,0.25479722687871786,-12.52796225641333
s2894,700.0,0.25479722687871786,-10.694002646796964
s2895,900.0,0.25479722687871786,-9.821186850466471
s2896,1100.0,0.25479722687871786,-9.324720268053042
s2897,500.0,0.42542251723667374,-16.330784843900943
s2898,700.0,0.42542251723667374,-13.792351876507597
s2899,900.0,0.42542251723667374,-11.983092719898911
s2900,1100.0,0.42542251723667374,-10.964065168915782
s2901,500.0,0.34140163238328186,-15.807314519423155
s2902,700.0,0.34140163238328186,-13.836242320743603
s2903,900.0,0.34140163238328186,-12.441754313825601
s2904,1100.0,0.34140163238328186,-11.441777003893135
s2905,500.0,0.3565303572011397,-14.507633484150993
s2906,700.0,0.3565303572011397,-12.073139013712092
s2907,900.0,0.3565303572011397,-10.83073347731525
s2908,1100.0,0.3565303572011397,-9.983430760559001
s2909,500.0,0.3629396592722891,-14.724784360653743
s2910,700.0,0.3629396592722891,-12.62926010834003
s2911,900.0,0.3629396592722891,-10.989744049933684
s2912,1100.0,0.3629396592722891,-10.170909707434316
s2913,500.0,0.31461539321129284,-16.574648786709847
s2914,700.0,0.31461539321129284,-14.178591431900601
s2915,900.0,0.31461539321129284,-13.482783248011081
s2916,1100.0,0.31461539321129284,-12.461376351279744
s2917,500.0,0.42172467053373397,-15.380974641430456
s2918,700.0,0.42172467053373397,-12.911723076901062
s2919,900.0,0.42172467053373397,-10.989205055479284
s2920,1100.0,0.42172467053373397,-10.113172449057572
s2921,500.0,0.34543230411637815,-14.210236802416066
s2922,700.0,0.34543230411637815,-12.134599384184803
s2923,900.0,0.34543230411637815,-10.667225847712235
s2924,1100.0,0.34543230411637815,-9.857563352913163
s2925,500.0,0.3417794069311213,-17.52261719302145
s2926,700.0,0.3417794069311213,-15.82478525977812
s2927,900.0,0.3417794069311213,-14.029346183978538
s2928,1100.0,0.3417794069311213,-13.261303377083326
s2929,500.0,0.3014499929408717,-13.395847166226796
s2930,700.0,0.3014499929408717,-11.419360621553883
s2931,900.0,0.3014499929408717,-10.21741581753126
s2932,1100.0,0.3014499929408717,-9.621141491960683
s2933,500.0,0.3255217810350611,-14.44664446309392
s2934,700.0,0.3255217810350611,-12.42152493434204
s2935,900.0,0.3255217810350611,-11.123933838039939
s2936,1100.0,0.3255217810350611,-10.325818361452027
s2937,500.0,0.3401565206514627,-14.47788754923585
s2938,700.0,0.3401565206514627,-12.606459959226116
s2939,900.0,0.3401565206514627,-11.02279058433248
s2940,1100.0,0.3401565206514627,-10.198233559050632
s2941,500.0,0.3446462025618343,-16.139578835182164
s2942,700.0,0.3446462025618343,-14.668001729106269
s2943,900.0,0.3446462025618343,-12.900379523306881
s2944,1100.0,0.3446462025618343,-11.720725431931394
s2945,500.0,0.39188431449444006,-16.727444890287046
s2946,700.0,0.39188431449444006,-14.594137337567261
s2947,900.0,0.39188431449444006,-12.828178255517173
s2948,1100.0,0.39188431449444006,-11.755285053143993
s2949,500.0,0.3473005190242371,-15.732436905601705
s2950,700.0,0.3473005190242371,-13.979559697669684
s2951,900.0,0.3473005190242371,-12.382166590030446
s2952,1100.0,0.3473005190242371,-11.287726956810213
s2953,500.0,0.30747302519322195,-13.307711406342872
s2954,700.0,0.30747302519322195,-11.42293040040463
s2955,900.0,0.30747302519322195,-10.093858866579163
s2956,1100.0,0.30747302519322195,-9.461243404493498
s2957,500.0,0.33928535862865133,-15.575529556312949
s2958,700.0,0.33928535862865133,-13.666772690584068
s2959,900.0,0.33928535862865133,-12.349944299981415
s2960,1100.0,0.33928535862865133,-11.178387052721945
s2961,500.0,0.25319178539791487,-13.977471771650132
s2962,700.0,0.25319178539791487,-12.590177161059726
s2963,900.0,0.25319178539791487,-11.39292186090239
s2964,1100.0,0.25319178539791487,-10.79987592768237
s2965,500.0,0.33785043875620097,-14.994030300506985
s2966,700.0,0.33785043875620097,-13.124511531160751
s2967,900.0,0.33785043875620097,-11.576733015020713
s2968,1100.0,0.33785043875620097,-10.733844809451815
s2969,500.0,0.2675480406468385,-14.36068818233601
s2970,700.0,0.2675480406468385,-12.913372135180204
s2971,900.0,0.2675480406468385,-11.721732772047641
s2972,1100.0,0.2675480406468385,-10.95459056614961
s2973,500.0,0.3865455249891579,-16.174064514751016
s2974,700.0,0.3865455249891579,-13.510850398708929
s2975,900.0,0.3865455249891579,-12.221665694208355
s2976,1100.0,0.3865455249891579,-11.246634329970664
s2977,500.0,0.2618450589282877,-12.826308945943357
s2978,700.0,0.2618450589282877,-10.905286890981198
s2979,900.0,0.2618450589282877,-10.056162759283511
s2980,1100.0,0.2618450589282877,-9.522768004117598
s2981,500.0,0.27917776401885386,-14.069230145431717
s2982,700.0,0.27917776401885386,-12.298245701421237
s2983,900.0,0.27917776401885386,-11.278146999377935
s2984,1100.0,0.27917776401885386,-10.49761184726495
s2985,500.0,0.35635220585413313,-14.909051535711983
s2986,700.0,0.35635220585413313,-12.783407312347816
s2987,900.0,0.35635220585413313,-11.299240782931788
s2988,1100.0,0.35635220585413313,-10.396018098234077
s2989,500.0,0.2751120925270589,-16.753329655771648
s2990,700.0,0.2751120925270589,-16.33546929016541
s2991,900.0,0.2751120925270589,-14.109286879432924
s2992,1100.0,0.2751120925270589,-13.369217937423933
s2993,500.0,0.3764463001455358,-15.058353079499053
s2994,700.0,0.3764463001455358,-12.355824995999097
s2995,900.0,0.3764463001455358,-11.159906586578124
s2996,1100.0,0.3764463001455358,-10.271033864943147
s2997,500.0,0.36215234019614284,-14.760724555910006
s2998,700.0,0.36215234019614284,-12.133890453143819
s2999,900.0,0.36215234019614284,-10.896699232516665
s3000,1100.0,0.36215234019614284,-10.214193019578428
s3001,500.0,0.34460694722612273,-14.857490978600186
s3002,700.0,0.34460694722612273,-12.629192857673823
s3003,900.0,0.34460694722612273,-11.27501568139184
s3004,1100.0,0.34460694722612273,-10.518686556979317
s3005,500.0,0.33964163365841377,-15.576251510255572
s3006,700.0,0.33964163365841377,-13.83897519633785
s3007,900.0,0.33964163365841377,-12.316685521226722
s3008,1100.0,0.33964163365841377,-11.216859817792571
s3009,500.0,0.34768319974199013,-14.183638833092157
s3010,700.0,0.34768319974199013,-11.488418313260732
s3011,900.0,0.34768319974199013,-10.483519775652836
s3012,1100.0,0.34768319974199013,-9.788083619329752
s3013,500.0,0.2951230712168202,-14.383369108988902
s3014,700.0,0.2951230712168202,-12.4911558676986
s3015,900.0,0.2951230712168202,-11.401617679069934
s3016,1100.0,0.2951230712168202,-10.622135080190567
s3017,500.0,0.2552022548210238,-12.755246710121817
s3018,700.0,0.2552022548210238,-11.007578702016435
s3019,900.0,0.2552022548210238,-10.109175078797538
s3020,1100.0,0.2552022548210238,-9.52395863952661
s3021,500.0,0.26063104805528703,-13.363192123154873
s3022,700.0,0.26063104805528703,-11.75901848170259
s3023,900.0,0.26063104805528703,-10.688348617252755
s3024,1100.0,0.26063104805528703,-10.074386140349409
s3025,500.0,0.36060992492709715,-15.882897320130862
s3026,700.0,0.36060992492709715,-13.578449087764707
s3027,900.0,0.36060992492709715,-12.21932529803195
s3028,1100.0,0.36060992492709715,-11.29935935338642
s3029,500.0,0.35362947606226736,-16.689255328336515
s3030,700.0,0.35362947606226736,-15.052643811539198
s3031,900.0,0.35362947606226736,-13.37770099037117
s3032,1100.0,0.35362947606226736,-12.129974323384952
s3033,500.0,0.27792425846763175,-12.732546723257506
s3034,700.0,0.27792425846763175,-10.92655207508686
s3035,900.0,0.27792425846763175,-9.95956625392107
s3036,1100.0,0.27792425846763175,-9.16758420491945
s3037,500.0,0.3940160341654499,-16.148926746168495
s3038,700.0,0.3940160341654499,-13.929193340399166
s3039,900.0,0.3940160341654499,-12.350519554749967
s3040,1100.0,0.3940160341654499,-11.071114960054068
s3041,500.0,0.3645790933856309,-16.215789667276628
s3042,700.0,0.3645790933856309,-14.216867654958303
s3043,900.0,0.3645790933856309,-12.709167379627537
s3044,1100.0,0.3645790933856309,-11.520958536413822
s3045,500.0,0.22499080258097234,-12.334782107117645
s3046,700.0,0.22499080258097234,-10.78398975338902
s3047,900.0,0.22499080258097234,-9.976871751273995
s3048,1100.0,0.22499080258097234,-9.498455822140128
s3049,500.0,0.3457133148186597,-16.419394244685726
s3050,700.0,0.3457133148186597,-14.587083140394542
s3051,900.0,0.3457133148186597,-13.029723465588733
s3052,1100.0,0.3457133148186597,-12.01250465435551
s3053,500.0,0.35185013551350824,-16.315050192455672
s3054,700.0,0.35185013551350824,-14.395753293273414
s3055,900.0,0.35185013551350824,-12.815280376111083
s3056,1100.0,0.35185013551350824,-11.849622173833529
s3057,500.0,0.3176541751814252,-14.386249647542291
s3058,700.0,0.3176541751814252,-12.56730531098316
s3059,900.0,0.3176541751814252,-11.18859324052828
s3060,1100.0,0.3176541751814252,-10.363258260130722
s3061,500.0,0.358594376089984,-15.124919014121495
s3062,700.0,0.358594376089984,-12.723343225627637
s3063,900.0,0.358594376089984,-11.42588257444721
s3064,1100.0,0.358594376089984,-10.581883154669608
s3065,500.0,0.31276782218659427,-14.551411401010846
s3066,700.0,0.31276782218659427,-12.522943994591637
s3067,900.0,0.31276782218659427,-11.457333473560125
s3068,1100.0,0.31276782218659427,-10.525370928281161
s3069,500.0,0.34823419038429126,-14.982883247838886
s3070,700.0,0.34823419038429126,-13.383197287875603
s3071,900.0,0.34823419038429126,-11.595191193739897
s3072,1100.0,0.34823419038429126,-10.565102545823983
s3073,500.0,0.29691180501802117,-13.890359012249018
s3074,700.0,0.29691180501802117,-12.217704073323587
s3075,900.0,0.29691180501802117,-10.926876667795561
s3076,1100.0,0.29691180501802117,-10.120034716051812
s3077,500.0,0.34797297047912,-15.750075414030484
s3078,700.0,0.34797297047912,-14.002739689473742
s3079,900.0,0.34797297047912,-12.276465274548501
s3080,1100.0,0.34797297047912,-11.362821436781369
s3081,500.0,0.29414457194521143,-13.829739091073888
s3082,700.0,0.29414457194521143,-11.871913600477011
