sample_id,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,E_T
s207,2.2029883872955565,15.947759400519432,0.7310894457625683,34.933187258280675,3.368852308029976,2.1629891304347826,0.11413043478260869,0.0,0.0,0.31521739130434784,0.0,0.42934782608695654,0.0,0.0,0.0,0.14130434782608695,0.0,0.0,0.0,8.040232641411238
s208,1.9831243937727103,24.925819301648463,0.44544990959350805,44.70821557279806,5.403547793911553,2.1359734513274335,0.0,0.0,0.27876106194690264,0.0,0.0,0.3407079646017699,0.0,0.01327433628318584,0.08849557522123894,0.27876106194690264,0.0,0.0,0.0,7.373127857461314
s209,2.075554512380703,22.77389206251432,0.4470673263030784,42.40655763364735,1.913355691559822,2.124675925925926,0.0,0.0,0.41203703703703703,0.0,0.10185185185185185,0.30092592592592593,0.0,0.16203703703703703,0.0,0.0,0.0,0.023148148148148147,0.0,7.122440182172941
s210,2.465263255812683,26.726301221919258,0.4301126093806625,49.56929371928613,3.8951755335848324,2.0337327188940097,0.0,0.0,0.3087557603686636,0.0,0.0,0.31797235023041476,0.09216589861751152,0.0,0.05069124423963134,0.0,0.0,0.2304147465437788,0.0,6.550934933008384
s211,2.1162412782350435,24.00186911107746,0.2481572079700877,36.89649028245415,4.074575044773599,2.4252249134948096,0.0,0.0,0.5155709342560554,0.13494809688581316,0.0,0.10034602076124567,0.0,0.0,0.2041522491349481,0.0,0.04498269896193772,0.0,0.0,9.277255796315211
s212,2.3718881504026283,30.07390435576748,0.25807231455387397,45.6562382188594,16.544921426396808,2.2938566552901025,0.0,0.0,0.5290102389078498,0.0,0.0,0.1296928327645051,0.0,0.0,0.21160409556313994,0.0,0.0,0.0,0.1296928327645051,6.587840226849048
s213,2.5199141314340983,13.12080605345394,0.6462779283844647,25.98434139997739,1.2900008617854697,2.3886138613861387,0.034653465346534656,0.0,0.0,0.4900990099009901,0.01485148514851485,0.2623762376237624,0.16336633663366337,0.034653465346534656,0.0,0.0,0.0,0.0,0.0,8.654629935848208
s214,2.8119534010919587,26.920805518080368,0.28088760744635055,42.97598471259818,5.325100347644062,2.281622641509434,0.0,0.0,0.5509433962264151,0.0,0.0,0.10566037735849057,0.0,0.0,0.0,0.0,0.2679245283018868,0.07547169811320754,0.0,9.152718270182582
s215,2.1852706518380196,18.96727059165617,0.37037222647982737,32.51532101426771,2.1706202138725,2.393416666666667,0.0,0.0,0.2833333333333333,0.3,0.0,0.1625,0.13333333333333333,0.0,0.12083333333333333,0.0,0.0,0.0,0.0,7.24354958099894
s216,2.1685122947938833,23.601639778442966,0.5101633155069103,48.18668121432107,4.400458933120799,1.8931122448979594,0.0,0.0,0.4336734693877551,0.0,0.0,0.37244897959183676,0.0,0.1377551020408163,0.0,0.0,0.0,0.05612244897959184,0.0,8.2243948686531
s217,2.3147276840379236,16.18393536348365,0.6472635567918792,32.36787072696727,3.5907412842047752,2.2906999999999997,0.08,0.0,0.0,0.345,0.0,0.37,0.0,0.0,0.035,0.155,0.015,0.0,0.0,8.433185292995233
s218,2.3955199948149453,28.642600060819326,0.33046877909351846,48.672390313140546,4.5957366585423225,2.1188477366255145,0.0,0.0,0.46502057613168724,0.0,0.0,0.1934156378600823,0.11522633744855967,0.0,0.102880658436214,0.0,0.0,0.0,0.12345679012345678,6.552665752336344
s219,2.365210696957385,12.644817442285538,0.8448151083321006,28.85612185547213,1.687140694496174,2.204494382022472,0.15730337078651685,0.0,0.0,0.43820224719101125,0.0,0.4044943820224719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.407502378462443
s220,2.2503590357618677,23.8683810428221,0.4343586546385136,46.61089505532243,2.452582008451581,1.9585024154589374,0.0,0.0,0.5024154589371981,0.0,0.0,0.2560386473429952,0.16908212560386474,0.0,0.0,0.0,0.06280193236714976,0.0,0.00966183574879227,7.9257739923693
s221,2.5090302212384055,13.524345404733316,0.5849090311240057,24.25795286880736,2.1188404764542432,2.5412389380530973,0.0,0.0,0.0,0.5575221238938053,0.0,0.2743362831858407,0.0,0.0,0.168141592920354,0.0,0.0,0.0,0.0,8.534475112530037
s222,2.8035096778716393,23.91232874817072,0.30550604559779587,39.33963761795832,3.1610863535163762,2.3238431372549018,0.0,0.0,0.4980392156862745,0.10980392156862745,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.27450980392156865,0.0,0.0,8.234594865305676
s223,2.0816204886173466,22.178450637967103,0.5418891626832197,46.50320295057616,3.4927075358626363,1.8694358974358976,0.0,0.0,0.46153846153846156,0.015384615384615385,0.0,0.37948717948717947,0.0,0.14358974358974358,0.0,0.0,0.0,0.0,0.0,7.880941375775051
s224,1.920419027844645,25.80158106737272,0.2878126932869585,44.549492490427724,1.7484594969026364,2.1573750000000005,0.0,0.0,0.49166666666666664,0.0,0.0,0.09583333333333334,0.325,0.0,0.0,0.0875,0.0,0.0,0.0,6.472435325808795
s225,2.573526672497893,19.773100865113953,0.5590066827152333,37.604200752404196,1.6900669210825556,2.239859154929577,0.0,0.0,0.3004694835680751,0.0,0.22535211267605634,0.3568075117370892,0.0,0.0,0.0,0.0,0.11737089201877934,0.0,0.0,8.806473631375404
s226,2.366383381325407,33.498585400677605,0.2079650134382628,47.34097606211466,8.272368036092757,2.474035087719298,0.0,0.0,0.3567251461988304,0.0,0.0,0.09941520467836257,0.0,0.0,0.19298245614035087,0.0,0.0,0.3508771929824561,0.0,5.250427025852626
s227,3.1085451018128447,19.857102392038627,0.32383180003434525,32.42488871611372,2.388845352593483,2.5218604651162786,0.0,0.0,0.2868217054263566,0.32558139534883723,0.0,0.10852713178294573,0.0,0.0,0.0,0.0,0.27906976744186046,0.0,0.0,7.560609968829537
s228,2.1605030086627943,20.965167691745027,0.505940804538233,40.024411047876846,4.201348238862193,2.0602857142857145,0.0,0.0,0.4238095238095238,0.1,0.0,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,8.820696960954724
s229,1.983283155553668,24.62085299603894,0.3381871330549948,42.994623888605254,3.7553593741500637,2.107008547008547,0.0,0.0,0.5726495726495726,0.0,0.0,0.18803418803418803,0.0,0.23931623931623933,0.0,0.0,0.0,0.0,0.0,6.713816846144905
s230,1.9372958376255558,23.91587550540136,0.2739853338838703,40.46041951941193,4.78811992297175,2.207854251012146,0.11336032388663968,0.0,0.5910931174089069,0.0,0.0,0.11336032388663968,0.0,0.18218623481781376,0.0,0.0,0.0,0.0,0.0,6.907125038995977
s231,2.0089254606083435,20.223067787929534,0.3945776132850964,38.948130554530984,3.392575273889291,2.110721153846154,0.22596153846153846,0.0,0.47596153846153844,0.04326923076923077,0.0,0.20192307692307693,0.052884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,7.532084138779509
s232,2.2808616955877885,13.767562165457635,0.5303598863775193,25.739355352812126,2.379512826721535,2.502511627906977,0.18604651162790697,0.0,0.0,0.4511627906976744,0.0,0.24186046511627907,0.0,0.0,0.037209302325581395,0.08372093023255814,0.0,0.0,0.0,10.845542104516554
s233,2.363308306582304,23.023527775888876,0.44105433952428413,42.37103010856865,8.46411074641482,2.036164383561644,0.0,0.0,0.54337899543379,0.0,0.0,0.2785388127853881,0.0,0.0,0.0958904109589041,0.0,0.0821917808219178,0.0,0.0,10.126535149097625
s234,3.124923802529414,15.690036195955177,0.6273205190395101,30.776609461296733,2.080420720671713,2.328529411764706,0.0,0.0,0.08333333333333333,0.4264705882352941,0.0,0.3137254901960784,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,8.167152545352431
s235,2.3185248185172074,16.449661632622355,0.5466555238520548,32.73645532828802,1.3514340128820164,2.2311442786069655,0.0,0.0,0.15422885572139303,0.3482587064676617,0.0,0.24378109452736318,0.2537313432835821,0.0,0.0,0.0,0.0,0.0,0.0,7.905523281283838
s236,2.4009562769928428,25.3735160510537,0.4273822984628756,48.20968049700203,2.040292477252505,2.0742105263157895,0.04784688995215311,0.0,0.3397129186602871,0.0,0.08133971291866028,0.2822966507177033,0.1339712918660287,0.009569377990430622,0.0,0.0,0.0,0.0,0.10526315789473684,6.743515130003162
s237,2.524120544615496,13.175467779632331,0.37616493567332127,22.389081611543023,1.2628835101744402,2.668230452674897,0.01646090534979424,0.0,0.0,0.588477366255144,0.0,0.09053497942386832,0.18106995884773663,0.12345679012345678,0.0,0.0,0.0,0.0,0.0,6.247372820640849
s238,2.5571602998192113,13.90696704675631,0.616188967327821,27.538548607438234,1.0567395441586829,2.36035,0.0,0.0,0.0,0.49,0.0,0.245,0.25,0.0,0.0,0.0,0.0,0.015,0.0,8.393525756868973
s239,2.1118212152671227,30.181066558602875,0.23138753640570914,46.838376517176016,4.060210704311772,2.3046830985915494,0.0,0.0,0.47183098591549294,0.0,0.0,0.10211267605633803,0.0,0.2535211267605634,0.0,0.0,0.0,0.17253521126760563,0.0,6.7978321160644315
s240,2.2886814225261802,31.83695250099146,0.2349398484207372,48.247752759234494,4.478512938010759,2.3790816326530613,0.023809523809523808,0.0,0.3707482993197279,0.0,0.0,0.10204081632653061,0.0,0.1292517006802721,0.0,0.1870748299319728,0.08503401360544217,0.0,0.10204081632653061,6.125217604829666
s241,1.9961543144905105,20.39404936147135,0.43865835694280114,40.38425616132936,2.9381563617712225,2.07005,0.22,0.0,0.47,0.0,0.035,0.255,0.02,0.0,0.0,0.0,0.0,0.0,0.0,8.437110598657474
s242,2.572829824983906,13.246819994487398,0.804347856411414,28.300024533677625,1.3325111078851488,2.238085106382979,0.0,0.0,0.0,0.46808510638297873,0.0,0.3723404255319149,0.11702127659574468,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,9.141191087255164
s243,2.5566714119566094,36.13105391672031,0.2464699239590768,55.87479922640359,4.4755282627148505,2.237879858657244,0.0,0.0,0.37809187279151946,0.0,0.0,0.10600706713780919,0.13780918727915195,0.04240282685512368,0.06713780918727916,0.0,0.0,0.0,0.26855123674911663,7.110368496064047
s244,1.8777164798961716,20.585272498285082,0.194769701767009,29.613900787006642,3.3818433096114817,2.915060975609756,0.0,0.0,0.0,0.524390243902439,0.0,0.07621951219512195,0.0,0.0,0.22865853658536586,0.17073170731707318,0.0,0.0,0.0,8.960639198071771
s245,2.059905390943628,22.117979138244003,0.56247910664495,47.836559531551,4.799248875691939,1.8301612903225806,0.026881720430107527,0.0,0.46236559139784944,0.0,0.0,0.4032258064516129,0.0,0.0967741935483871,0.010752688172043012,0.0,0.0,0.0,0.0,9.014600443360804
s246,1.9504345931745664,26.345154012974962,0.23765923467933822,39.995492879801326,9.970419646874555,2.329761092150171,0.0,0.0,0.6382252559726962,0.0,0.0,0.10238907849829351,0.0,0.0,0.23890784982935154,0.020477815699658702,0.0,0.0,0.0,7.721394778722777
s247,2.6668383705081733,15.126584990212152,0.621110924333976,30.87694668105159,1.8052555798849825,2.323939393939394,0.12626262626262627,0.0,0.0,0.4444444444444444,0.0,0.30808080808080807,0.05555555555555555,0.0,0.0,0.0,0.020202020202020204,0.0,0.045454545454545456,9.279167885286526
s248,2.084071755744114,22.157614508335598,0.439703185761263,41.59411846301597,9.443780891087282,2.0332710280373836,0.07476635514018691,0.0,0.5327102803738317,0.0,0.0,0.2803738317757009,0.0,0.0,0.11214953271028037,0.0,0.0,0.0,0.0,8.06971491846373
s249,2.5659941152353434,23.97589759556867,0.35572142035593735,40.860332522025466,6.957347291129116,2.1599999999999997,0.0,0.0,0.5867768595041323,0.0,0.0,0.18181818181818182,0.0,0.0,0.06611570247933884,0.0,0.1652892561983471,0.0,0.0,9.138638847890634
s250,3.1039746183335146,13.57586335767819,0.5381262713732278,25.08083230486312,1.7577485961336268,2.548990825688073,0.09174311926605505,0.0,0.0,0.5412844036697247,0.0,0.22018348623853212,0.0,0.0,0.0,0.0,0.14678899082568808,0.0,0.0,9.177781611997807
s251,2.4199642488952993,25.782029596650695,0.4866181842073246,50.813126292428,5.156708479629797,1.947192118226601,0.0,0.0,0.3103448275862069,0.0,0.0,0.3842364532019704,0.0,0.10837438423645321,0.0,0.0,0.0,0.19704433497536947,0.0,7.870394781824755
s252,2.5289558989597327,23.104326062439448,0.4383306113650372,43.91903422679933,5.975580326744279,2.024644549763033,0.04739336492890995,0.0,0.5260663507109005,0.0,0.0,0.26540284360189575,0.0,0.0,0.0,0.0,0.16113744075829384,0.0,0.0,8.770650867012092
s253,2.058998745392429,22.583304507145378,0.4070287021521091,42.368677482432055,6.256832815874886,2.0552830188679243,0.11320754716981132,0.0,0.5141509433962265,0.0,0.0,0.25,0.0,0.06132075471698113,0.04245283018867924,0.0,0.0,0.018867924528301886,0.0,7.7716119296239565
s254,2.152952574575602,26.09982330813143,0.23537331975267603,41.480076328994585,9.740868168954883,2.308352059925094,0.15730337078651685,0.0,0.5655430711610487,0.0,0.0,0.08614232209737828,0.0,0.0,0.12734082397003746,0.0,0.0,0.0,0.06367041198501873,6.991295709983373
s255,2.294323907004921,26.461426244877284,0.40067606342959794,48.151119888219355,4.53114389114607,2.0556756756756758,0.0,0.0,0.38738738738738737,0.0,0.0,0.2882882882882883,0.0,0.16216216216216217,0.0,0.0,0.0,0.16216216216216217,0.0,6.448900498637139
s256,2.2239365837986345,23.711160917341953,0.41776961195262724,43.1465387184419,2.982734933869377,2.1288738738738737,0.018018018018018018,0.0,0.42342342342342343,0.0,0.04054054054054054,0.2702702702702703,0.0,0.08558558558558559,0.0,0.08558558558558559,0.07657657657657657,0.0,0.0,8.136758359683444
s257,2.102379330895568,23.52188329742691,0.3644205382514205,40.32322850987476,6.0690274589038795,2.1308333333333334,0.0,0.0,0.5833333333333334,0.0,0.0,0.20833333333333334,0.041666666666666664,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,8.044163037644523
s258,2.0878937550314345,17.62918470502817,0.6223511517335284,38.65676646162805,2.658747557508086,2.0537912087912087,0.12637362637362637,0.0,0.23076923076923078,0.22527472527472528,0.0,0.3791208791208791,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,8.267362262057947
s259,2.6420275541095766,13.065197298742216,0.6868163194470915,25.05161683887271,2.46596568208798,2.523971291866029,0.11004784688995216,0.0,0.0,0.3062200956937799,0.215311004784689,0.3253588516746411,0.0,0.0,0.0,0.0,0.0430622009569378,0.0,0.0,9.530213738450776
s260,1.9892148845641895,24.71904367268754,0.3363125290579901,43.54354616188808,2.3215069463292264,2.111572052401747,0.0,0.0,0.519650655021834,0.0,0.0,0.1615720524017467,0.21397379912663755,0.0,0.056768558951965066,0.048034934497816595,0.0,0.0,0.0,6.90839340142443
s261,2.49464408743259,26.90842084829616,0.4867097188439856,55.53440047414316,2.523752208220367,1.870721649484536,0.0,0.0,0.32989690721649484,0.0,0.020618556701030927,0.36597938144329895,0.14948453608247422,0.0,0.0,0.0,0.0,0.0,0.13402061855670103,6.798586307035871
s262,2.28508619578613,15.203727132750174,0.7636076345502693,35.14627830687705,2.374088729065945,2.0842134831460672,0.12359550561797752,0.0,0.10112359550561797,0.33146067415730335,0.0,0.42696629213483145,0.0,0.0,0.0,0.0,0.016853932584269662,0.0,0.0,9.288654608145832
s263,1.9329223621989589,25.553730172794616,0.3494372247665544,44.155342577990695,3.911479632571636,2.1492340425531915,0.0,0.0,0.4723404255319149,0.0,0.0,0.22127659574468084,0.02127659574468085,0.1276595744680851,0.05106382978723404,0.10638297872340426,0.0,0.0,0.0,7.9046136491724255
s264,2.3971832237597237,14.223432296066601,0.554716061652211,24.786422457116046,2.2238863028423705,2.658481012658228,0.0,0.0,0.0,0.3206751054852321,0.25316455696202533,0.270042194092827,0.0,0.15611814345991562,0.0,0.0,0.0,0.0,0.0,8.878267557007309
s265,3.4215371617806247,14.46505113249,0.4774336661290094,24.270220020956366,2.0860627710921995,2.737,0.0,0.0,0.0,0.444,0.152,0.192,0.0,0.0,0.0,0.0,0.212,0.0,0.0,7.78169884632239
s266,2.0326693251863746,21.685786558418844,0.3677416755613064,38.23982209919659,2.4063562475709617,2.2413852813852815,0.0,0.0,0.3939393939393939,0.17316017316017315,0.0,0.19913419913419914,0.0,0.23376623376623376,0.0,0.0,0.0,0.0,0.0,6.989431802434295
s267,1.948552453822725,13.49251161878886,0.2844615084147924,23.951822951183303,1.7458354266754146,2.674279475982533,0.34497816593886466,0.0,0.0611353711790393,0.5021834061135371,0.0,0.09170305676855896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.061182480791835
s268,2.4573801809585674,31.658059894459516,0.24617925611315836,47.32879954221695,7.502997679117856,2.383311036789298,0.013377926421404682,0.0,0.36454849498327757,0.0,0.0,0.13712374581939799,0.0,0.0,0.13377926421404682,0.0,0.046822742474916385,0.30434782608695654,0.0,5.673098856155892
s269,2.5194333602561465,13.500973240164656,0.7545039895854698,29.19977933337935,1.4040460976542204,2.2424731182795696,0.07526881720430108,0.0,0.0,0.45161290322580644,0.0,0.34946236559139787,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,7.919308449877067
s270,1.9985908700355277,20.65121357132782,0.5323865347095175,44.94675894936054,6.073796284311509,1.8981081081081081,0.1891891891891892,0.0,0.4594594594594595,0.0,0.0,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93067144033036
s271,2.0117613755584682,22.957031903062546,0.27917783698030774,36.22699254067098,3.7196097239123,2.4049084249084247,0.0,0.0,0.4652014652014652,0.1684981684981685,0.0,0.13553113553113552,0.0,0.02197802197802198,0.2087912087912088,0.0,0.0,0.0,0.0,8.202529880757444
s272,3.009681775478721,15.472556226630397,0.724341035059011,31.589802296037064,2.871990305008437,2.2601020408163266,0.0,0.0,0.0,0.41836734693877553,0.0,0.39285714285714285,0.0,0.0,0.04591836734693878,0.0,0.07142857142857142,0.07142857142857142,0.0,10.142806931232032
s273,1.9767347361296308,20.849651957198365,0.41512385329854967,40.507895231128266,3.913955535452399,2.0859313725490196,0.19117647058823528,0.0,0.46568627450980393,0.049019607843137254,0.0,0.24019607843137256,0.0,0.05392156862745098,0.0,0.0,0.0,0.0,0.0,7.742462231090613
s274,2.1753240982090936,19.565008692281502,0.4078100709060619,33.540014901054,3.3332288393348493,2.350916666666667,0.0,0.0,0.325,0.25833333333333336,0.0,0.22916666666666666,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,8.71845326748473
s275,1.9853669540745946,23.8262508244943,0.290186229375108,38.533813061836405,1.7063661454906975,2.4035114503816795,0.0,0.0,0.44274809160305345,0.0,0.15648854961832062,0.13740458015267176,0.05343511450381679,0.17557251908396945,0.0,0.019083969465648856,0.015267175572519083,0.0,0.0,6.758060022913812
s276,2.0575683089066623,23.08124788931849,0.4343832653227385,45.7099222906111,1.735905207857926,1.9382178217821782,0.0,0.0,0.504950495049505,0.0,0.0,0.2376237623762376,0.25742574257425743,0.0,0.0,0.0,0.0,0.0,0.0,7.20479540455593
s277,2.7982041406692013,27.16763083821718,0.36053603619573943,46.573081436943745,5.548996649435535,2.16575,0.0,0.0,0.42083333333333334,0.0,0.0,0.22083333333333333,0.0,0.0,0.0,0.0,0.19583333333333333,0.1625,0.0,7.2407885539207575
s278,2.384829942577691,24.669412571808525,0.5386579314066219,52.07987098492913,5.564204111630871,1.8309473684210527,0.0,0.0,0.4,0.0,0.0,0.4105263157894737,0.05263157894736842,0.0,0.05263157894736842,0.0,0.010526315789473684,0.0,0.07368421052631578,7.732713927709626
s279,1.8553848791621814,20.30178426840423,0.24241100845082172,34.259260952932145,1.9632442175619589,2.4541975308641977,0.32098765432098764,0.0,0.4567901234567901,0.0,0.13580246913580246,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8943158599474526
s280,2.477546863765805,14.45365418270332,0.5020563081628557,26.599582067327937,1.1886893898613324,2.4684931506849317,0.0,0.0,0.0,0.4794520547945205,0.0,0.1735159817351598,0.2831050228310502,0.0,0.0,0.0639269406392694,0.0,0.0,0.0,7.251441304396424
s281,2.4265898757733355,14.150192702909305,0.5862124521923939,26.041110940648203,1.5385641496879652,2.5537899543378995,0.0,0.0,0.0,0.3150684931506849,0.228310502283105,0.2557077625570776,0.2009132420091324,0.0,0.0,0.0,0.0,0.0,0.0,9.298944845690915
s282,2.208913598163871,23.81254560214315,0.48460259425310354,45.84471396300456,2.766066178114317,2.050922330097088,0.0,0.0,0.3106796116504854,0.0,0.024271844660194174,0.33980582524271846,0.07281553398058252,0.0,0.0,0.18446601941747573,0.06796116504854369,0.0,0.0,7.403392232409992
s283,2.4725663170412173,19.6728146954328,0.2729847671322716,30.78739926912366,2.0330001160754665,2.7153068592057763,0.0,0.0,0.0,0.49458483754512633,0.0,0.09386281588447654,0.148014440433213,0.0,0.11913357400722022,0.0,0.0,0.1444043321299639,0.0,8.591867226752916
s284,2.3583012863904713,25.12240188673652,0.3680695358277222,44.108033846942035,4.4166289566503405,2.1320869565217393,0.0,0.0,0.5,0.0,0.0,0.21739130434782608,0.0,0.07391304347826087,0.0,0.06956521739130435,0.1391304347826087,0.0,0.0,7.4810451858758205
s285,2.2931989981586485,23.639974396896612,0.40139944183262866,43.30684385313834,3.2422945490289314,2.05243119266055,0.0,0.0,0.5275229357798165,0.0,0.0,0.22477064220183487,0.11009174311926606,0.0,0.04128440366972477,0.01834862385321101,0.0779816513761468,0.0,0.0,8.276906745695372
s286,2.9625382402065865,13.343530662035489,0.4239569469219701,23.553353365562632,1.7581523784666888,2.6624034334763946,0.15021459227467812,0.0,0.0,0.5665236051502146,0.0,0.15021459227467812,0.0,0.0,0.0,0.0,0.13304721030042918,0.0,0.0,6.8164786738474366
s287,2.0123993193173537,20.670759659413388,0.5864126062697189,47.171733581738295,6.163262039559579,1.8276404494382024,0.15730337078651685,0.0,0.43820224719101125,0.0,0.0,0.4044943820224719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.454699283037474
s288,2.5116663638990895,29.96752482309666,0.2874453740567424,48.58089427843625,11.940097462312872,2.2229501915708814,0.08812260536398467,0.0,0.4521072796934866,0.0,0.0,0.16091954022988506,0.0,0.0,0.10727969348659004,0.0,0.02681992337164751,0.0,0.16475095785440613,5.729929539429917
s289,2.27914479736942,18.913772742042546,0.6345903127020073,40.43634172436676,2.8887640411467674,2.0051075268817202,0.0,0.0,0.26881720430107525,0.1989247311827957,0.0,0.40860215053763443,0.0,0.06451612903225806,0.03225806451612903,0.0,0.026881720430107527,0.0,0.0,9.176267726033526
s290,2.1233066248792065,15.935911730763586,0.2491839300585317,23.824976944012885,1.9119044854156495,2.99317880794702,0.0,0.0,0.0,0.3973509933774834,0.271523178807947,0.08609271523178808,0.0,0.24503311258278146,0.0,0.0,0.0,0.0,0.0,7.541092158095853
s291,2.383121537643158,22.822596091939296,0.591305604483952,50.93335469298646,5.699136291302997,1.7932786885245902,0.0,0.0,0.44808743169398907,0.0,0.0,0.4371584699453552,0.0,0.0,0.0,0.0,0.11475409836065574,0.0,0.0,7.781618694960636
s292,2.885403865882872,15.952111106362167,0.7380553362438086,34.50107750910887,2.304269821012274,2.1466666666666665,0.0,0.0,0.0967741935483871,0.3655913978494624,0.0,0.40860215053763443,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,8.886315439570353
s293,2.61919803643005,22.87086178714388,0.3039761757878205,35.79225262733818,1.7582532962367157,2.5433212996389893,0.0,0.0,0.4151624548736462,0.0,0.22382671480144403,0.1371841155234657,0.0,0.0,0.021660649819494584,0.0,0.20216606498194944,0.0,0.0,7.898795859717912
s294,2.09927563434901,20.048428283143604,0.45569485055554754,36.37819648151057,1.2326716109055451,2.3394222222222223,0.0,0.0,0.28888888888888886,0.0,0.26222222222222225,0.25333333333333335,0.19555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,7.1279909633808405
s295,2.0825712046621376,23.966504452136952,0.39094941963544727,44.62728415225504,2.5752043788121117,2.019953703703704,0.0,0.0,0.5138888888888888,0.0,0.0,0.2175925925925926,0.14814814814814814,0.09722222222222222,0.0,0.0,0.0,0.023148148148148147,0.0,7.357514929176067
s296,2.574095119643706,16.279913688002544,0.569903105917332,29.434083947908594,3.872113549396278,2.4380973451327437,0.0,0.0,0.0,0.4247787610619469,0.0,0.3141592920353982,0.0,0.0,0.13274336283185842,0.07079646017699115,0.0,0.05752212389380531,0.0,8.754680400252976
s297,2.035580474088538,25.014912749283592,0.4488817939617953,46.76701079213893,4.258618949126499,2.081627906976744,0.03255813953488372,0.0,0.2744186046511628,0.0,0.0,0.3395348837209302,0.0,0.09302325581395349,0.0,0.2186046511627907,0.0,0.04186046511627907,0.0,7.045816821790092
s298,1.8872639113401353,26.454472005179213,0.2778382921049836,43.3652420844393,3.4455712994128236,2.2247876447876447,0.0,0.0,0.5328185328185329,0.0,0.0,0.138996138996139,0.0,0.25096525096525096,0.0,0.07722007722007722,0.0,0.0,0.0,6.748504292664543
s299,2.483531400569895,13.731089122802647,0.5368181668821485,25.467062732035718,1.1870165033456388,2.5098617511520738,0.0,0.0,0.0,0.45622119815668205,0.08294930875576037,0.1935483870967742,0.2672811059907834,0.0,0.0,0.0,0.0,0.0,0.0,8.1682295479204
s300,2.947571822954262,20.401794536908945,0.5164355663192972,37.262781757494864,3.151308238494147,2.348325791855203,0.0,0.0,0.0,0.40271493212669685,0.0,0.3257918552036199,0.004524886877828055,0.0,0.12217194570135746,0.0,0.0,0.0,0.14479638009049775,7.568844809162906
s301,2.640018747356001,23.008323070426886,0.42403455318243,41.71427678622109,2.333978056017724,2.1405381165919284,0.0,0.0,0.48878923766816146,0.0,0.06278026905829596,0.24663677130044842,0.013452914798206279,0.0,0.0,0.0,0.18834080717488788,0.0,0.0,8.722642962546887
s302,2.5351206170168865,13.501265096400983,0.7434959106211716,27.70572108323951,1.4384691648015535,2.331522842639594,0.0,0.0,0.0,0.38071065989847713,0.1065989847715736,0.3350253807106599,0.17766497461928935,0.0,0.0,0.0,0.0,0.0,0.0,9.059415660204463
s303,1.931528184456367,24.856161956064014,0.25883206814048726,40.587910029522256,1.7785615073441519,2.2995348837209306,0.0,0.0,0.5348837209302325,0.0,0.07751937984496124,0.08527131782945736,0.14728682170542637,0.15503875968992248,0.0,0.0,0.0,0.0,0.0,7.309740236243639
s304,1.9408536537765628,22.447564557540446,0.33808020938557437,36.74537637762996,1.6020059084442984,2.478871595330739,0.0,0.0,0.35797665369649806,0.0,0.2529182879377432,0.20233463035019456,0.0,0.16731517509727625,0.019455252918287938,0.0,0.0,0.0,0.0,6.656278208297028
s305,1.6475546633438647,25.900128931741666,0.1747557808577064,37.50244913193366,2.542870093148648,2.81584375,0.0,0.0,0.0,0.36875,0.0,0.059375,0.0,0.25,0.0,0.321875,0.0,0.0,0.0,6.630881819028101
s306,2.387041848424274,24.347180487873683,0.47788532503629655,46.460674692456195,4.36510580481888,2.037644230769231,0.0,0.0,0.3557692307692308,0.0,0.0,0.34134615384615385,0.0,0.0,0.0,0.16826923076923078,0.1346153846153846,0.0,0.0,8.3861845991494
s307,2.472967996453383,28.56312061476941,0.3757670599756844,51.23226395982455,4.246876404292315,2.034690265486726,0.0,0.0,0.415929203539823,0.0,0.0,0.24778761061946902,0.12389380530973451,0.0,0.07079646017699115,0.0,0.0,0.0,0.1415929203539823,6.444901771340923
s308,2.6439690433752534,12.512510156831036,0.3871627139528176,22.190154731255046,1.7059101192415769,2.6853744493392067,0.23348017621145375,0.0,0.0,0.5638766519823789,0.0,0.1277533039647577,0.0,0.0,0.0,0.0,0.07488986784140969,0.0,0.0,7.197390841054173
s309,1.7653729128646287,26.988486471948654,0.25126255072108017,44.582246640370855,2.44520247665141,2.3067049808429116,0.10727969348659004,0.0,0.3793103448275862,0.0,0.0,0.09961685823754789,0.18773946360153257,0.0,0.0,0.2260536398467433,0.0,0.0,0.0,5.929492224601515
